[Hz],Trace1[dBm]
6.182800000E+08,-1.08062E+02
6.182800000E+08,-6.90631E+01
6.183200000E+08,-1.18047E+02
6.183200000E+08,-6.93591E+01
6.183600000E+08,-1.06093E+02
6.183600000E+08,-6.80652E+01
6.184000000E+08,-1.09935E+02
6.184000000E+08,-6.94659E+01
6.184400000E+08,-1.14238E+02
6.184400000E+08,-6.84863E+01
6.184800000E+08,-1.11592E+02
6.184800000E+08,-6.93561E+01
6.185200000E+08,-1.07851E+02
6.185200000E+08,-6.75830E+01
6.185600000E+08,-1.09096E+02
6.185600000E+08,-6.88525E+01
6.186000000E+08,-1.05922E+02
6.186000000E+08,-6.95270E+01
6.186400000E+08,-1.00066E+02
6.186400000E+08,-6.84192E+01
6.186800000E+08,-1.17083E+02
6.186800000E+08,-6.86389E+01
6.187200000E+08,-1.06337E+02
6.187200000E+08,-6.67804E+01
6.187600000E+08,-1.14260E+02
6.187600000E+08,-6.86298E+01
6.188000000E+08,-1.12535E+02
6.188000000E+08,-6.74365E+01
6.188400000E+08,-1.04760E+02
6.188400000E+08,-6.67804E+01
6.188800000E+08,-1.04671E+02
6.188800000E+08,-6.91791E+01
6.189200000E+08,-1.02581E+02
6.189200000E+08,-6.91730E+01
6.189600000E+08,-1.04116E+02
6.189600000E+08,-6.76318E+01
6.190000000E+08,-1.04970E+02
6.190000000E+08,-6.67041E+01
6.190400000E+08,-1.04164E+02
6.190400000E+08,-6.81201E+01
6.190800000E+08,-1.08690E+02
6.190800000E+08,-6.69208E+01
6.191200000E+08,-1.08834E+02
6.191200000E+08,-6.86969E+01
6.191600000E+08,-1.08895E+02
6.191600000E+08,-6.83673E+01
6.192000000E+08,-1.07900E+02
6.192000000E+08,-6.88831E+01
6.192400000E+08,-1.06115E+02
6.192400000E+08,-6.76807E+01
6.192800000E+08,-1.05828E+02
6.192800000E+08,-6.78119E+01
6.193200000E+08,-1.08269E+02
6.193200000E+08,-6.82025E+01
6.193600000E+08,-1.04415E+02
6.193600000E+08,-6.76196E+01
6.194000000E+08,-1.09978E+02
6.194000000E+08,-6.76044E+01
6.194400000E+08,-1.03542E+02
6.194400000E+08,-6.86389E+01
6.194800000E+08,-1.10359E+02
6.194800000E+08,-6.93256E+01
6.195200000E+08,-1.20980E+02
6.195200000E+08,-6.79431E+01
6.195600000E+08,-1.06975E+02
6.195600000E+08,-6.83490E+01
6.196000000E+08,-1.08406E+02
6.196000000E+08,-6.67468E+01
6.196400000E+08,-1.07738E+02
6.196400000E+08,-6.83582E+01
6.196800000E+08,-1.06990E+02
6.196800000E+08,-6.86603E+01
6.197200000E+08,-1.08309E+02
6.197200000E+08,-6.84222E+01
6.197600000E+08,-1.11348E+02
6.197600000E+08,-6.81476E+01
6.198000000E+08,-1.08116E+02
6.198000000E+08,-6.77081E+01
6.198400000E+08,-1.07610E+02
6.198400000E+08,-6.95087E+01
6.198800000E+08,-1.03212E+02
6.198800000E+08,-6.72382E+01
6.199200000E+08,-1.07619E+02
6.199200000E+08,-6.89319E+01
6.199600000E+08,-1.07787E+02
6.199600000E+08,-6.89319E+01
6.200000000E+08,-1.02913E+02
6.200000000E+08,-6.65790E+01
6.200400000E+08,-1.21550E+02
6.200400000E+08,-6.86542E+01
6.200800000E+08,-1.10051E+02
6.200800000E+08,-6.66278E+01
6.201200000E+08,-1.04576E+02
6.201200000E+08,-6.84314E+01
6.201600000E+08,-1.04888E+02
6.201600000E+08,-6.84039E+01
6.202000000E+08,-1.03923E+02
6.202000000E+08,-6.68323E+01
6.202400000E+08,-1.10045E+02
6.202400000E+08,-6.86298E+01
6.202800000E+08,-1.10280E+02
6.202800000E+08,-6.89166E+01
6.203200000E+08,-1.16616E+02
6.203200000E+08,-6.86328E+01
6.203600000E+08,-1.08556E+02
6.203600000E+08,-6.93347E+01
6.204000000E+08,-1.09545E+02
6.204000000E+08,-6.95117E+01
6.204400000E+08,-1.08818E+02
6.204400000E+08,-6.86542E+01
6.204800000E+08,-1.07735E+02
6.204800000E+08,-6.81262E+01
6.205200000E+08,-1.08123E+02
6.205200000E+08,-6.94751E+01
6.205600000E+08,-1.10143E+02
6.205600000E+08,-6.85626E+01
6.206000000E+08,-1.03069E+02
6.206000000E+08,-6.98871E+01
6.206400000E+08,-1.06707E+02
6.206400000E+08,-6.85046E+01
6.206800000E+08,-1.05059E+02
6.206800000E+08,-6.75952E+01
6.207200000E+08,-1.05416E+02
6.207200000E+08,-6.69086E+01
6.207600000E+08,-1.09917E+02
6.207600000E+08,-6.76868E+01
6.208000000E+08,-1.08687E+02
6.208000000E+08,-6.96948E+01
6.208400000E+08,-1.09288E+02
6.208400000E+08,-6.87579E+01
6.208800000E+08,-1.11165E+02
6.208800000E+08,-6.91608E+01
6.209200000E+08,-1.05614E+02
6.209200000E+08,-6.85504E+01
6.209600000E+08,-1.05193E+02
6.209600000E+08,-6.74670E+01
6.210000000E+08,-1.01247E+02
6.210000000E+08,-6.86481E+01
6.210400000E+08,-1.05626E+02
6.210400000E+08,-7.00793E+01
6.210800000E+08,-1.07787E+02
6.210800000E+08,-6.70123E+01
6.211200000E+08,-1.05498E+02
6.211200000E+08,-6.73480E+01
6.211600000E+08,-1.10250E+02
6.211600000E+08,-6.85840E+01
6.212000000E+08,-1.21572E+02
6.212000000E+08,-6.84375E+01
6.212400000E+08,-1.07048E+02
6.212400000E+08,-6.83643E+01
6.212800000E+08,-1.06948E+02
6.212800000E+08,-6.73206E+01
6.213200000E+08,-1.05706E+02
6.213200000E+08,-6.87915E+01
6.213600000E+08,-1.05715E+02
6.213600000E+08,-6.71436E+01
6.214000000E+08,-1.04357E+02
6.214000000E+08,-6.82605E+01
6.214400000E+08,-1.07424E+02
6.214400000E+08,-6.65485E+01
6.214800000E+08,-1.15010E+02
6.214800000E+08,-6.86298E+01
6.215200000E+08,-1.06218E+02
6.215200000E+08,-6.76379E+01
6.215600000E+08,-1.05226E+02
6.215600000E+08,-6.91638E+01
6.216000000E+08,-1.04149E+02
6.216000000E+08,-6.88953E+01
6.216400000E+08,-1.06761E+02
6.216400000E+08,-6.87793E+01
6.216800000E+08,-1.08168E+02
6.216800000E+08,-6.86694E+01
6.217200000E+08,-1.08574E+02
6.217200000E+08,-6.71893E+01
6.217600000E+08,-1.13784E+02
6.217600000E+08,-6.68567E+01
6.218000000E+08,-1.03002E+02
6.218000000E+08,-6.79065E+01
6.218400000E+08,-1.06526E+02
6.218400000E+08,-6.96643E+01
6.218800000E+08,-1.05989E+02
6.218800000E+08,-6.66949E+01
6.219200000E+08,-1.10048E+02
6.219200000E+08,-6.88220E+01
6.219600000E+08,-1.07125E+02
6.219600000E+08,-6.82758E+01
6.220000000E+08,-1.00530E+02
6.220000000E+08,-6.86084E+01
6.220400000E+08,-1.06490E+02
6.220400000E+08,-6.95117E+01
6.220800000E+08,-1.04528E+02
6.220800000E+08,-6.74487E+01
6.221200000E+08,-1.08953E+02
6.221200000E+08,-6.78821E+01
6.221600000E+08,-1.07128E+02
6.221600000E+08,-6.87610E+01
6.222000000E+08,-1.15383E+02
6.222000000E+08,-6.87579E+01
6.222400000E+08,-1.10234E+02
6.222400000E+08,-6.93439E+01
6.222800000E+08,-1.08968E+02
6.222800000E+08,-6.71924E+01
6.223200000E+08,-1.10848E+02
6.223200000E+08,-6.76166E+01
6.223600000E+08,-1.09749E+02
6.223600000E+08,-6.80072E+01
6.224000000E+08,-1.04091E+02
6.224000000E+08,-6.85046E+01
6.224400000E+08,-1.06758E+02
6.224400000E+08,-6.53796E+01
6.224800000E+08,-1.03145E+02
6.224800000E+08,-6.75922E+01
6.225200000E+08,-1.10399E+02
6.225200000E+08,-6.85870E+01
6.225600000E+08,-1.09911E+02
6.225600000E+08,-6.61273E+01
6.226000000E+08,-1.07714E+02
6.226000000E+08,-6.90540E+01
6.226400000E+08,-1.00228E+02
6.226400000E+08,-6.80774E+01
6.226800000E+08,-1.01955E+02
6.226800000E+08,-6.72107E+01
6.227200000E+08,-1.09111E+02
6.227200000E+08,-6.67377E+01
6.227600000E+08,-1.06014E+02
6.227600000E+08,-6.64813E+01
6.228000000E+08,-1.04955E+02
6.228000000E+08,-6.92035E+01
6.228400000E+08,-1.07686E+02
6.228400000E+08,-6.75616E+01
6.228800000E+08,-1.05715E+02
6.228800000E+08,-6.80530E+01
6.229200000E+08,-1.08193E+02
6.229200000E+08,-6.72290E+01
6.229600000E+08,-1.08718E+02
6.229600000E+08,-6.84375E+01
6.230000000E+08,-1.03084E+02
6.230000000E+08,-6.84833E+01
6.230400000E+08,-1.10454E+02
6.230400000E+08,-6.83948E+01
6.230800000E+08,-1.11104E+02
6.230800000E+08,-6.84558E+01
6.231200000E+08,-1.03664E+02
6.231200000E+08,-6.71466E+01
6.231600000E+08,-1.05895E+02
6.231600000E+08,-6.86115E+01
6.232000000E+08,-1.05184E+02
6.232000000E+08,-6.84741E+01
6.232400000E+08,-1.05590E+02
6.232400000E+08,-6.83521E+01
6.232800000E+08,-1.09716E+02
6.232800000E+08,-6.70276E+01
6.233200000E+08,-1.10225E+02
6.233200000E+08,-6.89166E+01
6.233600000E+08,-1.09587E+02
6.233600000E+08,-6.91211E+01
6.234000000E+08,-1.11516E+02
6.234000000E+08,-6.82025E+01
6.234400000E+08,-1.06084E+02
6.234400000E+08,-6.80743E+01
6.234800000E+08,-1.10762E+02
6.234800000E+08,-6.80927E+01
6.235200000E+08,-1.15691E+02
6.235200000E+08,-6.70123E+01
6.235600000E+08,-1.05025E+02
6.235600000E+08,-6.72870E+01
6.236000000E+08,-1.11766E+02
6.236000000E+08,-6.84009E+01
6.236400000E+08,-1.07000E+02
6.236400000E+08,-6.85748E+01
6.236800000E+08,-1.04756E+02
6.236800000E+08,-6.76257E+01
6.237200000E+08,-1.03069E+02
6.237200000E+08,-6.76440E+01
6.237600000E+08,-1.08306E+02
6.237600000E+08,-6.77875E+01
6.238000000E+08,-1.06243E+02
6.238000000E+08,-6.90265E+01
6.238400000E+08,-1.05745E+02
6.238400000E+08,-6.81964E+01
6.238800000E+08,-1.11095E+02
6.238800000E+08,-6.85870E+01
6.239200000E+08,-1.12404E+02
6.239200000E+08,-6.80652E+01
6.239600000E+08,-1.07372E+02
6.239600000E+08,-6.79340E+01
6.240000000E+08,-1.10262E+02
6.240000000E+08,-6.87274E+01
6.240400000E+08,-1.07943E+02
6.240400000E+08,-6.75952E+01
6.240800000E+08,-1.07717E+02
6.240800000E+08,-6.62067E+01
6.241200000E+08,-1.04174E+02
6.241200000E+08,-6.61487E+01
6.241600000E+08,-1.08058E+02
6.241600000E+08,-6.79340E+01
6.242000000E+08,-1.04805E+02
6.242000000E+08,-6.81171E+01
6.242400000E+08,-1.14516E+02
6.242400000E+08,-6.73083E+01
6.242800000E+08,-1.03078E+02
6.242800000E+08,-6.71527E+01
6.243200000E+08,-1.05229E+02
6.243200000E+08,-6.64600E+01
6.243600000E+08,-1.15834E+02
6.243600000E+08,-6.77478E+01
6.244000000E+08,-1.05898E+02
6.244000000E+08,-6.69818E+01
6.244400000E+08,-1.06362E+02
6.244400000E+08,-6.71130E+01
6.244800000E+08,-1.07262E+02
6.244800000E+08,-6.85931E+01
6.245200000E+08,-1.04946E+02
6.245200000E+08,-6.72168E+01
6.245600000E+08,-1.01189E+02
6.245600000E+08,-6.67407E+01
6.246000000E+08,-1.05809E+02
6.246000000E+08,-6.68262E+01
6.246400000E+08,-1.07253E+02
6.246400000E+08,-6.83826E+01
6.246800000E+08,-1.04195E+02
6.246800000E+08,-6.86420E+01
6.247200000E+08,-1.12715E+02
6.247200000E+08,-6.61304E+01
6.247600000E+08,-9.77771E+01
6.247600000E+08,-6.78119E+01
6.248000000E+08,-1.04366E+02
6.248000000E+08,-6.69666E+01
6.248400000E+08,-1.04836E+02
6.248400000E+08,-6.86145E+01
6.248800000E+08,-1.12407E+02
6.248800000E+08,-6.63409E+01
6.249200000E+08,-1.03606E+02
6.249200000E+08,-6.83856E+01
6.249600000E+08,-1.11458E+02
6.249600000E+08,-6.81415E+01
6.250000000E+08,-1.07143E+02
6.250000000E+08,-6.78271E+01
6.250400000E+08,-1.10393E+02
6.250400000E+08,-6.74030E+01
6.250800000E+08,-1.07183E+02
6.250800000E+08,-6.79156E+01
6.251200000E+08,-1.07820E+02
6.251200000E+08,-6.85260E+01
6.251600000E+08,-1.10302E+02
6.251600000E+08,-6.82544E+01
6.252000000E+08,-1.09172E+02
6.252000000E+08,-6.68903E+01
6.252400000E+08,-1.08293E+02
6.252400000E+08,-6.73267E+01
6.252800000E+08,-1.02385E+02
6.252800000E+08,-6.83276E+01
6.253200000E+08,-1.07079E+02
6.253200000E+08,-6.67865E+01
6.253600000E+08,-1.07753E+02
6.253600000E+08,-6.78271E+01
6.254000000E+08,-1.07064E+02
6.254000000E+08,-6.74365E+01
6.254400000E+08,-1.11129E+02
6.254400000E+08,-6.77905E+01
6.254800000E+08,-1.08153E+02
6.254800000E+08,-6.80438E+01
6.255200000E+08,-1.11754E+02
6.255200000E+08,-6.82941E+01
6.255600000E+08,-1.07436E+02
6.255600000E+08,-6.64447E+01
6.256000000E+08,-1.07796E+02
6.256000000E+08,-6.70123E+01
6.256400000E+08,-1.16362E+02
6.256400000E+08,-6.79858E+01
6.256800000E+08,-1.05461E+02
6.256800000E+08,-6.74487E+01
6.257200000E+08,-1.05464E+02
6.257200000E+08,-6.67194E+01
6.257600000E+08,-1.03722E+02
6.257600000E+08,-6.76501E+01
6.258000000E+08,-1.02379E+02
6.258000000E+08,-6.69818E+01
6.258400000E+08,-1.08440E+02
6.258400000E+08,-6.63959E+01
6.258800000E+08,-1.02449E+02
6.258800000E+08,-6.83154E+01
6.259200000E+08,-1.11431E+02
6.259200000E+08,-6.62280E+01
6.259600000E+08,-1.05263E+02
6.259600000E+08,-6.57794E+01
6.260000000E+08,-1.00319E+02
6.260000000E+08,-6.61578E+01
6.260400000E+08,-1.08083E+02
6.260400000E+08,-6.78851E+01
6.260800000E+08,-9.86743E+01
6.260800000E+08,-6.66614E+01
6.261200000E+08,-1.03682E+02
6.261200000E+08,-6.62006E+01
6.261600000E+08,-1.04311E+02
6.261600000E+08,-6.68353E+01
6.262000000E+08,-1.02651E+02
6.262000000E+08,-6.57581E+01
6.262400000E+08,-1.12761E+02
6.262400000E+08,-6.59778E+01
6.262800000E+08,-1.03728E+02
6.262800000E+08,-6.56970E+01
6.263200000E+08,-1.11354E+02
6.263200000E+08,-6.59259E+01
6.263600000E+08,-1.02675E+02
6.263600000E+08,-6.43298E+01
6.264000000E+08,-1.06011E+02
6.264000000E+08,-6.62555E+01
6.264400000E+08,-1.09209E+02
6.264400000E+08,-6.43970E+01
6.264800000E+08,-1.03917E+02
6.264800000E+08,-6.43146E+01
6.265200000E+08,-1.01235E+02
6.265200000E+08,-6.35486E+01
6.265600000E+08,-1.01509E+02
6.265600000E+08,-6.46014E+01
6.266000000E+08,-1.14284E+02
6.266000000E+08,-6.39758E+01
6.266400000E+08,-1.02339E+02
6.266400000E+08,-6.45618E+01
6.266800000E+08,-1.01522E+02
6.266800000E+08,-6.44977E+01
6.267200000E+08,-9.81128E+01
6.267200000E+08,-6.47815E+01
6.267600000E+08,-1.02959E+02
6.267600000E+08,-6.28467E+01
6.268000000E+08,-1.05776E+02
6.268000000E+08,-5.99109E+01
6.268400000E+08,-1.03536E+02
6.268400000E+08,-6.17633E+01
6.268800000E+08,-1.01937E+02
6.268800000E+08,-6.34631E+01
6.269200000E+08,-1.00167E+02
6.269200000E+08,-6.09119E+01
6.269600000E+08,-1.02245E+02
6.269600000E+08,-6.07928E+01
6.270000000E+08,-1.03432E+02
6.270000000E+08,-5.81378E+01
6.270400000E+08,-9.93457E+01
6.270400000E+08,-6.02588E+01
6.270800000E+08,-9.49969E+01
6.270800000E+08,-5.88458E+01
6.271200000E+08,-9.58728E+01
6.271200000E+08,-5.89618E+01
6.271600000E+08,-9.07825E+01
6.271600000E+08,-5.56598E+01
6.272000000E+08,-9.63123E+01
6.272000000E+08,-5.53943E+01
6.272400000E+08,-8.88507E+01
6.272400000E+08,-5.34381E+01
6.272800000E+08,-8.33179E+01
6.272800000E+08,-5.21289E+01
6.273200000E+08,-8.93604E+01
6.273200000E+08,-4.93152E+01
6.273600000E+08,-8.06903E+01
6.273600000E+08,-3.75568E+01
6.274000000E+08,-7.19592E+01
6.274000000E+08,-2.80963E+01
6.274400000E+08,-6.87640E+01
6.274400000E+08,-2.67017E+01
6.274800000E+08,-8.62842E+01
6.274800000E+08,-2.71442E+01
6.275200000E+08,-7.86487E+01
6.275200000E+08,-4.48047E+01
6.275600000E+08,-8.38062E+01
6.275600000E+08,-4.97394E+01
6.276000000E+08,-8.63910E+01
6.276000000E+08,-5.28949E+01
6.276400000E+08,-8.93848E+01
6.276400000E+08,-5.55591E+01
6.276800000E+08,-9.46521E+01
6.276800000E+08,-5.53882E+01
6.277200000E+08,-9.40173E+01
6.277200000E+08,-5.73779E+01
6.277600000E+08,-9.59705E+01
6.277600000E+08,-5.81348E+01
6.278000000E+08,-1.05233E+02
6.278000000E+08,-6.05914E+01
6.278400000E+08,-1.02211E+02
6.278400000E+08,-5.87512E+01
6.278800000E+08,-9.90314E+01
6.278800000E+08,-5.97461E+01
6.279200000E+08,-9.62970E+01
6.279200000E+08,-6.19098E+01
6.279600000E+08,-1.02010E+02
6.279600000E+08,-6.39850E+01
6.280000000E+08,-1.03984E+02
6.280000000E+08,-6.29382E+01
6.280400000E+08,-1.00997E+02
6.280400000E+08,-6.37347E+01
6.280800000E+08,-1.13686E+02
6.280800000E+08,-6.30573E+01
6.281200000E+08,-1.07408E+02
6.281200000E+08,-6.31152E+01
6.281600000E+08,-1.04811E+02
6.281600000E+08,-6.50684E+01
6.282000000E+08,-1.09066E+02
6.282000000E+08,-6.44122E+01
6.282400000E+08,-1.00917E+02
6.282400000E+08,-6.48853E+01
6.282800000E+08,-1.07888E+02
6.282800000E+08,-6.52209E+01
6.283200000E+08,-1.02593E+02
6.283200000E+08,-6.41040E+01
6.283600000E+08,-1.04827E+02
6.283600000E+08,-6.48120E+01
6.284000000E+08,-1.03658E+02
6.284000000E+08,-6.54376E+01
6.284400000E+08,-9.71820E+01
6.284400000E+08,-6.55688E+01
6.284800000E+08,-1.03005E+02
6.284800000E+08,-6.70093E+01
6.285200000E+08,-1.03081E+02
6.285200000E+08,-6.59381E+01
6.285600000E+08,-1.05565E+02
6.285600000E+08,-6.70947E+01
6.286000000E+08,-1.08824E+02
6.286000000E+08,-6.50836E+01
6.286400000E+08,-1.19683E+02
6.286400000E+08,-6.65546E+01
6.286800000E+08,-1.02648E+02
6.286800000E+08,-6.66553E+01
6.287200000E+08,-1.02800E+02
6.287200000E+08,-6.54834E+01
6.287600000E+08,-1.03130E+02
6.287600000E+08,-6.61243E+01
6.288000000E+08,-1.06804E+02
6.288000000E+08,-6.53461E+01
6.288400000E+08,-1.13823E+02
6.288400000E+08,-6.69696E+01
6.288800000E+08,-1.03841E+02
6.288800000E+08,-6.61273E+01
6.289200000E+08,-1.06066E+02
6.289200000E+08,-6.57336E+01
6.289600000E+08,-1.03435E+02
6.289600000E+08,-6.56421E+01
6.290000000E+08,-1.07762E+02
6.290000000E+08,-6.72534E+01
6.290400000E+08,-1.02739E+02
6.290400000E+08,-6.65973E+01
6.290800000E+08,-1.09581E+02
6.290800000E+08,-6.66705E+01
6.291200000E+08,-1.10274E+02
6.291200000E+08,-6.57642E+01
6.291600000E+08,-1.08046E+02
6.291600000E+08,-6.81445E+01
6.292000000E+08,-1.03862E+02
6.292000000E+08,-6.78882E+01
6.292400000E+08,-1.05333E+02
6.292400000E+08,-6.65698E+01
6.292800000E+08,-1.07149E+02
6.292800000E+08,-6.69818E+01
6.293200000E+08,-1.03661E+02
6.293200000E+08,-6.56512E+01
6.293600000E+08,-1.05989E+02
6.293600000E+08,-6.73480E+01
6.294000000E+08,-1.09868E+02
6.294000000E+08,-6.59198E+01
6.294400000E+08,-1.07897E+02
6.294400000E+08,-6.66125E+01
6.294800000E+08,-1.04970E+02
6.294800000E+08,-6.68781E+01
6.295200000E+08,-1.06603E+02
6.295200000E+08,-6.66003E+01
6.295600000E+08,-1.06703E+02
6.295600000E+08,-6.77356E+01
6.296000000E+08,-1.14711E+02
6.296000000E+08,-6.83337E+01
6.296400000E+08,-1.09572E+02
6.296400000E+08,-6.74854E+01
6.296800000E+08,-1.05471E+02
6.296800000E+08,-6.78455E+01
6.297200000E+08,-1.04055E+02
6.297200000E+08,-6.72870E+01
6.297600000E+08,-1.10720E+02
6.297600000E+08,-6.79706E+01
6.298000000E+08,-1.08077E+02
6.298000000E+08,-6.47205E+01
6.298400000E+08,-1.11644E+02
6.298400000E+08,-6.59656E+01
6.298800000E+08,-1.07878E+02
6.298800000E+08,-6.81995E+01
6.299200000E+08,-1.07265E+02
6.299200000E+08,-6.71558E+01
6.299600000E+08,-1.02092E+02
6.299600000E+08,-6.71710E+01
6.300000000E+08,-1.12212E+02
6.300000000E+08,-6.76196E+01
6.300400000E+08,-1.04735E+02
6.300400000E+08,-6.81567E+01
6.300800000E+08,-1.07708E+02
6.300800000E+08,-6.71466E+01
6.301200000E+08,-1.07283E+02
6.301200000E+08,-6.77173E+01
6.301600000E+08,-1.14620E+02
6.301600000E+08,-6.75861E+01
6.302000000E+08,-1.03041E+02
6.302000000E+08,-6.87427E+01
6.302400000E+08,-1.05687E+02
6.302400000E+08,-6.79401E+01
6.302800000E+08,-1.08068E+02
6.302800000E+08,-6.84680E+01
6.303200000E+08,-1.09670E+02
6.303200000E+08,-6.68811E+01
6.303600000E+08,-1.06975E+02
6.303600000E+08,-6.86450E+01
6.304000000E+08,-1.14476E+02
6.304000000E+08,-6.79034E+01
6.304400000E+08,-1.02828E+02
6.304400000E+08,-6.94598E+01
6.304800000E+08,-1.05455E+02
6.304800000E+08,-6.88892E+01
6.305200000E+08,-1.02611E+02
6.305200000E+08,-6.62494E+01
6.305600000E+08,-1.10674E+02
6.305600000E+08,-6.85260E+01
6.306000000E+08,-1.03508E+02
6.306000000E+08,-6.72229E+01
6.306400000E+08,-1.00872E+02
6.306400000E+08,-6.63593E+01
6.306800000E+08,-1.06005E+02
6.306800000E+08,-6.74335E+01
6.307200000E+08,-1.12087E+02
6.307200000E+08,-6.88098E+01
6.307600000E+08,-1.09426E+02
6.307600000E+08,-6.92279E+01
6.308000000E+08,-1.08953E+02
6.308000000E+08,-6.79370E+01
6.308400000E+08,-1.02037E+02
6.308400000E+08,-6.96399E+01
6.308800000E+08,-1.11193E+02
6.308800000E+08,-6.82422E+01
6.309200000E+08,-1.09462E+02
6.309200000E+08,-6.72900E+01
6.309600000E+08,-1.08004E+02
6.309600000E+08,-6.79736E+01
6.310000000E+08,-1.12358E+02
6.310000000E+08,-6.67926E+01
6.310400000E+08,-1.05077E+02
6.310400000E+08,-6.87823E+01
6.310800000E+08,-1.05370E+02
6.310800000E+08,-6.79309E+01
6.311200000E+08,-1.16671E+02
6.311200000E+08,-6.71802E+01
6.311600000E+08,-1.07350E+02
6.311600000E+08,-6.67773E+01
6.312000000E+08,-1.04772E+02
6.312000000E+08,-6.79218E+01
6.312400000E+08,-1.11519E+02
6.312400000E+08,-6.83978E+01
6.312800000E+08,-1.11229E+02
6.312800000E+08,-6.77386E+01
6.313200000E+08,-1.05226E+02
6.313200000E+08,-6.77417E+01
6.313600000E+08,-1.08293E+02
6.313600000E+08,-6.78516E+01
6.314000000E+08,-1.05876E+02
6.314000000E+08,-6.77142E+01
6.314400000E+08,-1.11745E+02
6.314400000E+08,-6.88617E+01
6.314800000E+08,-1.06615E+02
6.314800000E+08,-6.87122E+01
6.315200000E+08,-1.05992E+02
6.315200000E+08,-6.78271E+01
6.315600000E+08,-1.03246E+02
6.315600000E+08,-6.80225E+01
6.316000000E+08,-1.08113E+02
6.316000000E+08,-6.81842E+01
6.316400000E+08,-1.08220E+02
6.316400000E+08,-6.88525E+01
6.316800000E+08,-1.03182E+02
6.316800000E+08,-6.78241E+01
6.317200000E+08,-1.05782E+02
6.317200000E+08,-6.86816E+01
6.317600000E+08,-1.13448E+02
6.317600000E+08,-6.83551E+01
6.318000000E+08,-1.16936E+02
6.318000000E+08,-6.76562E+01
6.318400000E+08,-1.00453E+02
6.318400000E+08,-6.69391E+01
6.318800000E+08,-1.07067E+02
6.318800000E+08,-6.83276E+01
6.319200000E+08,-1.17491E+02
6.319200000E+08,-6.78668E+01
6.319600000E+08,-1.06395E+02
6.319600000E+08,-6.75922E+01
6.320000000E+08,-1.03932E+02
6.320000000E+08,-6.78760E+01
6.320400000E+08,-1.14290E+02
6.320400000E+08,-6.77112E+01
6.320800000E+08,-1.10421E+02
6.320800000E+08,-6.69696E+01
6.321200000E+08,-1.07271E+02
6.321200000E+08,-6.83856E+01
6.321600000E+08,-1.04000E+02
6.321600000E+08,-6.73969E+01
6.322000000E+08,-1.03243E+02
6.322000000E+08,-6.89349E+01
6.322400000E+08,-1.08406E+02
6.322400000E+08,-6.99512E+01
6.322800000E+08,-1.05587E+02
6.322800000E+08,-6.86053E+01
6.323200000E+08,-1.12313E+02
6.323200000E+08,-6.76318E+01
6.323600000E+08,-1.18846E+02
6.323600000E+08,-6.91516E+01
6.324000000E+08,-1.03694E+02
6.324000000E+08,-6.76624E+01
6.324400000E+08,-1.07415E+02
6.324400000E+08,-6.70612E+01
6.324800000E+08,-1.16378E+02
6.324800000E+08,-6.79279E+01
