[Hz],Trace1[dBµV]
6.535000000E+08,2.38696E+00
6.535000000E+08,1.69805E+01
6.535200000E+08,3.41846E+00
6.535200000E+08,1.66631E+01
6.535400000E+08,4.43164E+00
6.535400000E+08,1.77648E+01
6.535600000E+08,2.60669E+00
6.535600000E+08,1.62267E+01
6.535800000E+08,3.80603E+00
6.535800000E+08,1.69896E+01
6.536000000E+08,4.31262E+00
6.536000000E+08,1.62450E+01
6.536200000E+08,3.10107E+00
6.536200000E+08,1.66295E+01
6.536400000E+08,3.56189E+00
6.536400000E+08,1.62603E+01
6.536600000E+08,1.98413E+00
6.536600000E+08,1.70751E+01
6.536800000E+08,4.31262E+00
6.536800000E+08,1.60344E+01
6.537000000E+08,3.09192E+00
6.537000000E+08,1.69988E+01
6.537200000E+08,2.05432E+00
6.537200000E+08,1.69408E+01
6.537400000E+08,-1.32703E+00
6.537400000E+08,1.86589E+01
6.537600000E+08,1.43787E+00
6.537600000E+08,1.59948E+01
6.537800000E+08,2.52429E+00
6.537800000E+08,1.66356E+01
6.538000000E+08,4.28516E+00
6.538000000E+08,1.66326E+01
6.538200000E+08,3.18042E+00
6.538200000E+08,1.67943E+01
6.538400000E+08,3.43982E+00
6.538400000E+08,1.77495E+01
6.538600000E+08,3.12244E+00
6.538600000E+08,1.66997E+01
6.538800000E+08,2.74402E+00
6.538800000E+08,1.68218E+01
6.539000000E+08,7.05444E-01
6.539000000E+08,1.65746E+01
6.539200000E+08,2.73792E+00
6.539200000E+08,1.80364E+01
6.539400000E+08,1.13879E+00
6.539400000E+08,1.70446E+01
6.539600000E+08,3.60767E+00
6.539600000E+08,1.77587E+01
6.539800000E+08,2.28015E+00
6.539800000E+08,1.70751E+01
6.540000000E+08,2.84473E+00
6.540000000E+08,1.72551E+01
6.540200000E+08,2.64636E+00
6.540200000E+08,1.67577E+01
6.540400000E+08,2.23743E+00
6.540400000E+08,1.70690E+01
6.540600000E+08,1.75220E+00
6.540600000E+08,1.74932E+01
6.540800000E+08,2.38696E+00
6.540800000E+08,1.70354E+01
6.541000000E+08,1.91089E+00
6.541000000E+08,1.79906E+01
6.541200000E+08,1.29749E+00
6.541200000E+08,1.66539E+01
6.541400000E+08,3.00952E+00
6.541400000E+08,1.65959E+01
6.541600000E+08,1.82239E+00
6.541600000E+08,1.69927E+01
6.541800000E+08,3.07666E+00
6.541800000E+08,1.65349E+01
6.542000000E+08,1.81018E+00
6.542000000E+08,1.63915E+01
6.542200000E+08,3.24146E+00
6.542200000E+08,1.67760E+01
6.542400000E+08,3.94165E-01
6.542400000E+08,1.63945E+01
6.542600000E+08,2.55786E+00
6.542600000E+08,1.61229E+01
6.542800000E+08,1.37073E+00
6.542800000E+08,1.72307E+01
6.543000000E+08,2.94849E+00
6.543000000E+08,1.77190E+01
6.543200000E+08,2.91797E+00
6.543200000E+08,1.61351E+01
6.543400000E+08,1.10828E+00
6.543400000E+08,1.74810E+01
6.543600000E+08,3.35437E+00
6.543600000E+08,1.69530E+01
6.543800000E+08,3.83350E+00
6.543800000E+08,1.72032E+01
6.544000000E+08,2.17639E+00
6.544000000E+08,1.59856E+01
6.544200000E+08,3.91284E+00
6.544200000E+08,1.71392E+01
6.544400000E+08,3.15906E+00
6.544400000E+08,1.69225E+01
6.544600000E+08,4.52148E-01
6.544600000E+08,1.80303E+01
6.544800000E+08,2.34119E+00
6.544800000E+08,1.64403E+01
6.545000000E+08,1.08997E+00
6.545000000E+08,1.66753E+01
6.545200000E+08,2.74707E+00
6.545200000E+08,1.66204E+01
6.545400000E+08,1.01672E+00
6.545400000E+08,1.83324E+01
6.545600000E+08,3.47949E+00
6.545600000E+08,1.78563E+01
6.545800000E+08,2.78198E-01
6.545800000E+08,1.65532E+01
6.546000000E+08,1.89868E+00
6.546000000E+08,1.74840E+01
6.546200000E+08,2.04211E+00
6.546200000E+08,1.68737E+01
6.546400000E+08,3.13159E+00
6.546400000E+08,1.72216E+01
6.546600000E+08,2.13672E+00
6.546600000E+08,1.74993E+01
6.546800000E+08,3.41235E+00
6.546800000E+08,1.68004E+01
6.547000000E+08,2.32593E+00
6.547000000E+08,1.65837E+01
6.547200000E+08,2.79285E+00
6.547200000E+08,1.65715E+01
6.547400000E+08,2.01770E+00
6.547400000E+08,1.62633E+01
6.547600000E+08,1.79797E+00
6.547600000E+08,1.69652E+01
6.547800000E+08,3.72668E+00
6.547800000E+08,1.76488E+01
6.548000000E+08,2.28931E+00
6.548000000E+08,1.67821E+01
6.548200000E+08,1.84375E+00
6.548200000E+08,1.62572E+01
6.548400000E+08,3.51611E+00
6.548400000E+08,1.81707E+01
6.548600000E+08,-1.52100E-01
6.548600000E+08,1.67638E+01
6.548800000E+08,-1.09375E-01
6.548800000E+08,1.69805E+01
6.549000000E+08,1.99023E+00
6.549000000E+08,1.78350E+01
6.549200000E+08,3.69312E+00
6.549200000E+08,1.70110E+01
6.549400000E+08,4.10815E+00
6.549400000E+08,1.78228E+01
6.549600000E+08,3.19263E+00
6.549600000E+08,1.72460E+01
6.549800000E+08,2.34729E+00
6.549800000E+08,1.66234E+01
6.550000000E+08,2.09094E+00
6.550000000E+08,1.76244E+01
6.550200000E+08,2.80200E+00
6.550200000E+08,1.65898E+01
6.550400000E+08,3.12244E+00
6.550400000E+08,1.70476E+01
6.550600000E+08,3.76941E+00
6.550600000E+08,1.77343E+01
6.550800000E+08,2.85388E+00
6.550800000E+08,1.77953E+01
6.551000000E+08,5.13184E-01
6.551000000E+08,1.70323E+01
6.551200000E+08,2.58533E+00
6.551200000E+08,1.70659E+01
6.551400000E+08,2.85083E+00
6.551400000E+08,1.81218E+01
6.551600000E+08,1.98718E+00
6.551600000E+08,1.68798E+01
6.551800000E+08,1.93835E+00
6.551800000E+08,1.71971E+01
6.552000000E+08,-2.74170E-01
6.552000000E+08,1.62328E+01
6.552200000E+08,4.01965E+00
6.552200000E+08,1.70812E+01
6.552400000E+08,2.80200E+00
6.552400000E+08,1.59062E+01
6.552600000E+08,3.63208E+00
6.552600000E+08,1.76244E+01
6.552800000E+08,4.70325E+00
6.552800000E+08,1.64556E+01
6.553000000E+08,3.16821E+00
6.553000000E+08,1.71117E+01
6.553200000E+08,2.51514E+00
6.553200000E+08,1.67028E+01
6.553400000E+08,3.29333E+00
6.553400000E+08,1.71941E+01
6.553600000E+08,1.15405E+00
6.553600000E+08,1.65685E+01
6.553800000E+08,1.04248E-01
6.553800000E+08,1.71208E+01
6.554000000E+08,2.75012E+00
6.554000000E+08,1.60039E+01
6.554200000E+08,3.92810E+00
6.554200000E+08,1.67668E+01
6.554400000E+08,3.08276E+00
6.554400000E+08,1.73650E+01
6.554600000E+08,1.18152E+00
6.554600000E+08,1.69469E+01
6.554800000E+08,2.41138E+00
6.554800000E+08,1.62389E+01
6.555000000E+08,2.25269E+00
6.555000000E+08,1.79357E+01
6.555200000E+08,9.52637E-01
6.555200000E+08,1.69866E+01
6.555400000E+08,2.30762E+00
6.555400000E+08,1.65074E+01
6.555600000E+08,8.00049E-01
6.555600000E+08,1.76641E+01
6.555800000E+08,2.46021E+00
6.555800000E+08,1.70171E+01
6.556000000E+08,2.41748E+00
6.556000000E+08,1.65135E+01
6.556200000E+08,3.05530E+00
6.556200000E+08,1.72399E+01
6.556400000E+08,2.99731E+00
6.556400000E+08,1.73253E+01
6.556600000E+08,3.75110E+00
6.556600000E+08,1.72582E+01
6.556800000E+08,4.18445E+00
6.556800000E+08,1.77709E+01
6.557000000E+08,2.40527E+00
6.557000000E+08,1.72734E+01
6.557200000E+08,2.67078E+00
6.557200000E+08,1.69408E+01
6.557400000E+08,2.57007E+00
6.557400000E+08,1.64586E+01
6.557600000E+08,2.73792E+00
6.557600000E+08,1.72948E+01
6.557800000E+08,2.98816E+00
6.557800000E+08,1.64312E+01
6.558000000E+08,3.58936E+00
6.558000000E+08,1.62175E+01
6.558200000E+08,2.64331E+00
6.558200000E+08,1.79448E+01
6.558400000E+08,3.68701E+00
6.558400000E+08,1.72673E+01
6.558600000E+08,1.41040E+00
6.558600000E+08,1.80150E+01
6.558800000E+08,3.08582E+00
6.558800000E+08,1.68553E+01
6.559000000E+08,-3.68774E-01
6.559000000E+08,1.77404E+01
6.559200000E+08,2.35645E+00
6.559200000E+08,1.69744E+01
6.559400000E+08,3.35437E+00
6.559400000E+08,1.78685E+01
6.559600000E+08,3.30554E+00
6.559600000E+08,1.73864E+01
6.559800000E+08,3.26282E+00
6.559800000E+08,1.63121E+01
6.560000000E+08,3.84265E+00
6.560000000E+08,1.68828E+01
6.560200000E+08,3.61072E+00
6.560200000E+08,1.81157E+01
6.560400000E+08,3.83350E+00
6.560400000E+08,1.68584E+01
6.560600000E+08,4.70630E+00
6.560600000E+08,1.70537E+01
6.560800000E+08,2.23743E+00
6.560800000E+08,1.77007E+01
6.561000000E+08,3.40015E+00
6.561000000E+08,1.74138E+01
6.561200000E+08,1.19983E+00
6.561200000E+08,1.72856E+01
6.561400000E+08,4.17224E+00
6.561400000E+08,1.69805E+01
6.561600000E+08,4.69714E+00
6.561600000E+08,1.72948E+01
6.561800000E+08,1.80103E+00
6.561800000E+08,1.78105E+01
6.562000000E+08,1.62097E+00
6.562000000E+08,1.80150E+01
6.562200000E+08,2.98206E+00
6.562200000E+08,1.86620E+01
6.562400000E+08,4.24243E+00
6.562400000E+08,1.77465E+01
6.562600000E+08,4.31873E+00
6.562600000E+08,1.75420E+01
6.562800000E+08,2.64636E+00
6.562800000E+08,1.80364E+01
6.563000000E+08,2.64636E+00
6.563000000E+08,1.87841E+01
6.563200000E+08,1.84070E+00
6.563200000E+08,1.89763E+01
6.563400000E+08,2.26184E+00
6.563400000E+08,1.76030E+01
6.563600000E+08,3.66870E+00
6.563600000E+08,1.74291E+01
6.563800000E+08,3.22925E+00
6.563800000E+08,1.79174E+01
6.564000000E+08,2.16113E+00
6.564000000E+08,1.77465E+01
6.564200000E+08,4.91382E+00
6.564200000E+08,1.80028E+01
6.564400000E+08,4.91687E+00
6.564400000E+08,1.89458E+01
6.564600000E+08,3.34827E+00
6.564600000E+08,1.77373E+01
6.564800000E+08,1.43921E-01
6.564800000E+08,1.80181E+01
6.565000000E+08,4.39197E+00
6.565000000E+08,1.94158E+01
6.565200000E+08,4.06238E+00
6.565200000E+08,1.88817E+01
6.565400000E+08,5.00842E+00
6.565400000E+08,1.86803E+01
6.565600000E+08,5.63403E+00
6.565600000E+08,1.87657E+01
6.565800000E+08,3.64124E+00
6.565800000E+08,1.95836E+01
6.566000000E+08,5.19458E+00
6.566000000E+08,2.01726E+01
6.566200000E+08,5.68896E+00
6.566200000E+08,1.99773E+01
6.566400000E+08,4.19360E+00
6.566400000E+08,1.91136E+01
6.566600000E+08,5.11523E+00
6.566600000E+08,1.92540E+01
6.566800000E+08,7.29419E+00
6.566800000E+08,2.09325E+01
6.567000000E+08,6.97986E+00
6.567000000E+08,1.97728E+01
6.567200000E+08,7.59631E+00
6.567200000E+08,2.22631E+01
6.567400000E+08,8.42029E+00
6.567400000E+08,2.11553E+01
6.567600000E+08,4.80090E+00
6.567600000E+08,2.02611E+01
6.567800000E+08,6.30237E+00
6.567800000E+08,2.12468E+01
6.568000000E+08,6.81201E+00
6.568000000E+08,2.04656E+01
6.568200000E+08,7.91370E+00
6.568200000E+08,2.05632E+01
6.568400000E+08,8.86584E+00
6.568400000E+08,2.20433E+01
6.568600000E+08,7.92590E+00
6.568600000E+08,2.14055E+01
6.568800000E+08,5.49976E+00
6.568800000E+08,2.20891E+01
6.569000000E+08,8.06018E+00
6.569000000E+08,2.20250E+01
6.569200000E+08,8.22498E+00
6.569200000E+08,2.30718E+01
6.569400000E+08,8.39893E+00
6.569400000E+08,2.35051E+01
6.569600000E+08,1.10814E+01
6.569600000E+08,2.49059E+01
6.569800000E+08,1.09258E+01
6.569800000E+08,2.69933E+01
6.570000000E+08,1.18962E+01
6.570000000E+08,2.73198E+01
6.570200000E+08,1.41606E+01
6.570200000E+08,2.84368E+01
6.570400000E+08,1.24822E+01
6.570400000E+08,2.93676E+01
6.570600000E+08,1.81707E+01
6.570600000E+08,3.35820E+01
6.570800000E+08,2.03801E+01
6.570800000E+08,3.71099E+01
6.571000000E+08,2.33495E+01
6.571000000E+08,5.30889E+01
6.571200000E+08,2.87450E+01
6.571200000E+08,6.01903E+01
6.571400000E+08,3.00511E+01
6.571400000E+08,6.02330E+01
6.571600000E+08,2.44420E+01
6.571600000E+08,5.15966E+01
6.571800000E+08,1.91167E+01
6.571800000E+08,3.75127E+01
6.572000000E+08,1.67852E+01
6.572000000E+08,3.42626E+01
6.572200000E+08,1.53630E+01
6.572200000E+08,2.97521E+01
6.572400000E+08,1.27446E+01
6.572400000E+08,2.72527E+01
6.572600000E+08,1.08983E+01
6.572600000E+08,2.75701E+01
6.572800000E+08,1.13774E+01
6.572800000E+08,2.47777E+01
6.573000000E+08,8.49963E+00
6.573000000E+08,2.38195E+01
6.573200000E+08,8.34094E+00
6.573200000E+08,2.39568E+01
6.573400000E+08,9.05811E+00
6.573400000E+08,2.29711E+01
6.573600000E+08,8.88416E+00
6.573600000E+08,2.21776E+01
6.573800000E+08,6.98291E+00
6.573800000E+08,2.18053E+01
6.574000000E+08,5.89648E+00
6.574000000E+08,2.23088E+01
6.574200000E+08,5.16711E+00
6.574200000E+08,2.15093E+01
6.574400000E+08,2.93018E+00
6.574400000E+08,2.20769E+01
6.574600000E+08,6.84253E+00
6.574600000E+08,2.12468E+01
6.574800000E+08,6.87915E+00
6.574800000E+08,2.12865E+01
6.575000000E+08,6.57397E+00
6.575000000E+08,2.20616E+01
6.575200000E+08,5.79272E+00
6.575200000E+08,2.03984E+01
6.575400000E+08,5.92700E+00
6.575400000E+08,2.07860E+01
6.575600000E+08,5.20068E+00
6.575600000E+08,1.99956E+01
6.575800000E+08,6.75403E+00
6.575800000E+08,1.90404E+01
6.576000000E+08,6.62891E+00
6.576000000E+08,2.05480E+01
6.576200000E+08,6.27185E+00
6.576200000E+08,1.92815E+01
6.576400000E+08,4.78259E+00
6.576400000E+08,1.87352E+01
6.576600000E+08,3.72058E+00
6.576600000E+08,1.93883E+01
6.576800000E+08,3.69006E+00
6.576800000E+08,1.92784E+01
6.577000000E+08,3.83350E+00
6.577000000E+08,1.88756E+01
6.577200000E+08,4.14478E+00
6.577200000E+08,1.85216E+01
6.577400000E+08,4.05627E+00
6.577400000E+08,1.78655E+01
6.577600000E+08,5.29529E+00
6.577600000E+08,1.85308E+01
6.577800000E+08,3.70532E+00
6.577800000E+08,1.82073E+01
6.578000000E+08,8.97705E-01
6.578000000E+08,1.79479E+01
6.578200000E+08,3.79688E+00
6.578200000E+08,1.72246E+01
6.578400000E+08,3.32996E+00
6.578400000E+08,1.77983E+01
6.578600000E+08,3.36963E+00
6.578600000E+08,1.70873E+01
6.578800000E+08,-2.58435E+00
6.578800000E+08,1.76458E+01
6.579000000E+08,2.74707E+00
6.579000000E+08,1.76915E+01
6.579200000E+08,4.30786E-01
6.579200000E+08,1.69561E+01
6.579400000E+08,3.09497E+00
6.579400000E+08,1.78167E+01
6.579600000E+08,4.25769E+00
6.579600000E+08,1.78228E+01
6.579800000E+08,3.20483E+00
6.579800000E+08,1.78746E+01
6.580000000E+08,2.92712E+00
6.580000000E+08,1.77495E+01
6.580200000E+08,2.32898E+00
6.580200000E+08,1.72216E+01
6.580400000E+08,1.82544E+00
6.580400000E+08,1.76366E+01
6.580600000E+08,3.81824E+00
6.580600000E+08,1.77068E+01
6.580800000E+08,2.07263E+00
6.580800000E+08,1.80608E+01
6.581000000E+08,2.78369E+00
6.581000000E+08,1.70049E+01
6.581200000E+08,4.14783E+00
6.581200000E+08,1.68981E+01
6.581400000E+08,1.25171E+00
6.581400000E+08,1.77617E+01
6.581600000E+08,3.19568E+00
6.581600000E+08,1.85857E+01
6.581800000E+08,4.06543E+00
6.581800000E+08,1.77190E+01
6.582000000E+08,3.55884E+00
6.582000000E+08,1.76091E+01
6.582200000E+08,2.51208E+00
6.582200000E+08,1.70140E+01
6.582400000E+08,2.28625E+00
6.582400000E+08,1.66143E+01
6.582600000E+08,3.71448E+00
6.582600000E+08,1.76549E+01
6.582800000E+08,3.92200E+00
6.582800000E+08,1.71758E+01
6.583000000E+08,3.11633E+00
6.583000000E+08,1.79509E+01
6.583200000E+08,2.31372E+00
6.583200000E+08,1.69103E+01
6.583400000E+08,2.59448E+00
6.583400000E+08,1.64312E+01
6.583600000E+08,1.71863E+00
6.583600000E+08,1.69927E+01
6.583800000E+08,3.25977E+00
6.583800000E+08,1.68828E+01
6.584000000E+08,2.22522E+00
6.584000000E+08,1.73040E+01
6.584200000E+08,2.49377E+00
6.584200000E+08,1.67974E+01
6.584400000E+08,2.59143E+00
6.584400000E+08,1.77678E+01
6.584600000E+08,1.88342E+00
6.584600000E+08,1.77770E+01
6.584800000E+08,2.77148E+00
6.584800000E+08,1.76519E+01
6.585000000E+08,3.62292E+00
6.585000000E+08,1.87017E+01
6.585200000E+08,2.13977E+00
6.585200000E+08,1.81157E+01
6.585400000E+08,2.12756E+00
6.585400000E+08,1.67455E+01
6.585600000E+08,2.83252E+00
6.585600000E+08,1.68737E+01
6.585800000E+08,4.00439E+00
6.585800000E+08,1.62206E+01
6.586000000E+08,3.94946E+00
6.586000000E+08,1.82531E+01
6.586200000E+08,3.11023E+00
6.586200000E+08,1.68309E+01
6.586400000E+08,-1.42944E-01
6.586400000E+08,1.65105E+01
6.586600000E+08,2.01160E+00
6.586600000E+08,1.72704E+01
6.586800000E+08,1.92615E+00
6.586800000E+08,1.73162E+01
6.587000000E+08,3.03394E+00
6.587000000E+08,1.62267E+01
6.587200000E+08,3.05835E+00
6.587200000E+08,1.78197E+01
6.587400000E+08,3.69751E-01
6.587400000E+08,1.77068E+01
6.587600000E+08,4.13257E+00
6.587600000E+08,1.62633E+01
6.587800000E+08,1.79187E+00
6.587800000E+08,1.70873E+01
6.588000000E+08,2.86609E+00
6.588000000E+08,1.74901E+01
6.588200000E+08,1.68201E+00
6.588200000E+08,1.68523E+01
6.588400000E+08,1.38293E+00
6.588400000E+08,1.66295E+01
6.588600000E+08,2.04822E+00
6.588600000E+08,1.68462E+01
6.588800000E+08,3.34216E+00
6.588800000E+08,1.69805E+01
6.589000000E+08,2.83557E+00
6.589000000E+08,1.63823E+01
6.589200000E+08,4.07458E+00
6.589200000E+08,1.75878E+01
6.589400000E+08,4.30042E+00
6.589400000E+08,1.74993E+01
6.589600000E+08,2.41443E+00
6.589600000E+08,1.65135E+01
6.589800000E+08,-3.26050E-01
6.589800000E+08,1.63762E+01
6.590000000E+08,1.78577E+00
6.590000000E+08,1.64556E+01
6.590200000E+08,4.40417E+00
6.590200000E+08,1.70598E+01
6.590400000E+08,3.57410E+00
6.590400000E+08,1.68126E+01
6.590600000E+08,2.51819E+00
6.590600000E+08,1.65624E+01
6.590800000E+08,2.69214E+00
6.590800000E+08,1.73894E+01
6.591000000E+08,2.92407E+00
6.591000000E+08,1.81157E+01
6.591200000E+08,6.56616E-01
6.591200000E+08,1.69347E+01
6.591400000E+08,2.57617E+00
6.591400000E+08,1.68615E+01
6.591600000E+08,3.32080E+00
6.591600000E+08,1.67729E+01
6.591800000E+08,2.11230E+00
6.591800000E+08,1.61382E+01
6.592000000E+08,2.48462E+00
6.592000000E+08,1.64830E+01
6.592200000E+08,2.75146E-01
6.592200000E+08,1.66753E+01
6.592400000E+08,5.46753E-01
6.592400000E+08,1.63762E+01
6.592600000E+08,1.39514E+00
6.592600000E+08,1.67272E+01
6.592800000E+08,2.51208E+00
6.592800000E+08,1.75206E+01
6.593000000E+08,2.68909E+00
6.593000000E+08,1.73619E+01
6.593200000E+08,3.13770E+00
6.593200000E+08,1.62206E+01
6.593400000E+08,2.89966E+00
6.593400000E+08,1.69561E+01
6.593600000E+08,2.29236E+00
6.593600000E+08,1.65105E+01
6.593800000E+08,1.66675E+00
6.593800000E+08,1.66631E+01
6.594000000E+08,3.96777E+00
6.594000000E+08,1.75939E+01
6.594200000E+08,3.11938E+00
6.594200000E+08,1.64830E+01
6.594400000E+08,1.34766E-01
6.594400000E+08,1.79174E+01
6.594600000E+08,1.13269E+00
6.594600000E+08,1.66631E+01
6.594800000E+08,2.62195E+00
6.594800000E+08,1.65197E+01
6.595000000E+08,2.37476E+00
6.595000000E+08,1.64800E+01
6.595200000E+08,3.29944E+00
6.595200000E+08,1.65685E+01
6.595400000E+08,1.88342E+00
6.595400000E+08,1.62206E+01
6.595600000E+08,8.09204E-01
6.595600000E+08,1.67852E+01
6.595800000E+08,3.39099E+00
6.595800000E+08,1.77343E+01
6.596000000E+08,1.49280E+00
6.596000000E+08,1.72917E+01
6.596200000E+08,1.71252E+00
6.596200000E+08,1.64800E+01
6.596400000E+08,3.88538E+00
6.596400000E+08,1.65105E+01
6.596600000E+08,1.18457E+00
6.596600000E+08,1.60009E+01
6.596800000E+08,2.77759E+00
6.596800000E+08,1.74871E+01
6.597000000E+08,3.25977E+00
6.597000000E+08,1.65959E+01
6.597200000E+08,1.75525E+00
6.597200000E+08,1.65441E+01
6.597400000E+08,2.39917E+00
6.597400000E+08,1.73802E+01
6.597600000E+08,3.39709E+00
6.597600000E+08,1.77678E+01
6.597800000E+08,3.81213E+00
6.597800000E+08,1.71086E+01
6.598000000E+08,1.05640E+00
6.598000000E+08,1.70873E+01
6.598200000E+08,2.70740E+00
6.598200000E+08,1.68737E+01
6.598400000E+08,2.51208E+00
6.598400000E+08,1.65197E+01
6.598600000E+08,2.32593E+00
6.598600000E+08,1.61931E+01
6.598800000E+08,2.15503E+00
6.598800000E+08,1.67150E+01
6.599000000E+08,2.72876E+00
6.599000000E+08,1.62633E+01
6.599200000E+08,2.34729E+00
6.599200000E+08,1.64800E+01
6.599400000E+08,1.78271E+00
6.599400000E+08,1.61595E+01
6.599600000E+08,1.31580E+00
6.599600000E+08,1.65715E+01
6.599800000E+08,1.88953E+00
6.599800000E+08,1.68431E+01
6.600000000E+08,3.89148E+00
6.600000000E+08,1.66600E+01
6.600200000E+08,1.63928E+00
6.600200000E+08,1.67760E+01
6.600400000E+08,1.36462E+00
6.600400000E+08,1.68737E+01
6.600600000E+08,2.13977E+00
6.600600000E+08,1.65593E+01
6.600800000E+08,1.82544E+00
6.600800000E+08,1.66661E+01
6.601000000E+08,1.09302E+00
6.601000000E+08,1.77434E+01
6.601200000E+08,2.19775E+00
6.601200000E+08,1.68065E+01
6.601400000E+08,1.42871E+00
6.601400000E+08,1.68431E+01
6.601600000E+08,1.80713E+00
6.601600000E+08,1.72094E+01
6.601800000E+08,2.78674E+00
6.601800000E+08,1.65807E+01
6.602000000E+08,3.37573E+00
