[Hz],Trace1[dBµV]
6.722560000E+08,1.71514E+01
6.722560000E+08,3.07927E+01
6.722700000E+08,1.47679E+01
6.722700000E+08,3.05486E+01
6.722840000E+08,1.57018E+01
6.722840000E+08,3.14366E+01
6.722980000E+08,1.52349E+01
6.722980000E+08,3.01091E+01
6.723120000E+08,1.62938E+01
6.723120000E+08,3.04235E+01
6.723260000E+08,1.59307E+01
6.723260000E+08,3.06096E+01
6.723400000E+08,1.62816E+01
6.723400000E+08,3.06523E+01
6.723540000E+08,1.27904E+01
6.723540000E+08,2.98070E+01
6.723680000E+08,1.63152E+01
6.723680000E+08,3.16045E+01
6.723820000E+08,1.70293E+01
6.723820000E+08,3.12261E+01
6.723960000E+08,1.32787E+01
6.723960000E+08,3.02159E+01
6.724100000E+08,1.77709E+01
6.724100000E+08,3.05059E+01
6.724240000E+08,1.70598E+01
6.724240000E+08,3.16991E+01
6.724380000E+08,1.82836E+01
6.724380000E+08,3.11498E+01
6.724520000E+08,1.79601E+01
6.724520000E+08,3.15740E+01
6.724660000E+08,1.76183E+01
6.724660000E+08,3.11010E+01
6.724800000E+08,1.60436E+01
6.724800000E+08,3.07286E+01
6.724940000E+08,1.94310E+01
6.724940000E+08,3.19554E+01
6.725080000E+08,1.82714E+01
6.725080000E+08,3.12291E+01
6.725220000E+08,1.76458E+01
6.725220000E+08,3.11864E+01
6.725360000E+08,1.90007E+01
6.725360000E+08,3.15862E+01
6.725500000E+08,1.53966E+01
6.725500000E+08,3.13054E+01
6.725640000E+08,1.71086E+01
6.725640000E+08,3.12352E+01
6.725780000E+08,1.61687E+01
6.725780000E+08,3.12413E+01
6.725920000E+08,1.67394E+01
6.725920000E+08,3.08629E+01
6.726060000E+08,1.70232E+01
6.726060000E+08,3.14550E+01
6.726200000E+08,1.75786E+01
6.726200000E+08,3.12383E+01
6.726340000E+08,1.70354E+01
6.726340000E+08,3.08751E+01
6.726480000E+08,1.44689E+01
6.726480000E+08,3.11193E+01
6.726620000E+08,1.57750E+01
6.726620000E+08,3.04845E+01
6.726760000E+08,1.67577E+01
6.726760000E+08,3.19219E+01
6.726900000E+08,1.89672E+01
6.726900000E+08,3.14153E+01
6.727040000E+08,1.63335E+01
6.727040000E+08,3.11925E+01
6.727180000E+08,1.82469E+01
6.727180000E+08,3.17723E+01
6.727320000E+08,1.86437E+01
6.727320000E+08,3.19341E+01
6.727460000E+08,1.67241E+01
6.727460000E+08,3.09423E+01
6.727600000E+08,1.59948E+01
6.727600000E+08,3.07927E+01
6.727740000E+08,1.84423E+01
6.727740000E+08,3.04845E+01
6.727880000E+08,1.64617E+01
6.727880000E+08,3.10216E+01
6.728020000E+08,1.84117E+01
6.728020000E+08,3.36156E+01
6.728160000E+08,1.77190E+01
6.728160000E+08,3.19860E+01
6.728300000E+08,1.73284E+01
6.728300000E+08,3.23247E+01
6.728440000E+08,1.74108E+01
6.728440000E+08,3.19310E+01
6.728580000E+08,1.56255E+01
6.728580000E+08,3.16960E+01
6.728720000E+08,1.95378E+01
6.728720000E+08,3.18517E+01
6.728860000E+08,1.94432E+01
6.728860000E+08,3.16106E+01
6.729000000E+08,1.89519E+01
6.729000000E+08,3.06584E+01
6.729140000E+08,1.81279E+01
6.729140000E+08,3.19982E+01
6.729280000E+08,1.86284E+01
6.729280000E+08,3.21477E+01
6.729420000E+08,1.69561E+01
6.729420000E+08,3.32616E+01
6.729560000E+08,1.74596E+01
6.729560000E+08,3.16899E+01
6.729700000E+08,1.75359E+01
6.729700000E+08,3.15831E+01
6.729840000E+08,2.00597E+01
6.729840000E+08,3.30358E+01
6.729980000E+08,1.72277E+01
6.729980000E+08,3.18853E+01
6.730120000E+08,1.60131E+01
6.730120000E+08,3.18914E+01
6.730260000E+08,1.75145E+01
6.730260000E+08,3.21996E+01
6.730400000E+08,1.69805E+01
6.730400000E+08,3.25383E+01
6.730540000E+08,1.76854E+01
6.730540000E+08,3.19860E+01
6.730680000E+08,1.69011E+01
6.730680000E+08,3.32433E+01
6.730820000E+08,1.82866E+01
6.730820000E+08,3.11528E+01
6.730960000E+08,1.74321E+01
6.730960000E+08,3.24498E+01
6.731100000E+08,1.62664E+01
6.731100000E+08,3.43297E+01
6.731240000E+08,1.80852E+01
6.731240000E+08,3.31395E+01
6.731380000E+08,1.62450E+01
6.731380000E+08,3.33440E+01
6.731520000E+08,1.82683E+01
6.731520000E+08,3.19738E+01
6.731660000E+08,1.94677E+01
6.731660000E+08,3.26848E+01
6.731800000E+08,1.82195E+01
6.731800000E+08,3.24193E+01
6.731940000E+08,1.98247E+01
6.731940000E+08,3.28099E+01
6.732080000E+08,1.91564E+01
6.732080000E+08,3.32738E+01
6.732220000E+08,1.72155E+01
6.732220000E+08,3.23857E+01
6.732360000E+08,1.70293E+01
6.732360000E+08,3.27977E+01
6.732500000E+08,1.77526E+01
6.732500000E+08,3.26299E+01
6.732640000E+08,1.88604E+01
6.732640000E+08,3.17937E+01
6.732780000E+08,1.90465E+01
6.732780000E+08,3.19615E+01
6.732920000E+08,1.85674E+01
6.732920000E+08,3.27092E+01
6.733060000E+08,1.79509E+01
6.733060000E+08,3.33409E+01
6.733200000E+08,1.69316E+01
6.733200000E+08,3.28923E+01
6.733340000E+08,2.00750E+01
6.733340000E+08,3.26055E+01
6.733480000E+08,1.93181E+01
6.733480000E+08,3.28069E+01
6.733620000E+08,1.88909E+01
6.733620000E+08,3.18944E+01
6.733760000E+08,1.82256E+01
6.733760000E+08,3.30632E+01
6.733900000E+08,1.79509E+01
6.733900000E+08,3.24010E+01
6.734040000E+08,1.88207E+01
6.734040000E+08,3.28252E+01
6.734180000E+08,1.72002E+01
6.734180000E+08,3.22576E+01
6.734320000E+08,1.87322E+01
6.734320000E+08,3.30754E+01
6.734460000E+08,1.78105E+01
6.734460000E+08,3.36583E+01
6.734600000E+08,1.90618E+01
6.734600000E+08,3.27916E+01
6.734740000E+08,2.03374E+01
6.734740000E+08,3.33806E+01
6.734880000E+08,1.51586E+01
6.734880000E+08,3.27825E+01
6.735020000E+08,2.11675E+01
6.735020000E+08,3.31304E+01
6.735160000E+08,1.82531E+01
6.735160000E+08,3.33074E+01
6.735300000E+08,1.94677E+01
6.735300000E+08,3.35820E+01
6.735440000E+08,1.86589E+01
6.735440000E+08,3.39574E+01
6.735580000E+08,2.17015E+01
6.735580000E+08,3.37255E+01
6.735720000E+08,2.06548E+01
6.735720000E+08,3.40123E+01
6.735860000E+08,1.92083E+01
6.735860000E+08,3.51384E+01
6.736000000E+08,1.97637E+01
6.736000000E+08,3.40398E+01
6.736140000E+08,2.05205E+01
6.736140000E+08,3.40764E+01
6.736280000E+08,2.02489E+01
6.736280000E+08,3.44487E+01
6.736420000E+08,1.97820E+01
6.736420000E+08,3.56298E+01
6.736560000E+08,2.01024E+01
6.736560000E+08,3.47539E+01
6.736700000E+08,2.10637E+01
6.736700000E+08,3.46196E+01
6.736840000E+08,2.21990E+01
6.736840000E+08,3.40490E+01
6.736980000E+08,2.07433E+01
6.736980000E+08,3.39177E+01
6.737120000E+08,1.95409E+01
6.737120000E+08,3.49431E+01
6.737260000E+08,2.04686E+01
6.737260000E+08,3.43511E+01
6.737400000E+08,2.12499E+01
6.737400000E+08,3.49858E+01
6.737540000E+08,2.06365E+01
6.737540000E+08,3.50164E+01
6.737680000E+08,2.07311E+01
6.737680000E+08,3.58586E+01
6.737820000E+08,2.02275E+01
6.737820000E+08,3.49736E+01
6.737960000E+08,2.10973E+01
6.737960000E+08,3.55443E+01
6.738100000E+08,2.25988E+01
6.738100000E+08,3.57823E+01
6.738240000E+08,2.23027E+01
6.738240000E+08,3.58525E+01
6.738380000E+08,2.32030E+01
6.738380000E+08,3.54009E+01
6.738520000E+08,2.29070E+01
6.738520000E+08,3.54650E+01
6.738660000E+08,2.37249E+01
6.738660000E+08,3.62950E+01
6.738800000E+08,1.98857E+01
6.738800000E+08,3.55535E+01
6.738940000E+08,2.06578E+01
6.738940000E+08,3.68718E+01
6.739080000E+08,2.23607E+01
6.739080000E+08,3.63317E+01
6.739220000E+08,2.41857E+01
6.739220000E+08,3.60936E+01
6.739360000E+08,2.12804E+01
6.739360000E+08,3.75035E+01
6.739500000E+08,2.25713E+01
6.739500000E+08,3.76104E+01
6.739640000E+08,2.48052E+01
6.739640000E+08,3.74852E+01
6.739780000E+08,2.30046E+01
6.739780000E+08,3.86083E+01
6.739920000E+08,2.14940E+01
6.739920000E+08,3.73571E+01
6.740060000E+08,2.49456E+01
6.740060000E+08,3.76470E+01
6.740200000E+08,2.48448E+01
6.740200000E+08,3.85503E+01
6.740340000E+08,2.50798E+01
6.740340000E+08,3.84740E+01
6.740480000E+08,2.11766E+01
6.740480000E+08,3.85289E+01
6.740620000E+08,2.52080E+01
6.740620000E+08,3.90538E+01
6.740760000E+08,2.43199E+01
6.740760000E+08,3.91454E+01
6.740900000E+08,2.60137E+01
6.740900000E+08,3.87944E+01
6.741040000E+08,2.46862E+01
6.741040000E+08,3.90813E+01
6.741180000E+08,2.68621E+01
6.741180000E+08,4.00365E+01
6.741320000E+08,2.62853E+01
6.741320000E+08,3.94170E+01
6.741460000E+08,2.69689E+01
6.741460000E+08,4.03569E+01
6.741600000E+08,2.81133E+01
6.741600000E+08,4.10222E+01
6.741740000E+08,2.73870E+01
6.741740000E+08,3.98992E+01
6.741880000E+08,2.95018E+01
6.741880000E+08,4.05950E+01
6.742020000E+08,2.82872E+01
6.742020000E+08,4.17852E+01
6.742160000E+08,2.74297E+01
6.742160000E+08,4.16600E+01
6.742300000E+08,2.68865E+01
6.742300000E+08,4.26335E+01
6.742440000E+08,2.91631E+01
6.742440000E+08,4.23040E+01
6.742580000E+08,2.95049E+01
6.742580000E+08,4.22429E+01
6.742720000E+08,2.81316E+01
6.742720000E+08,4.29814E+01
6.742860000E+08,3.05791E+01
6.742860000E+08,4.35125E+01
6.743000000E+08,3.12261E+01
6.743000000E+08,4.51635E+01
6.743140000E+08,3.21660E+01
6.743140000E+08,4.37871E+01
6.743280000E+08,3.02617E+01
6.743280000E+08,4.38085E+01
6.743420000E+08,3.14275E+01
6.743420000E+08,4.56792E+01
6.743560000E+08,3.09423E+01
6.743560000E+08,4.53374E+01
6.743700000E+08,3.38140E+01
6.743700000E+08,4.64513E+01
6.743840000E+08,3.46593E+01
6.743840000E+08,4.77788E+01
6.743980000E+08,3.24651E+01
6.743980000E+08,4.83922E+01
6.744120000E+08,3.55138E+01
6.744120000E+08,4.94451E+01
6.744260000E+08,3.69847E+01
6.744260000E+08,5.20696E+01
6.744400000E+08,3.71007E+01
6.744400000E+08,5.40197E+01
6.744540000E+08,3.95269E+01
6.744540000E+08,5.39769E+01
6.744680000E+08,4.02990E+01
6.744680000E+08,5.67571E+01
6.744820000E+08,4.23894E+01
6.744820000E+08,6.17375E+01
6.744960000E+08,4.75988E+01
6.744960000E+08,6.70262E+01
6.745100000E+08,5.22771E+01
6.745100000E+08,6.93792E+01
6.745240000E+08,5.24755E+01
6.745240000E+08,8.39116E+01
6.745380000E+08,5.81121E+01
6.745380000E+08,8.44426E+01
6.745520000E+08,5.41722E+01
6.745520000E+08,8.48546E+01
6.745660000E+08,5.22985E+01
6.745660000E+08,7.95140E+01
6.745800000E+08,4.71044E+01
6.745800000E+08,7.01268E+01
6.745940000E+08,4.64421E+01
6.745940000E+08,6.46672E+01
6.746080000E+08,4.43456E+01
6.746080000E+08,5.64824E+01
6.746220000E+08,4.07354E+01
6.746220000E+08,5.63512E+01
6.746360000E+08,3.76653E+01
6.746360000E+08,5.31591E+01
6.746500000E+08,3.82512E+01
6.746500000E+08,5.29180E+01
6.746640000E+08,3.34081E+01
6.746640000E+08,5.29119E+01
6.746780000E+08,3.45586E+01
6.746780000E+08,5.34215E+01
6.746920000E+08,3.53154E+01
6.746920000E+08,5.20360E+01
6.747060000E+08,3.75310E+01
6.747060000E+08,4.97777E+01
6.747200000E+08,3.58495E+01
6.747200000E+08,4.81084E+01
6.747340000E+08,3.37560E+01
6.747340000E+08,4.84288E+01
6.747480000E+08,3.33745E+01
6.747480000E+08,4.71807E+01
6.747620000E+08,3.14885E+01
6.747620000E+08,4.63536E+01
6.747760000E+08,3.18456E+01
6.747760000E+08,4.58318E+01
6.747900000E+08,3.06035E+01
6.747900000E+08,4.54137E+01
6.748040000E+08,3.12780E+01
6.748040000E+08,4.49376E+01
6.748180000E+08,3.04174E+01
6.748180000E+08,4.47606E+01
6.748320000E+08,2.93004E+01
6.748320000E+08,4.42906E+01
6.748460000E+08,2.88976E+01
6.748460000E+08,4.46569E+01
6.748600000E+08,2.68438E+01
6.748600000E+08,4.31737E+01
6.748740000E+08,2.68041E+01
6.748740000E+08,4.30883E+01
6.748880000E+08,2.78356E+01
6.748880000E+08,4.18737E+01
6.749020000E+08,2.83940E+01
6.749020000E+08,4.30791E+01
6.749160000E+08,2.91082E+01
6.749160000E+08,4.17211E+01
6.749300000E+08,2.77745E+01
6.749300000E+08,4.11656E+01
6.749440000E+08,2.72161E+01
6.749440000E+08,4.05095E+01
6.749580000E+08,2.83269E+01
6.749580000E+08,4.09337E+01
6.749720000E+08,2.57756E+01
6.749720000E+08,4.01342E+01
6.749860000E+08,2.73290E+01
6.749860000E+08,4.02227E+01
6.750000000E+08,2.62456E+01
6.750000000E+08,3.93438E+01
6.750140000E+08,2.36791E+01
6.750140000E+08,3.89379E+01
6.750280000E+08,2.62059E+01
6.750280000E+08,3.96764E+01
6.750420000E+08,2.52935E+01
6.750420000E+08,3.91606E+01
6.750560000E+08,2.61022E+01
6.750560000E+08,3.88066E+01
6.750700000E+08,2.41552E+01
6.750700000E+08,3.83275E+01
6.750840000E+08,2.48510E+01
6.750840000E+08,3.85472E+01
6.750980000E+08,2.35051E+01
6.750980000E+08,3.85717E+01
6.751120000E+08,2.19335E+01
6.751120000E+08,3.76897E+01
6.751260000E+08,2.53667E+01
6.751260000E+08,3.81719E+01
6.751400000E+08,2.29589E+01
6.751400000E+08,3.76195E+01
6.751540000E+08,2.34838E+01
6.751540000E+08,3.77538E+01
6.751680000E+08,2.46495E+01
6.751680000E+08,3.63317E+01
6.751820000E+08,2.33190E+01
6.751820000E+08,3.73693E+01
6.751960000E+08,2.21532E+01
6.751960000E+08,3.66704E+01
6.752100000E+08,2.33342E+01
6.752100000E+08,3.69969E+01
6.752240000E+08,2.12438E+01
6.752240000E+08,3.65850E+01
6.752380000E+08,2.27300E+01
6.752380000E+08,3.68718E+01
6.752520000E+08,2.12133E+01
6.752520000E+08,3.62004E+01
6.752660000E+08,2.22478E+01
6.752660000E+08,3.60845E+01
6.752800000E+08,2.28826E+01
6.752800000E+08,3.69512E+01
6.752940000E+08,2.37706E+01
6.752940000E+08,3.52239E+01
6.753080000E+08,2.07769E+01
6.753080000E+08,3.70763E+01
6.753220000E+08,2.08989E+01
6.753220000E+08,3.57274E+01
6.753360000E+08,2.03099E+01
6.753360000E+08,3.49553E+01
6.753500000E+08,2.18602E+01
6.753500000E+08,3.56694E+01
6.753640000E+08,1.99071E+01
6.753640000E+08,3.56969E+01
6.753780000E+08,2.12255E+01
6.753780000E+08,3.47356E+01
6.753920000E+08,2.12590E+01
6.753920000E+08,3.48699E+01
6.754060000E+08,2.21349E+01
6.754060000E+08,3.54772E+01
6.754200000E+08,2.18724E+01
6.754200000E+08,3.56237E+01
6.754340000E+08,1.98705E+01
6.754340000E+08,3.53032E+01
6.754480000E+08,2.10820E+01
6.754480000E+08,3.39299E+01
6.754620000E+08,1.90343E+01
6.754620000E+08,3.43267E+01
6.754760000E+08,2.03466E+01
6.754760000E+08,3.38384E+01
6.754900000E+08,2.04747E+01
6.754900000E+08,3.46562E+01
6.755040000E+08,1.93242E+01
6.755040000E+08,3.36522E+01
6.755180000E+08,2.01390E+01
6.755180000E+08,3.36034E+01
6.755320000E+08,1.93975E+01
6.755320000E+08,3.35973E+01
6.755460000E+08,2.04686E+01
6.755460000E+08,3.52483E+01
6.755600000E+08,1.86467E+01
6.755600000E+08,3.27916E+01
6.755740000E+08,1.82500E+01
6.755740000E+08,3.37957E+01
6.755880000E+08,1.77739E+01
6.755880000E+08,3.35546E+01
6.756020000E+08,1.78075E+01
6.756020000E+08,3.37651E+01
6.756160000E+08,2.07982E+01
6.756160000E+08,3.34905E+01
6.756300000E+08,2.00078E+01
6.756300000E+08,3.29503E+01
6.756440000E+08,1.83019E+01
6.756440000E+08,3.27520E+01
6.756580000E+08,1.97698E+01
6.756580000E+08,3.34203E+01
6.756720000E+08,2.05144E+01
6.756720000E+08,3.27611E+01
6.756860000E+08,1.85887E+01
6.756860000E+08,3.29595E+01
6.757000000E+08,1.91411E+01
6.757000000E+08,3.36309E+01
6.757140000E+08,2.04137E+01
6.757140000E+08,3.23033E+01
6.757280000E+08,1.83019E+01
6.757280000E+08,3.42290E+01
6.757420000E+08,1.93669E+01
6.757420000E+08,3.31487E+01
6.757560000E+08,1.74413E+01
6.757560000E+08,3.20439E+01
6.757700000E+08,1.92693E+01
6.757700000E+08,3.46166E+01
6.757840000E+08,1.82073E+01
6.757840000E+08,3.29076E+01
6.757980000E+08,1.90923E+01
6.757980000E+08,3.21172E+01
6.758120000E+08,1.88970E+01
6.758120000E+08,3.25048E+01
6.758260000E+08,1.63518E+01
6.758260000E+08,3.20928E+01
6.758400000E+08,1.78014E+01
6.758400000E+08,3.18364E+01
6.758540000E+08,2.09081E+01
6.758540000E+08,3.30144E+01
6.758680000E+08,1.98583E+01
6.758680000E+08,3.21416E+01
6.758820000E+08,1.79204E+01
6.758820000E+08,3.33348E+01
6.758960000E+08,1.88756E+01
6.758960000E+08,3.19310E+01
6.759100000E+08,1.71178E+01
6.759100000E+08,3.34050E+01
6.759240000E+08,1.78044E+01
6.759240000E+08,3.22026E+01
6.759380000E+08,1.77465E+01
6.759380000E+08,3.25627E+01
6.759520000E+08,1.75756E+01
6.759520000E+08,3.30449E+01
6.759660000E+08,1.64220E+01
6.759660000E+08,3.29991E+01
6.759800000E+08,1.90801E+01
6.759800000E+08,3.27367E+01
6.759940000E+08,1.73589E+01
6.759940000E+08,3.18456E+01
6.760080000E+08,1.76946E+01
6.760080000E+08,3.23003E+01
6.760220000E+08,1.95317E+01
6.760220000E+08,3.21782E+01
6.760360000E+08,1.74230E+01
6.760360000E+08,3.28740E+01
6.760500000E+08,1.86284E+01
6.760500000E+08,3.31365E+01
6.760640000E+08,1.94554E+01
6.760640000E+08,3.21202E+01
6.760780000E+08,1.83965E+01
6.760780000E+08,3.14946E+01
6.760920000E+08,1.77953E+01
6.760920000E+08,3.25139E+01
6.761060000E+08,1.81676E+01
6.761060000E+08,3.20317E+01
6.761200000E+08,1.68645E+01
6.761200000E+08,3.14611E+01
6.761340000E+08,1.83660E+01
6.761340000E+08,3.22271E+01
6.761480000E+08,1.85948E+01
6.761480000E+08,3.26726E+01
6.761620000E+08,1.74138E+01
6.761620000E+08,3.33806E+01
6.761760000E+08,1.73680E+01
6.761760000E+08,3.11956E+01
6.761900000E+08,1.72002E+01
6.761900000E+08,3.19707E+01
6.762040000E+08,1.78624E+01
6.762040000E+08,3.20470E+01
6.762180000E+08,1.89702E+01
6.762180000E+08,3.19158E+01
6.762320000E+08,1.97637E+01
6.762320000E+08,3.24803E+01
6.762460000E+08,1.94188E+01
6.762460000E+08,3.07805E+01
6.762600000E+08,1.82012E+01
6.762600000E+08,3.14580E+01
6.762740000E+08,1.89244E+01
6.762740000E+08,3.15404E+01
6.762880000E+08,1.98064E+01
6.762880000E+08,3.12291E+01
6.763020000E+08,1.77190E+01
6.763020000E+08,3.12383E+01
6.763160000E+08,1.81707E+01
6.763160000E+08,3.26146E+01
6.763300000E+08,1.75969E+01
6.763300000E+08,3.14611E+01
6.763440000E+08,1.86010E+01
6.763440000E+08,3.14611E+01
6.763580000E+08,1.72673E+01
6.763580000E+08,3.18029E+01
6.763720000E+08,1.74993E+01
6.763720000E+08,3.15923E+01
6.763860000E+08,1.68401E+01
6.763860000E+08,3.13848E+01
6.764000000E+08,1.62114E+01
6.764000000E+08,3.15343E+01
6.764140000E+08,1.69500E+01
6.764140000E+08,3.16899E+01
6.764280000E+08,1.83049E+01
6.764280000E+08,3.07927E+01
6.764420000E+08,1.59368E+01
6.764420000E+08,3.06981E+01
6.764560000E+08,1.77587E+01
6.764560000E+08,3.22820E+01
6.764700000E+08,1.93303E+01
6.764700000E+08,3.05699E+01
6.764840000E+08,1.89489E+01
6.764840000E+08,3.18120E+01
6.764980000E+08,1.78807E+01
6.764980000E+08,3.11284E+01
6.765120000E+08,1.95745E+01
6.765120000E+08,3.14122E+01
6.765260000E+08,1.88848E+01
6.765260000E+08,3.08751E+01
6.765400000E+08,1.64769E+01
6.765400000E+08,3.18914E+01
6.765540000E+08,1.64617E+01
6.765540000E+08,3.13573E+01
6.765680000E+08,1.73314E+01
6.765680000E+08,3.21691E+01
6.765820000E+08,1.63365E+01
6.765820000E+08,3.03014E+01
6.765960000E+08,1.83629E+01
6.765960000E+08,3.03563E+01
6.766100000E+08,1.65776E+01
6.766100000E+08,3.20867E+01
6.766240000E+08,1.76030E+01
6.766240000E+08,3.00450E+01
6.766380000E+08,1.74077E+01
6.766380000E+08,3.05120E+01
6.766520000E+08,1.69316E+01
6.766520000E+08,3.13512E+01
6.766660000E+08,1.87596E+01
6.766660000E+08,3.16014E+01
6.766800000E+08,1.86345E+01
6.766800000E+08,3.08354E+01
6.766940000E+08,1.75695E+01
6.766940000E+08,3.07714E+01
6.767080000E+08,1.77587E+01
6.767080000E+08,3.27825E+01
6.767220000E+08,1.68523E+01
6.767220000E+08,3.10643E+01
6.767360000E+08,1.66600E+01
6.767360000E+08,3.10643E+01
6.767500000E+08,1.63640E+01
6.767500000E+08,3.21813E+01
6.767640000E+08,1.65593E+01
6.767640000E+08,3.06188E+01
6.767780000E+08,1.69438E+01
6.767780000E+08,3.20714E+01
6.767920000E+08,1.88634E+01
6.767920000E+08,3.16320E+01
6.768060000E+08,1.63243E+01
6.768060000E+08,3.06432E+01
6.768200000E+08,1.75847E+01
6.768200000E+08,3.05974E+01
6.768340000E+08,1.57018E+01
6.768340000E+08,3.06401E+01
6.768480000E+08,1.85430E+01
6.768480000E+08,3.06462E+01
6.768620000E+08,1.85948E+01
6.768620000E+08,3.19432E+01
6.768760000E+08,1.61595E+01
6.768760000E+08,3.09636E+01
6.768900000E+08,1.82042E+01
6.768900000E+08,3.10430E+01
6.769040000E+08,1.65746E+01
6.769040000E+08,3.04509E+01
6.769180000E+08,1.71483E+01
6.769180000E+08,3.01641E+01
6.769320000E+08,1.80211E+01
6.769320000E+08,3.14061E+01
6.769460000E+08,1.67913E+01
6.769460000E+08,3.03197E+01
6.769600000E+08,1.52837E+01
6.769600000E+08,3.05303E+01
6.769740000E+08,1.73345E+01
6.769740000E+08,3.09392E+01
6.769880000E+08,1.72948E+01
6.769880000E+08,3.09545E+01
6.770020000E+08,1.54576E+01
6.770020000E+08,3.02281E+01
6.770160000E+08,1.60985E+01
6.770160000E+08,3.11345E+01
6.770300000E+08,1.65776E+01
6.770300000E+08,3.12383E+01
6.770440000E+08,1.57048E+01
6.770440000E+08,3.12688E+01
6.770580000E+08,1.63091E+01
6.770580000E+08,3.17113E+01
6.770720000E+08,1.66295E+01
6.770720000E+08,3.08965E+01
6.770860000E+08,1.78746E+01
6.770860000E+08,3.06218E+01
6.771000000E+08,1.48259E+01
6.771000000E+08,3.09636E+01
6.771140000E+08,1.83324E+01
6.771140000E+08,3.11956E+01
6.771280000E+08,1.49327E+01
6.771280000E+08,3.15190E+01
6.771420000E+08,1.73864E+01
6.771420000E+08,3.13176E+01
6.771560000E+08,1.74321E+01
6.771560000E+08,3.09636E+01
6.771700000E+08,1.63304E+01
6.771700000E+08,3.15068E+01
6.771840000E+08,1.66692E+01
6.771840000E+08,3.15831E+01
6.771980000E+08,1.61412E+01
6.771980000E+08,3.08263E+01
6.772120000E+08,1.53447E+01
6.772120000E+08,3.10155E+01
6.772260000E+08,1.51433E+01
6.772260000E+08,3.11071E+01
6.772400000E+08,1.50975E+01
