[Hz],Trace1[dBµV]
6.670760000E+08,-2.21204E+00
6.670760000E+08,1.29247E+01
6.670900000E+08,-1.58032E+00
6.670900000E+08,1.28179E+01
6.671040000E+08,3.14819E-01
6.671040000E+08,1.34435E+01
6.671180000E+08,-1.64746E+00
6.671180000E+08,1.23265E+01
6.671320000E+08,-5.85449E-01
6.671320000E+08,1.34191E+01
6.671460000E+08,-1.98621E+00
6.671460000E+08,1.33550E+01
6.671600000E+08,-2.18762E+00
6.671600000E+08,1.34984E+01
6.671740000E+08,-1.96179E+00
6.671740000E+08,1.24272E+01
6.671880000E+08,-3.20691E+00
6.671880000E+08,1.31108E+01
6.672020000E+08,-2.99634E+00
6.672020000E+08,1.21373E+01
6.672160000E+08,-1.70410E-01
6.672160000E+08,1.27965E+01
6.672300000E+08,-1.28430E+00
6.672300000E+08,1.34252E+01
6.672440000E+08,-1.89465E+00
6.672440000E+08,1.27324E+01
6.672580000E+08,-3.84033E-01
6.672580000E+08,1.30590E+01
6.672720000E+08,-2.80103E+00
6.672720000E+08,1.31017E+01
6.672860000E+08,3.54004E-03
6.672860000E+08,1.27599E+01
6.673000000E+08,-4.08887E+00
6.673000000E+08,1.30895E+01
6.673140000E+08,-4.93896E-01
6.673140000E+08,1.50304E+01
6.673280000E+08,-2.35242E+00
6.673280000E+08,1.18260E+01
6.673420000E+08,-1.41553E+00
6.673420000E+08,1.21099E+01
6.673560000E+08,-2.85291E+00
6.673560000E+08,1.44353E+01
6.673700000E+08,-1.66882E+00
6.673700000E+08,1.24272E+01
6.673840000E+08,-1.98315E+00
6.673840000E+08,1.25981E+01
6.673980000E+08,5.92529E-01
6.673980000E+08,1.24456E+01
6.674120000E+08,-1.65051E+00
6.674120000E+08,1.18566E+01
6.674260000E+08,-1.35449E+00
6.674260000E+08,1.25737E+01
6.674400000E+08,-3.59619E-01
6.674400000E+08,1.24120E+01
6.674540000E+08,-1.45215E+00
6.674540000E+08,1.24242E+01
6.674680000E+08,-1.80920E+00
6.674680000E+08,1.30712E+01
6.674820000E+08,-1.24463E+00
6.674820000E+08,1.19115E+01
6.674960000E+08,-2.27612E+00
6.674960000E+08,1.33580E+01
6.675100000E+08,-3.39612E+00
6.675100000E+08,1.30193E+01
6.675240000E+08,5.19287E-01
6.675240000E+08,1.26165E+01
6.675380000E+08,-3.44360E-01
6.675380000E+08,1.19420E+01
6.675520000E+08,-1.62610E+00
6.675520000E+08,1.34038E+01
6.675660000E+08,-4.75586E-01
6.675660000E+08,1.35839E+01
6.675800000E+08,-1.76648E+00
6.675800000E+08,1.25524E+01
6.675940000E+08,-6.31226E-01
6.675940000E+08,1.31108E+01
6.676080000E+08,-1.53455E+00
6.676080000E+08,1.35076E+01
6.676220000E+08,-9.94385E-01
6.676220000E+08,1.36663E+01
6.676360000E+08,-6.92261E-01
6.676360000E+08,1.34709E+01
6.676500000E+08,-6.49536E-01
6.676500000E+08,1.28667E+01
6.676640000E+08,-1.01270E+00
6.676640000E+08,1.27050E+01
6.676780000E+08,-5.21802E+00
6.676780000E+08,1.34069E+01
6.676920000E+08,-4.52832E+00
6.676920000E+08,1.25585E+01
6.677060000E+08,-3.20996E+00
6.677060000E+08,1.27355E+01
6.677200000E+08,-3.47412E-01
6.677200000E+08,1.21678E+01
6.677340000E+08,-3.00293E-02
6.677340000E+08,1.21892E+01
6.677480000E+08,-1.64746E+00
6.677480000E+08,1.31444E+01
6.677620000E+08,-2.61963E-01
6.677620000E+08,1.30498E+01
6.677760000E+08,1.59180E-01
6.677760000E+08,1.25951E+01
6.677900000E+08,3.23975E-01
6.677900000E+08,1.44048E+01
6.678040000E+08,-3.49683E+00
6.678040000E+08,1.25066E+01
6.678180000E+08,-1.11340E+00
6.678180000E+08,1.27385E+01
6.678320000E+08,-8.29590E-01
6.678320000E+08,1.32970E+01
6.678460000E+08,-1.05237E+00
6.678460000E+08,1.26531E+01
6.678600000E+08,1.02588E+00
6.678600000E+08,1.21556E+01
6.678740000E+08,-4.58936E+00
6.678740000E+08,1.27812E+01
6.678880000E+08,-3.54565E+00
6.678880000E+08,1.28881E+01
6.679020000E+08,-2.57825E+00
6.679020000E+08,1.26287E+01
6.679160000E+08,-1.23853E+00
6.679160000E+08,1.20763E+01
6.679300000E+08,-5.42725E-01
6.679300000E+08,1.33336E+01
6.679440000E+08,-5.13562E+00
6.679440000E+08,1.17192E+01
6.679580000E+08,1.46973E-01
6.679580000E+08,1.31475E+01
6.679720000E+08,-7.56348E-01
6.679720000E+08,1.37426E+01
6.679860000E+08,-6.67847E-01
6.679860000E+08,1.20397E+01
6.680000000E+08,-1.94958E+00
6.680000000E+08,1.41362E+01
6.680140000E+08,-1.31787E+00
6.680140000E+08,1.27751E+01
6.680280000E+08,-2.43787E+00
6.680280000E+08,1.29857E+01
6.680420000E+08,-5.36621E-01
6.680420000E+08,1.20916E+01
6.680560000E+08,-1.76648E+00
6.680560000E+08,1.27782E+01
6.680700000E+08,-2.31580E+00
6.680700000E+08,1.26012E+01
6.680840000E+08,1.00146E+00
6.680840000E+08,1.21617E+01
6.680980000E+08,-3.24658E+00
6.680980000E+08,1.25768E+01
6.681120000E+08,-5.03052E-01
6.681120000E+08,1.39897E+01
6.681260000E+08,-3.17639E+00
6.681260000E+08,1.24944E+01
6.681400000E+08,-1.94348E+00
6.681400000E+08,1.23235E+01
6.681540000E+08,-2.66980E+00
6.681540000E+08,1.34374E+01
6.681680000E+08,-6.60046E+00
6.681680000E+08,1.25493E+01
6.681820000E+08,-3.08484E+00
6.681820000E+08,1.32787E+01
6.681960000E+08,-7.44141E-01
6.681960000E+08,1.31353E+01
6.682100000E+08,1.50024E-01
6.682100000E+08,1.26226E+01
6.682240000E+08,-1.39111E+00
6.682240000E+08,1.22380E+01
6.682380000E+08,-3.85693E+00
6.682380000E+08,1.31017E+01
6.682520000E+08,-2.14795E+00
6.682520000E+08,1.33977E+01
6.682660000E+08,-1.08289E+00
6.682660000E+08,1.23723E+01
6.682800000E+08,-3.10620E+00
6.682800000E+08,1.24974E+01
6.682940000E+08,-1.15308E+00
6.682940000E+08,1.18779E+01
6.683080000E+08,-3.74878E-01
6.683080000E+08,1.19817E+01
6.683220000E+08,-1.27209E+00
6.683220000E+08,1.20885E+01
6.683360000E+08,-1.37280E+00
6.683360000E+08,1.29430E+01
6.683500000E+08,-6.83105E-01
6.683500000E+08,1.25524E+01
6.683640000E+08,-2.01062E+00
6.683640000E+08,1.25310E+01
6.683780000E+08,-4.87793E-01
6.683780000E+08,1.26195E+01
6.683920000E+08,4.30786E-01
6.683920000E+08,1.23174E+01
6.684060000E+08,-1.42163E+00
6.684060000E+08,1.15300E+01
6.684200000E+08,-1.35144E+00
6.684200000E+08,1.21556E+01
6.684340000E+08,-7.19727E-01
6.684340000E+08,1.32268E+01
6.684480000E+08,-1.18530E-01
6.684480000E+08,1.28270E+01
6.684620000E+08,-4.29333E+00
6.684620000E+08,1.32329E+01
6.684760000E+08,-1.40027E+00
6.684760000E+08,1.27294E+01
6.684900000E+08,-3.16895E-01
6.684900000E+08,1.22289E+01
6.685040000E+08,-2.99939E+00
6.685040000E+08,1.30895E+01
6.685180000E+08,-4.42017E-01
6.685180000E+08,1.26287E+01
6.685320000E+08,-3.57617E+00
6.685320000E+08,1.36022E+01
6.685460000E+08,-2.32800E+00
6.685460000E+08,1.24181E+01
6.685600000E+08,-1.12866E+00
6.685600000E+08,1.43132E+01
6.685740000E+08,-2.13879E+00
6.685740000E+08,1.26256E+01
6.685880000E+08,-6.70898E-01
6.685880000E+08,1.25768E+01
6.686020000E+08,-1.30872E+00
6.686020000E+08,1.31444E+01
6.686160000E+08,-1.46436E+00
6.686160000E+08,1.23998E+01
6.686300000E+08,-5.57983E-01
6.686300000E+08,1.24395E+01
6.686440000E+08,-5.36621E-01
6.686440000E+08,1.39440E+01
6.686580000E+08,-7.13623E-01
6.686580000E+08,1.42705E+01
6.686720000E+08,-2.77222E-01
6.686720000E+08,1.32726E+01
6.686860000E+08,-6.34277E-01
6.686860000E+08,1.30712E+01
6.687000000E+08,-1.32703E+00
6.687000000E+08,1.36144E+01
6.687140000E+08,-3.10925E+00
6.687140000E+08,1.29979E+01
6.687280000E+08,-9.66919E-01
6.687280000E+08,1.24395E+01
6.687420000E+08,-8.90625E-01
6.687420000E+08,1.27629E+01
6.687560000E+08,-9.11987E-01
6.687560000E+08,1.22411E+01
6.687700000E+08,-2.19678E+00
6.687700000E+08,1.37914E+01
6.687840000E+08,-4.32861E-01
6.687840000E+08,1.15178E+01
6.687980000E+08,-2.88342E+00
6.687980000E+08,1.23204E+01
6.688120000E+08,5.22339E-01
6.688120000E+08,1.27263E+01
6.688260000E+08,-1.06458E+00
6.688260000E+08,1.17253E+01
6.688400000E+08,-8.23486E-01
6.688400000E+08,1.28759E+01
6.688540000E+08,-8.14331E-01
6.688540000E+08,1.31841E+01
6.688680000E+08,4.52148E-01
6.688680000E+08,1.31871E+01
6.688820000E+08,2.29370E-01
6.688820000E+08,1.22380E+01
6.688960000E+08,1.50500E+00
6.688960000E+08,1.31200E+01
6.689100000E+08,-2.33716E+00
6.689100000E+08,1.23845E+01
6.689240000E+08,-2.03809E+00
6.689240000E+08,1.30681E+01
6.689380000E+08,-8.08228E-01
6.689380000E+08,1.29247E+01
6.689520000E+08,1.10352E-01
6.689520000E+08,1.34557E+01
6.689660000E+08,-1.18665E+00
6.689660000E+08,1.32207E+01
6.689800000E+08,-3.16724E+00
6.689800000E+08,1.27568E+01
6.689940000E+08,-2.22424E+00
6.689940000E+08,1.28087E+01
6.690080000E+08,-5.45776E-01
6.690080000E+08,1.21892E+01
6.690220000E+08,-2.75220E+00
6.690220000E+08,1.26104E+01
6.690360000E+08,2.81250E-01
6.690360000E+08,1.34435E+01
6.690500000E+08,-2.36768E+00
6.690500000E+08,1.20854E+01
6.690640000E+08,-1.07068E+00
6.690640000E+08,1.21160E+01
6.690780000E+08,-1.61694E+00
6.690780000E+08,1.31444E+01
6.690920000E+08,-6.58691E-01
6.690920000E+08,1.26439E+01
6.691060000E+08,-9.54712E-01
6.691060000E+08,1.26134E+01
6.691200000E+08,-2.51111E+00
6.691200000E+08,1.25280E+01
6.691340000E+08,-1.05847E+00
6.691340000E+08,1.29949E+01
6.691480000E+08,-8.17383E-01
6.691480000E+08,1.23021E+01
6.691620000E+08,-7.99072E-01
6.691620000E+08,1.24242E+01
6.691760000E+08,-1.31482E+00
6.691760000E+08,1.31444E+01
6.691900000E+08,-1.70850E+00
6.691900000E+08,1.37365E+01
6.692040000E+08,-1.65356E+00
6.692040000E+08,1.19420E+01
6.692180000E+08,-1.40332E+00
6.692180000E+08,1.23815E+01
6.692320000E+08,-1.30566E+00
6.692320000E+08,1.26378E+01
6.692460000E+08,-1.11951E+00
6.692460000E+08,1.21312E+01
6.692600000E+08,-1.25684E+00
6.692600000E+08,1.27751E+01
6.692740000E+08,-1.55896E+00
6.692740000E+08,1.24425E+01
6.692880000E+08,-1.44299E+00
6.692880000E+08,1.29460E+01
6.693020000E+08,-7.13623E-01
6.693020000E+08,1.41515E+01
6.693160000E+08,-2.13574E+00
6.693160000E+08,1.19817E+01
6.693300000E+08,-1.18054E+00
6.693300000E+08,1.24852E+01
6.693440000E+08,-2.18457E+00
6.693440000E+08,1.28392E+01
6.693580000E+08,-5.94604E-01
6.693580000E+08,1.23754E+01
6.693720000E+08,-7.99072E-01
6.693720000E+08,1.17833E+01
6.693860000E+08,-4.27502E+00
6.693860000E+08,1.30132E+01
6.694000000E+08,-1.31482E+00
6.694000000E+08,1.27935E+01
6.694140000E+08,-6.40381E-01
6.694140000E+08,1.18871E+01
6.694280000E+08,-2.59961E+00
6.694280000E+08,1.17192E+01
6.694420000E+08,-2.39514E+00
6.694420000E+08,1.31597E+01
6.694560000E+08,-1.16223E+00
6.694560000E+08,1.34191E+01
6.694700000E+08,-2.74170E-01
6.694700000E+08,1.19939E+01
6.694840000E+08,-1.53760E+00
6.694840000E+08,1.22167E+01
6.694980000E+08,-1.38501E+00
6.694980000E+08,1.34435E+01
6.695120000E+08,-1.09814E+00
6.695120000E+08,1.24944E+01
6.695260000E+08,-1.78479E+00
6.695260000E+08,1.28972E+01
6.695400000E+08,-2.73083E+00
6.695400000E+08,1.31932E+01
6.695540000E+08,-1.14697E+00
6.695540000E+08,1.29430E+01
6.695680000E+08,-2.13269E+00
6.695680000E+08,1.45970E+01
6.695820000E+08,2.81250E-01
6.695820000E+08,1.45360E+01
6.695960000E+08,-8.63159E-01
6.695960000E+08,1.26195E+01
6.696100000E+08,-8.84521E-01
6.696100000E+08,1.25646E+01
6.696240000E+08,3.08716E-01
6.696240000E+08,1.25219E+01
6.696380000E+08,-2.59351E+00
6.696380000E+08,1.37334E+01
6.696520000E+08,-3.50903E+00
6.696520000E+08,1.31047E+01
6.696660000E+08,-8.63159E-01
6.696660000E+08,1.24333E+01
6.696800000E+08,-2.99634E+00
6.696800000E+08,1.22869E+01
6.696940000E+08,-1.25378E+00
6.696940000E+08,1.27599E+01
6.697080000E+08,-6.86157E-01
6.697080000E+08,1.27507E+01
6.697220000E+08,-8.20435E-01
6.697220000E+08,1.18535E+01
6.697360000E+08,-2.87427E+00
6.697360000E+08,1.32695E+01
6.697500000E+08,-2.49756E-01
6.697500000E+08,1.34679E+01
6.697640000E+08,-2.43176E+00
6.697640000E+08,1.25981E+01
6.697780000E+08,-2.54773E+00
6.697780000E+08,1.37975E+01
6.697920000E+08,-5.61035E-01
6.697920000E+08,1.28636E+01
6.698060000E+08,-1.94043E+00
6.698060000E+08,1.43651E+01
6.698200000E+08,-1.10730E+00
6.698200000E+08,1.21678E+01
6.698340000E+08,-4.75415E+00
6.698340000E+08,1.40691E+01
6.698480000E+08,1.21814E+00
6.698480000E+08,1.22655E+01
6.698620000E+08,-1.23242E+00
6.698620000E+08,1.24730E+01
6.698760000E+08,-1.35449E+00
6.698760000E+08,1.29216E+01
6.698900000E+08,-2.53552E+00
6.698900000E+08,1.28972E+01
6.699040000E+08,-2.27307E+00
6.699040000E+08,1.32604E+01
6.699180000E+08,-2.83325E-01
6.699180000E+08,1.27172E+01
6.699320000E+08,-1.81836E+00
6.699320000E+08,1.30956E+01
6.699460000E+08,-1.07068E+00
6.699460000E+08,1.26500E+01
6.699600000E+08,-1.54675E+00
6.699600000E+08,1.26439E+01
6.699740000E+08,-2.55078E+00
6.699740000E+08,1.23876E+01
6.699880000E+08,-1.09375E-01
6.699880000E+08,1.24883E+01
6.700020000E+08,5.34546E-01
6.700020000E+08,1.24120E+01
6.700160000E+08,-1.16223E+00
6.700160000E+08,1.31963E+01
6.700300000E+08,-1.07373E+00
6.700300000E+08,1.27416E+01
6.700440000E+08,-1.65662E+00
6.700440000E+08,1.29766E+01
6.700580000E+08,-6.43433E-01
6.700580000E+08,1.24517E+01
6.700720000E+08,-1.22937E+00
6.700720000E+08,1.37670E+01
6.700860000E+08,-1.57422E+00
6.700860000E+08,1.21617E+01
6.701000000E+08,-3.77759E+00
6.701000000E+08,1.26195E+01
6.701140000E+08,-4.61377E+00
6.701140000E+08,1.39775E+01
6.701280000E+08,-3.66162E+00
6.701280000E+08,1.32848E+01
6.701420000E+08,-9.48608E-01
6.701420000E+08,1.29186E+01
6.701560000E+08,-1.47351E+00
6.701560000E+08,1.29888E+01
6.701700000E+08,-1.51013E+00
6.701700000E+08,1.27690E+01
6.701840000E+08,-1.95569E+00
6.701840000E+08,1.28331E+01
6.701980000E+08,-1.74512E+00
6.701980000E+08,1.26714E+01
6.702120000E+08,-1.48877E+00
6.702120000E+08,1.16155E+01
6.702260000E+08,-2.90173E+00
6.702260000E+08,1.22838E+01
6.702400000E+08,-1.53149E+00
6.702400000E+08,1.25737E+01
6.702540000E+08,-2.43176E+00
6.702540000E+08,1.24578E+01
6.702680000E+08,-3.06958E+00
6.702680000E+08,1.27477E+01
6.702820000E+08,5.37598E-01
6.702820000E+08,1.25890E+01
6.702960000E+08,-1.20190E+00
6.702960000E+08,1.26989E+01
6.703100000E+08,-1.31177E+00
6.703100000E+08,1.30162E+01
6.703240000E+08,-5.15259E-01
6.703240000E+08,1.23662E+01
6.703380000E+08,-1.43994E+00
6.703380000E+08,1.34435E+01
6.703520000E+08,2.69043E-01
6.703520000E+08,1.17833E+01
6.703660000E+08,4.01611E-02
6.703660000E+08,1.22625E+01
6.703800000E+08,-1.18970E+00
6.703800000E+08,1.24120E+01
6.703940000E+08,-1.42773E+00
6.703940000E+08,1.31810E+01
6.704080000E+08,-9.15039E-01
6.704080000E+08,1.24730E+01
6.704220000E+08,-6.58691E-01
6.704220000E+08,1.27996E+01
6.704360000E+08,-9.42505E-01
6.704360000E+08,1.36876E+01
6.704500000E+08,-1.70239E+00
6.704500000E+08,1.29216E+01
6.704640000E+08,-3.71826E-01
6.704640000E+08,1.26836E+01
6.704780000E+08,-2.74170E-01
6.704780000E+08,1.23540E+01
6.704920000E+08,-6.64795E-01
6.704920000E+08,1.26653E+01
6.705060000E+08,-3.87085E-01
6.705060000E+08,1.23510E+01
6.705200000E+08,-2.68066E-01
6.705200000E+08,1.37303E+01
6.705340000E+08,-1.49487E+00
6.705340000E+08,1.38860E+01
6.705480000E+08,-1.93433E+00
6.705480000E+08,1.23052E+01
6.705620000E+08,-1.18665E+00
6.705620000E+08,1.26653E+01
6.705760000E+08,-2.91394E+00
6.705760000E+08,1.18322E+01
6.705900000E+08,-1.27515E+00
6.705900000E+08,1.35472E+01
6.706040000E+08,-6.06812E-01
6.706040000E+08,1.14659E+01
6.706180000E+08,-2.59656E+00
6.706180000E+08,1.17314E+01
6.706320000E+08,-2.72778E+00
6.706320000E+08,1.24089E+01
6.706460000E+08,-2.08386E+00
6.706460000E+08,1.33550E+01
6.706600000E+08,-1.23853E+00
6.706600000E+08,1.18230E+01
6.706740000E+08,-1.11951E+00
6.706740000E+08,1.21312E+01
6.706880000E+08,-6.67847E-01
6.706880000E+08,1.30162E+01
6.707020000E+08,-1.73462E-01
6.707020000E+08,1.31963E+01
6.707160000E+08,-1.02490E+00
6.707160000E+08,1.22045E+01
6.707300000E+08,2.69043E-01
6.707300000E+08,1.26714E+01
6.707440000E+08,-1.05237E+00
6.707440000E+08,1.27904E+01
6.707580000E+08,-8.90625E-01
6.707580000E+08,1.26226E+01
6.707720000E+08,5.74219E-01
6.707720000E+08,1.26653E+01
6.707860000E+08,-6.05469E-02
6.707860000E+08,1.19786E+01
6.708000000E+08,-8.23486E-01
6.708000000E+08,1.26226E+01
6.708140000E+08,4.27734E-01
6.708140000E+08,1.27538E+01
6.708280000E+08,1.22559E-01
6.708280000E+08,1.21373E+01
6.708420000E+08,3.08716E-01
6.708420000E+08,1.29857E+01
6.708560000E+08,-3.84033E-01
6.708560000E+08,1.23448E+01
6.708700000E+08,-3.26489E+00
6.708700000E+08,1.25920E+01
6.708840000E+08,-6.77002E-01
6.708840000E+08,1.23052E+01
6.708980000E+08,-1.16528E+00
6.708980000E+08,1.26836E+01
6.709120000E+08,-7.22778E-01
6.709120000E+08,1.21190E+01
6.709260000E+08,-1.06458E+00
6.709260000E+08,1.37761E+01
6.709400000E+08,-5.33569E-01
6.709400000E+08,1.22747E+01
6.709540000E+08,-1.22327E+00
6.709540000E+08,1.18199E+01
6.709680000E+08,-4.51172E-01
6.709680000E+08,1.27599E+01
6.709820000E+08,-1.36365E+00
6.709820000E+08,1.27446E+01
6.709960000E+08,-1.59558E+00
6.709960000E+08,1.24608E+01
6.710100000E+08,8.30566E-01
6.710100000E+08,1.29491E+01
6.710240000E+08,-9.05884E-01
6.710240000E+08,1.21312E+01
6.710380000E+08,9.67896E-01
6.710380000E+08,1.26226E+01
6.710520000E+08,-2.06555E+00
6.710520000E+08,1.24669E+01
6.710660000E+08,-1.67798E+00
6.710660000E+08,1.38066E+01
6.710800000E+08,-8.99780E-01
6.710800000E+08,1.39958E+01
6.710940000E+08,-8.81470E-01
6.710940000E+08,1.35900E+01
6.711080000E+08,-6.22070E-01
6.711080000E+08,1.28087E+01
6.711220000E+08,-1.33618E+00
6.711220000E+08,1.30559E+01
6.711360000E+08,-5.97656E-01
6.711360000E+08,1.36846E+01
6.711500000E+08,-2.06555E+00
6.711500000E+08,1.26866E+01
6.711640000E+08,-2.95532E-01
6.711640000E+08,1.32268E+01
6.711780000E+08,-1.69629E+00
6.711780000E+08,1.24852E+01
6.711920000E+08,-2.43652E-01
6.711920000E+08,1.32024E+01
6.712060000E+08,4.73511E-01
6.712060000E+08,1.28881E+01
6.712200000E+08,-4.15906E+00
6.712200000E+08,1.41149E+01
6.712340000E+08,-2.02893E+00
6.712340000E+08,1.37273E+01
6.712480000E+08,-4.19568E+00
6.712480000E+08,1.34313E+01
6.712620000E+08,-3.28015E+00
6.712620000E+08,1.30681E+01
6.712760000E+08,-2.17847E+00
6.712760000E+08,1.20336E+01
6.712900000E+08,-9.30298E-01
6.712900000E+08,1.29460E+01
6.713040000E+08,-2.76746E+00
6.713040000E+08,1.25432E+01
6.713180000E+08,-1.96179E+00
6.713180000E+08,1.30986E+01
6.713320000E+08,-1.52234E+00
6.713320000E+08,1.23448E+01
6.713460000E+08,-1.24158E+00
6.713460000E+08,1.29064E+01
6.713600000E+08,-4.35913E-01
6.713600000E+08,1.35167E+01
6.713740000E+08,-8.02124E-01
6.713740000E+08,1.24211E+01
6.713880000E+08,-2.40430E+00
6.713880000E+08,1.22319E+01
6.714020000E+08,-8.11279E-01
6.714020000E+08,1.32054E+01
6.714160000E+08,-3.26050E-01
6.714160000E+08,1.24852E+01
6.714300000E+08,-1.66577E+00
6.714300000E+08,1.14690E+01
6.714440000E+08,-5.61523E-03
6.714440000E+08,1.28911E+01
6.714580000E+08,-2.83154E+00
6.714580000E+08,1.21709E+01
6.714720000E+08,8.89893E-02
6.714720000E+08,1.25676E+01
6.714860000E+08,-6.55640E-01
6.714860000E+08,1.23448E+01
6.715000000E+08,-4.13159E+00
6.715000000E+08,1.13683E+01
6.715140000E+08,-3.77930E-01
6.715140000E+08,1.30437E+01
6.715280000E+08,-1.19580E+00
6.715280000E+08,1.22655E+01
6.715420000E+08,-5.97656E-01
6.715420000E+08,1.33580E+01
6.715560000E+08,-2.47754E+00
6.715560000E+08,1.23723E+01
6.715700000E+08,-4.38794E+00
6.715700000E+08,1.26531E+01
6.715840000E+08,-7.47192E-01
6.715840000E+08,1.21434E+01
6.715980000E+08,-7.38037E-01
6.715980000E+08,1.28148E+01
6.716120000E+08,-4.93896E-01
6.716120000E+08,1.31719E+01
6.716260000E+08,-2.30359E+00
6.716260000E+08,1.17498E+01
6.716400000E+08,-1.43384E+00
6.716400000E+08,1.25371E+01
6.716540000E+08,-5.42725E-01
6.716540000E+08,1.26531E+01
6.716680000E+08,-3.16895E-01
6.716680000E+08,1.22319E+01
6.716820000E+08,-5.03052E-01
6.716820000E+08,1.33672E+01
6.716960000E+08,-2.09912E+00
6.716960000E+08,1.25066E+01
6.717100000E+08,-2.22290E-01
6.717100000E+08,1.19207E+01
6.717240000E+08,3.63647E-01
6.717240000E+08,1.19390E+01
6.717380000E+08,-8.57056E-01
6.717380000E+08,1.26714E+01
6.717520000E+08,-2.07471E+00
6.717520000E+08,1.19390E+01
6.717660000E+08,-1.08289E+00
6.717660000E+08,1.30040E+01
6.717800000E+08,5.77271E-01
6.717800000E+08,1.28423E+01
6.717940000E+08,-3.20996E+00
6.717940000E+08,1.21038E+01
6.718080000E+08,-1.14697E+00
6.718080000E+08,1.32054E+01
6.718220000E+08,-5.36621E-01
6.718220000E+08,1.28636E+01
6.718360000E+08,-9.30298E-01
6.718360000E+08,1.23693E+01
6.718500000E+08,-1.09814E+00
6.718500000E+08,1.34099E+01
6.718640000E+08,-1.60779E+00
6.718640000E+08,1.23052E+01
6.718780000E+08,-4.29639E+00
6.718780000E+08,1.33550E+01
6.718920000E+08,-2.58911E-01
6.718920000E+08,1.28575E+01
6.719060000E+08,-1.00659E+00
6.719060000E+08,1.22686E+01
6.719200000E+08,-8.05176E-01
6.719200000E+08,1.31963E+01
6.719340000E+08,-3.17639E+00
6.719340000E+08,1.24822E+01
6.719480000E+08,4.62646E-02
6.719480000E+08,1.32878E+01
6.719620000E+08,-9.36401E-01
6.719620000E+08,1.30162E+01
6.719760000E+08,-1.64136E+00
6.719760000E+08,1.32268E+01
6.719900000E+08,-1.60779E+00
6.719900000E+08,1.22350E+01
6.720040000E+08,-2.16187E-01
6.720040000E+08,1.21221E+01
6.720180000E+08,-1.26904E+00
6.720180000E+08,1.29369E+01
6.720320000E+08,-2.31445E-01
6.720320000E+08,1.22777E+01
6.720460000E+08,-2.69116E+00
6.720460000E+08,1.45421E+01
6.720600000E+08,-1.11340E+00
6.720600000E+08,1.29827E+01
6.720740000E+08,-1.97705E+00
6.720740000E+08,1.21038E+01
6.720880000E+08,-1.10120E+00
6.720880000E+08,1.24303E+01
6.721020000E+08,-1.37585E+00
6.721020000E+08,1.21556E+01
6.721160000E+08,-3.22998E-01
6.721160000E+08,1.23113E+01
6.721300000E+08,-1.09814E+00
6.721300000E+08,1.17406E+01
6.721440000E+08,1.71387E-01
6.721440000E+08,1.26653E+01
6.721580000E+08,-1.86108E+00
6.721580000E+08,1.27294E+01
6.721720000E+08,-1.17139E+00
6.721720000E+08,1.24059E+01
6.721860000E+08,-8.63159E-01
6.721860000E+08,1.20366E+01
