[Hz],Trace1[dBµV]
6.661620000E+08,1.61962E+01
6.661760000E+08,2.50903E+00
6.661760000E+08,1.61718E+01
6.661900000E+08,2.53040E+00
6.661900000E+08,1.64342E+01
6.662040000E+08,1.42261E+00
6.662040000E+08,1.67913E+01
6.662180000E+08,1.37988E+00
6.662180000E+08,1.56804E+01
6.662320000E+08,3.61682E+00
6.662320000E+08,1.58544E+01
6.662460000E+08,1.43787E+00
6.662460000E+08,1.55889E+01
6.662600000E+08,2.05432E+00
6.662600000E+08,1.64312E+01
6.662740000E+08,2.98816E+00
6.662740000E+08,1.60924E+01
6.662880000E+08,2.47852E+00
6.662880000E+08,1.64159E+01
6.663020000E+08,2.37476E+00
6.663020000E+08,1.59337E+01
6.663160000E+08,1.83459E+00
6.663160000E+08,1.61199E+01
6.663300000E+08,1.65149E+00
6.663300000E+08,1.62419E+01
6.663440000E+08,2.52429E+00
6.663440000E+08,1.60039E+01
6.663580000E+08,3.64124E+00
6.663580000E+08,1.54668E+01
6.663720000E+08,2.21912E+00
6.663720000E+08,1.67974E+01
6.663860000E+08,2.26184E+00
6.663860000E+08,1.56011E+01
6.664000000E+08,2.88745E+00
6.664000000E+08,1.57720E+01
6.664140000E+08,2.39612E+00
6.664140000E+08,1.60588E+01
6.664280000E+08,2.33203E+00
6.664280000E+08,1.59612E+01
6.664420000E+08,3.39709E+00
6.664420000E+08,1.62175E+01
6.664560000E+08,9.06860E-01
6.664560000E+08,1.72002E+01
6.664700000E+08,5.74219E-01
6.664700000E+08,1.66234E+01
6.664840000E+08,2.20081E+00
6.664840000E+08,1.65441E+01
6.664980000E+08,3.09497E+00
6.664980000E+08,1.61565E+01
6.665120000E+08,2.77759E+00
6.665120000E+08,1.63243E+01
6.665260000E+08,4.03320E-01
6.665260000E+08,1.75878E+01
6.665400000E+08,3.18652E+00
6.665400000E+08,1.72765E+01
6.665540000E+08,9.12964E-01
6.665540000E+08,1.60894E+01
6.665680000E+08,2.62805E+00
6.665680000E+08,1.66051E+01
6.665820000E+08,8.82446E-01
6.665820000E+08,1.54241E+01
6.665960000E+08,3.22620E+00
6.665960000E+08,1.75786E+01
6.666100000E+08,3.67175E+00
6.666100000E+08,1.68645E+01
6.666240000E+08,4.03796E+00
6.666240000E+08,1.75084E+01
6.666380000E+08,3.63647E-01
6.666380000E+08,1.68523E+01
6.666520000E+08,3.21704E+00
6.666520000E+08,1.71331E+01
6.666660000E+08,1.87122E+00
6.666660000E+08,1.56163E+01
6.666800000E+08,3.57410E+00
6.666800000E+08,1.62023E+01
6.666940000E+08,3.50391E+00
6.666940000E+08,1.72521E+01
6.667080000E+08,1.83765E+00
6.667080000E+08,1.66204E+01
6.667220000E+08,2.57617E+00
6.667220000E+08,1.66783E+01
6.667360000E+08,2.37170E+00
6.667360000E+08,1.65654E+01
6.667500000E+08,1.48975E+00
6.667500000E+08,1.58177E+01
6.667640000E+08,3.64124E+00
6.667640000E+08,1.65685E+01
6.667780000E+08,2.22217E+00
6.667780000E+08,1.54637E+01
6.667920000E+08,2.24353E+00
6.667920000E+08,1.54637E+01
6.668060000E+08,1.37817E-01
6.668060000E+08,1.60314E+01
6.668200000E+08,2.78674E+00
6.668200000E+08,1.59429E+01
6.668340000E+08,2.99561E-01
6.668340000E+08,1.63640E+01
6.668480000E+08,2.90576E+00
6.668480000E+08,1.71605E+01
6.668620000E+08,1.82239E+00
6.668620000E+08,1.55767E+01
6.668760000E+08,2.50293E+00
6.668760000E+08,1.66661E+01
6.668900000E+08,2.68604E+00
6.668900000E+08,1.63945E+01
6.669040000E+08,1.68201E+00
6.669040000E+08,1.71361E+01
6.669180000E+08,3.46118E+00
6.669180000E+08,1.67577E+01
6.669320000E+08,1.21204E+00
6.669320000E+08,1.59032E+01
6.669460000E+08,4.24548E+00
6.669460000E+08,1.52501E+01
6.669600000E+08,1.25476E+00
6.669600000E+08,1.69377E+01
6.669740000E+08,-7.58057E-02
6.669740000E+08,1.69500E+01
6.669880000E+08,1.70337E+00
6.669880000E+08,1.59948E+01
6.670020000E+08,-1.64307E-01
6.670020000E+08,1.62328E+01
6.670160000E+08,1.16016E+00
6.670160000E+08,1.58239E+01
6.670300000E+08,2.02991E+00
6.670300000E+08,1.58788E+01
6.670440000E+08,1.12048E+00
6.670440000E+08,1.55034E+01
6.670580000E+08,2.85999E+00
6.670580000E+08,1.62755E+01
6.670720000E+08,3.76331E+00
6.670720000E+08,1.61351E+01
6.670860000E+08,3.49170E+00
6.670860000E+08,1.63304E+01
6.671000000E+08,2.66162E+00
6.671000000E+08,1.81737E+01
6.671140000E+08,2.50732E-01
6.671140000E+08,1.60894E+01
6.671280000E+08,2.83252E+00
6.671280000E+08,1.73406E+01
6.671420000E+08,3.20789E+00
6.671420000E+08,1.53966E+01
6.671560000E+08,5.40649E-01
6.671560000E+08,1.55461E+01
6.671700000E+08,1.98108E+00
6.671700000E+08,1.57750E+01
6.671840000E+08,2.22217E+00
6.671840000E+08,1.53722E+01
6.671980000E+08,2.50903E+00
6.671980000E+08,1.67058E+01
6.672120000E+08,4.19360E+00
6.672120000E+08,1.68798E+01
6.672260000E+08,3.94641E+00
6.672260000E+08,1.62053E+01
6.672400000E+08,2.48462E+00
6.672400000E+08,1.73772E+01
6.672540000E+08,2.66467E+00
6.672540000E+08,1.62938E+01
6.672680000E+08,-2.34326E+00
6.672680000E+08,1.60833E+01
6.672820000E+08,1.32800E+00
6.672820000E+08,1.59764E+01
6.672960000E+08,2.75623E+00
6.672960000E+08,1.59612E+01
6.673100000E+08,1.24255E+00
6.673100000E+08,1.67394E+01
6.673240000E+08,2.15808E+00
6.673240000E+08,1.73040E+01
6.673380000E+08,3.16821E+00
6.673380000E+08,1.52288E+01
6.673520000E+08,2.31067E+00
6.673520000E+08,1.57109E+01
6.673660000E+08,2.54871E+00
6.673660000E+08,1.67150E+01
6.673800000E+08,2.66772E+00
6.673800000E+08,1.62694E+01
6.673940000E+08,3.47644E+00
6.673940000E+08,1.57292E+01
6.674080000E+08,1.12964E+00
6.674080000E+08,1.68035E+01
6.674220000E+08,2.10010E+00
6.674220000E+08,1.65807E+01
6.674360000E+08,3.99829E+00
6.674360000E+08,1.61107E+01
6.674500000E+08,4.21497E+00
6.674500000E+08,1.68126E+01
6.674640000E+08,3.83350E+00
6.674640000E+08,1.69438E+01
6.674780000E+08,2.39917E+00
6.674780000E+08,1.58391E+01
6.674920000E+08,2.56396E+00
6.674920000E+08,1.66539E+01
6.675060000E+08,2.01770E+00
6.675060000E+08,1.62236E+01
6.675200000E+08,2.75928E+00
6.675200000E+08,1.61138E+01
6.675340000E+08,1.60876E+00
6.675340000E+08,1.66387E+01
6.675480000E+08,7.57324E-01
6.675480000E+08,1.58391E+01
6.675620000E+08,3.68091E+00
6.675620000E+08,1.74840E+01
6.675760000E+08,3.00647E+00
6.675760000E+08,1.66722E+01
6.675900000E+08,3.66565E+00
6.675900000E+08,1.64830E+01
6.676040000E+08,4.91821E-01
6.676040000E+08,1.65227E+01
6.676180000E+08,4.46045E-01
6.676180000E+08,1.67791E+01
6.676320000E+08,3.83350E+00
6.676320000E+08,1.66356E+01
6.676460000E+08,2.12146E+00
6.676460000E+08,1.78960E+01
6.676600000E+08,1.99939E+00
6.676600000E+08,1.63945E+01
6.676740000E+08,7.96997E-01
6.676740000E+08,1.61962E+01
6.676880000E+08,1.15405E+00
6.676880000E+08,1.79814E+01
6.677020000E+08,3.56494E+00
6.677020000E+08,1.62816E+01
6.677160000E+08,3.11938E+00
6.677160000E+08,1.64128E+01
6.677300000E+08,2.70435E+00
6.677300000E+08,1.59520E+01
6.677440000E+08,3.37573E+00
6.677440000E+08,1.58879E+01
6.677580000E+08,1.83765E+00
6.677580000E+08,1.76671E+01
6.677720000E+08,1.88342E+00
6.677720000E+08,1.71422E+01
6.677860000E+08,2.96375E+00
6.677860000E+08,1.65013E+01
6.678000000E+08,2.30151E+00
6.678000000E+08,1.69530E+01
6.678140000E+08,3.42761E+00
6.678140000E+08,1.74199E+01
6.678280000E+08,2.62805E+00
6.678280000E+08,1.77312E+01
6.678420000E+08,1.37073E+00
6.678420000E+08,1.76946E+01
6.678560000E+08,2.10010E+00
6.678560000E+08,1.60375E+01
6.678700000E+08,3.43982E+00
6.678700000E+08,1.71636E+01
6.678840000E+08,3.09192E+00
6.678840000E+08,1.74596E+01
6.678980000E+08,1.46838E+00
6.678980000E+08,1.72612E+01
6.679120000E+08,2.95459E+00
6.679120000E+08,1.55675E+01
6.679260000E+08,1.66675E+00
6.679260000E+08,1.63274E+01
6.679400000E+08,1.89563E+00
6.679400000E+08,1.57903E+01
6.679540000E+08,-2.89429E-01
6.679540000E+08,1.82073E+01
6.679680000E+08,2.16724E+00
6.679680000E+08,1.58788E+01
6.679820000E+08,1.42261E+00
6.679820000E+08,1.60497E+01
6.679960000E+08,3.74805E+00
6.679960000E+08,1.83904E+01
6.680100000E+08,4.47131E+00
6.680100000E+08,1.63823E+01
6.680240000E+08,-5.44434E-02
6.680240000E+08,1.65868E+01
6.680380000E+08,3.14990E+00
6.680380000E+08,1.82897E+01
6.680520000E+08,4.38892E+00
6.680520000E+08,1.58361E+01
6.680660000E+08,1.48059E+00
6.680660000E+08,1.74596E+01
6.680800000E+08,1.17542E+00
6.680800000E+08,1.65471E+01
6.680940000E+08,3.72058E+00
6.680940000E+08,1.65227E+01
6.681080000E+08,4.44995E+00
6.681080000E+08,1.60833E+01
6.681220000E+08,2.46326E+00
6.681220000E+08,1.73497E+01
6.681360000E+08,4.07153E+00
6.681360000E+08,1.66173E+01
6.681500000E+08,3.40625E+00
6.681500000E+08,1.64434E+01
6.681640000E+08,1.19983E+00
6.681640000E+08,1.76030E+01
6.681780000E+08,3.08582E+00
6.681780000E+08,1.68126E+01
6.681920000E+08,1.41650E+00
6.681920000E+08,1.70171E+01
6.682060000E+08,3.43677E+00
6.682060000E+08,1.60222E+01
6.682200000E+08,3.93726E+00
6.682200000E+08,1.74382E+01
6.682340000E+08,2.97900E+00
6.682340000E+08,1.70568E+01
6.682480000E+08,3.18652E+00
6.682480000E+08,1.62542E+01
6.682620000E+08,3.43372E+00
6.682620000E+08,1.61229E+01
6.682760000E+08,2.71045E+00
6.682760000E+08,1.66539E+01
6.682900000E+08,4.35840E+00
6.682900000E+08,1.63274E+01
6.683040000E+08,3.14685E+00
6.683040000E+08,1.71819E+01
6.683180000E+08,3.52527E+00
6.683180000E+08,1.64922E+01
6.683320000E+08,1.55078E+00
6.683320000E+08,1.68157E+01
6.683460000E+08,2.90881E+00
6.683460000E+08,1.76488E+01
6.683600000E+08,3.06445E+00
6.683600000E+08,1.84209E+01
6.683740000E+08,1.92004E+00
6.683740000E+08,1.59886E+01
6.683880000E+08,1.24255E+00
6.683880000E+08,1.62725E+01
6.684020000E+08,3.27197E+00
6.684020000E+08,1.57079E+01
6.684160000E+08,4.14172E+00
6.684160000E+08,1.74596E+01
6.684300000E+08,2.97900E+00
6.684300000E+08,1.87963E+01
6.684440000E+08,3.51306E+00
6.684440000E+08,1.71849E+01
6.684580000E+08,7.11548E-01
6.684580000E+08,1.78685E+01
6.684720000E+08,4.21191E+00
6.684720000E+08,1.73223E+01
6.684860000E+08,2.86609E+00
6.684860000E+08,1.81768E+01
6.685000000E+08,4.73071E+00
6.685000000E+08,1.63549E+01
6.685140000E+08,3.11633E+00
6.685140000E+08,1.71178E+01
6.685280000E+08,2.27405E+00
6.685280000E+08,1.64861E+01
6.685420000E+08,2.80811E+00
6.685420000E+08,1.70201E+01
6.685560000E+08,3.59851E+00
6.685560000E+08,1.71270E+01
6.685700000E+08,3.04919E+00
6.685700000E+08,1.80577E+01
6.685840000E+08,2.72571E+00
6.685840000E+08,1.68309E+01
6.685980000E+08,2.66162E+00
6.685980000E+08,1.71025E+01
6.686120000E+08,4.41943E+00
6.686120000E+08,1.78746E+01
6.686260000E+08,3.43677E+00
6.686260000E+08,1.77831E+01
6.686400000E+08,4.38892E+00
6.686400000E+08,1.70262E+01
6.686540000E+08,3.82434E+00
6.686540000E+08,1.78563E+01
6.686680000E+08,4.73987E+00
6.686680000E+08,1.75634E+01
6.686820000E+08,3.53442E+00
6.686820000E+08,1.85033E+01
6.686960000E+08,5.22510E+00
6.686960000E+08,1.71422E+01
6.687100000E+08,4.07764E+00
6.687100000E+08,1.74718E+01
6.687240000E+08,2.25269E+00
6.687240000E+08,1.76732E+01
6.687380000E+08,3.48254E+00
6.687380000E+08,1.75298E+01
6.687520000E+08,3.99524E+00
6.687520000E+08,1.84575E+01
6.687660000E+08,4.58118E+00
6.687660000E+08,1.80852E+01
6.687800000E+08,3.59546E+00
6.687800000E+08,1.84484E+01
6.687940000E+08,4.49268E+00
6.687940000E+08,1.80333E+01
6.688080000E+08,3.81824E+00
6.688080000E+08,1.79967E+01
6.688220000E+08,4.37061E+00
6.688220000E+08,1.83385E+01
6.688360000E+08,2.03906E+00
6.688360000E+08,1.87474E+01
6.688500000E+08,6.23828E+00
6.688500000E+08,1.87596E+01
6.688640000E+08,6.46106E+00
6.688640000E+08,1.88390E+01
6.688780000E+08,1.77661E+00
6.688780000E+08,1.88085E+01
6.688920000E+08,4.26074E+00
6.688920000E+08,1.97454E+01
6.689060000E+08,4.26990E+00
6.689060000E+08,1.95653E+01
6.689200000E+08,4.15088E+00
6.689200000E+08,1.96324E+01
6.689340000E+08,6.01245E+00
6.689340000E+08,1.87261E+01
6.689480000E+08,5.79883E+00
6.689480000E+08,1.93517E+01
6.689620000E+08,5.82629E+00
6.689620000E+08,1.91747E+01
6.689760000E+08,5.44482E+00
6.689760000E+08,1.91808E+01
6.689900000E+08,5.83850E+00
6.689900000E+08,1.93944E+01
6.690040000E+08,7.88013E+00
6.690040000E+08,2.01818E+01
6.690180000E+08,5.08167E+00
6.690180000E+08,2.15001E+01
6.690320000E+08,4.79175E+00
6.690320000E+08,1.99468E+01
6.690460000E+08,7.84961E+00
6.690460000E+08,2.17107E+01
6.690600000E+08,7.54443E+00
6.690600000E+08,2.05968E+01
6.690740000E+08,9.38770E+00
6.690740000E+08,2.09172E+01
6.690880000E+08,7.59937E+00
6.690880000E+08,2.12224E+01
6.691020000E+08,8.67358E+00
6.691020000E+08,2.18846E+01
6.691160000E+08,8.89026E+00
6.691160000E+08,2.27483E+01
6.691300000E+08,8.57288E+00
6.691300000E+08,2.23912E+01
6.691440000E+08,9.39380E+00
6.691440000E+08,2.45488E+01
6.691580000E+08,9.08862E+00
6.691580000E+08,2.32152E+01
6.691720000E+08,9.59216E+00
6.691720000E+08,2.47625E+01
6.691860000E+08,1.10479E+01
6.691860000E+08,2.63677E+01
6.692000000E+08,1.26653E+01
6.692000000E+08,2.63677E+01
6.692140000E+08,1.15514E+01
6.692140000E+08,2.83269E+01
6.692280000E+08,1.51036E+01
6.692280000E+08,3.07561E+01
6.692420000E+08,1.53356E+01
6.692420000E+08,3.24193E+01
6.692560000E+08,1.87932E+01
6.692560000E+08,3.37194E+01
6.692700000E+08,1.80028E+01
6.692700000E+08,3.93376E+01
6.692840000E+08,2.47136E+01
6.692840000E+08,4.41045E+01
6.692980000E+08,2.41521E+01
6.692980000E+08,5.38610E+01
6.693120000E+08,3.44579E+01
6.693120000E+08,5.94457E+01
6.693260000E+08,3.20806E+01
6.693260000E+08,5.94243E+01
6.693400000E+08,2.66576E+01
6.693400000E+08,5.26586E+01
6.693540000E+08,2.13475E+01
6.693540000E+08,3.95513E+01
6.693680000E+08,2.03038E+01
6.693680000E+08,3.49340E+01
6.693820000E+08,1.51799E+01
6.693820000E+08,3.00817E+01
6.693960000E+08,1.30132E+01
6.693960000E+08,2.80889E+01
6.694100000E+08,1.49572E+01
6.694100000E+08,2.90105E+01
6.694240000E+08,1.33672E+01
6.694240000E+08,2.77288E+01
6.694380000E+08,1.14232E+01
6.694380000E+08,2.61083E+01
6.694520000E+08,1.26195E+01
6.694520000E+08,2.57238E+01
6.694660000E+08,1.11089E+01
6.694660000E+08,2.59191E+01
6.694800000E+08,9.66541E+00
6.694800000E+08,2.50615E+01
6.694940000E+08,8.28601E+00
6.694940000E+08,2.33281E+01
6.695080000E+08,9.37549E+00
6.695080000E+08,2.27605E+01
6.695220000E+08,8.48132E+00
6.695220000E+08,2.22173E+01
6.695360000E+08,7.89233E+00
6.695360000E+08,2.28887E+01
6.695500000E+08,7.79773E+00
6.695500000E+08,2.19335E+01
6.695640000E+08,9.32361E+00
6.695640000E+08,2.15062E+01
6.695780000E+08,6.90967E+00
6.695780000E+08,2.11736E+01
6.695920000E+08,5.70728E+00
6.695920000E+08,2.04717E+01
6.696060000E+08,6.07043E+00
6.696060000E+08,2.13384E+01
6.696200000E+08,7.36743E+00
6.696200000E+08,2.04778E+01
6.696340000E+08,4.67883E+00
6.696340000E+08,1.99559E+01
6.696480000E+08,5.14880E+00
6.696480000E+08,1.94036E+01
6.696620000E+08,7.49255E+00
6.696620000E+08,1.87078E+01
6.696760000E+08,3.64734E+00
6.696760000E+08,1.93792E+01
6.696900000E+08,2.91492E+00
6.696900000E+08,1.88451E+01
6.697040000E+08,5.90869E+00
6.697040000E+08,1.89519E+01
6.697180000E+08,4.63306E+00
6.697180000E+08,1.81157E+01
6.697320000E+08,5.02063E+00
6.697320000E+08,1.96782E+01
6.697460000E+08,3.85791E+00
6.697460000E+08,1.90618E+01
6.697600000E+08,4.66357E+00
6.697600000E+08,1.81249E+01
6.697740000E+08,3.35742E+00
6.697740000E+08,1.98125E+01
6.697880000E+08,5.96667E+00
6.697880000E+08,1.79357E+01
6.698020000E+08,5.53638E+00
6.698020000E+08,1.87627E+01
6.698160000E+08,4.96265E+00
6.698160000E+08,1.79662E+01
6.698300000E+08,3.50085E+00
6.698300000E+08,1.80852E+01
6.698440000E+08,4.61169E+00
6.698440000E+08,1.74291E+01
6.698580000E+08,2.57617E+00
6.698580000E+08,1.84026E+01
6.698720000E+08,5.04810E+00
6.698720000E+08,1.81920E+01
6.698860000E+08,3.43982E+00
6.698860000E+08,1.75359E+01
6.699000000E+08,3.01257E+00
6.699000000E+08,1.78777E+01
6.699140000E+08,2.00244E+00
6.699140000E+08,1.73680E+01
6.699280000E+08,3.90063E+00
6.699280000E+08,1.70903E+01
6.699420000E+08,2.95459E+00
6.699420000E+08,1.73925E+01
6.699560000E+08,3.55579E+00
6.699560000E+08,1.74382E+01
6.699700000E+08,3.25671E+00
6.699700000E+08,1.79052E+01
6.699840000E+08,4.16309E+00
6.699840000E+08,1.71788E+01
6.699980000E+08,1.29443E+00
6.699980000E+08,1.68401E+01
6.700120000E+08,3.11023E+00
6.700120000E+08,1.78624E+01
6.700260000E+08,3.87012E+00
6.700260000E+08,1.72307E+01
6.700400000E+08,2.87524E+00
6.700400000E+08,1.72887E+01
6.700540000E+08,3.73584E+00
6.700540000E+08,1.71758E+01
6.700680000E+08,4.88940E+00
6.700680000E+08,1.75634E+01
6.700820000E+08,6.59668E-01
6.700820000E+08,1.76519E+01
6.700960000E+08,6.00024E+00
6.700960000E+08,1.68798E+01
6.701100000E+08,2.44495E+00
6.701100000E+08,1.64312E+01
6.701240000E+08,2.09399E+00
6.701240000E+08,1.88604E+01
6.701380000E+08,3.73279E+00
6.701380000E+08,1.69805E+01
6.701520000E+08,3.11023E+00
6.701520000E+08,1.71666E+01
6.701660000E+08,3.51917E+00
6.701660000E+08,1.75115E+01
6.701800000E+08,2.71350E+00
6.701800000E+08,1.77983E+01
6.701940000E+08,3.30859E+00
6.701940000E+08,1.67791E+01
6.702080000E+08,1.28528E+00
6.702080000E+08,1.61382E+01
6.702220000E+08,4.78564E+00
6.702220000E+08,1.71514E+01
6.702360000E+08,2.89661E+00
6.702360000E+08,1.67455E+01
6.702500000E+08,1.35547E+00
6.702500000E+08,1.77648E+01
6.702640000E+08,1.43176E+00
6.702640000E+08,1.76305E+01
6.702780000E+08,3.12244E+00
6.702780000E+08,1.67546E+01
6.702920000E+08,1.93530E+00
6.702920000E+08,1.79204E+01
6.703060000E+08,3.64429E+00
6.703060000E+08,1.72368E+01
6.703200000E+08,3.73584E+00
6.703200000E+08,1.76824E+01
6.703340000E+08,2.76233E+00
6.703340000E+08,1.70568E+01
6.703480000E+08,3.62292E+00
6.703480000E+08,1.65685E+01
6.703620000E+08,5.04199E+00
6.703620000E+08,1.80028E+01
6.703760000E+08,3.38794E+00
6.703760000E+08,1.73802E+01
6.703900000E+08,4.39197E+00
6.703900000E+08,1.67546E+01
6.704040000E+08,4.44995E+00
6.704040000E+08,1.69225E+01
6.704180000E+08,3.27197E+00
6.704180000E+08,1.70323E+01
6.704320000E+08,3.81519E+00
6.704320000E+08,1.87566E+01
6.704460000E+08,4.75208E+00
6.704460000E+08,1.73101E+01
6.704600000E+08,1.72473E+00
6.704600000E+08,1.75420E+01
6.704740000E+08,2.67383E+00
6.704740000E+08,1.79784E+01
6.704880000E+08,3.50085E+00
6.704880000E+08,1.66967E+01
6.705020000E+08,4.25159E+00
6.705020000E+08,1.64861E+01
6.705160000E+08,4.29736E+00
6.705160000E+08,1.64464E+01
6.705300000E+08,3.94946E+00
6.705300000E+08,1.69377E+01
6.705440000E+08,-6.83105E-01
6.705440000E+08,1.73070E+01
6.705580000E+08,3.04004E+00
6.705580000E+08,1.55950E+01
6.705720000E+08,3.20483E+00
6.705720000E+08,1.70751E+01
6.705860000E+08,1.57825E+00
6.705860000E+08,1.58910E+01
6.706000000E+08,2.60364E+00
6.706000000E+08,1.74718E+01
6.706140000E+08,2.77759E+00
6.706140000E+08,1.68553E+01
6.706280000E+08,4.28821E+00
6.706280000E+08,1.65563E+01
6.706420000E+08,3.36047E+00
6.706420000E+08,1.79875E+01
6.706560000E+08,4.10205E+00
6.706560000E+08,1.70018E+01
6.706700000E+08,3.48865E+00
6.706700000E+08,1.73436E+01
6.706840000E+08,2.21606E+00
6.706840000E+08,1.69103E+01
6.706980000E+08,2.73486E+00
6.706980000E+08,1.74443E+01
6.707120000E+08,2.02075E+00
6.707120000E+08,1.62664E+01
6.707260000E+08,2.99731E+00
6.707260000E+08,1.60558E+01
6.707400000E+08,3.28723E+00
