[Hz],Trace1[dBm]
6.267200000E+08,-1.07323E+02
6.267200000E+08,-6.74243E+01
6.267600000E+08,-1.08062E+02
6.267600000E+08,-6.79858E+01
6.268000000E+08,-1.12612E+02
6.268000000E+08,-6.91150E+01
6.268400000E+08,-1.10866E+02
6.268400000E+08,-6.45770E+01
6.268800000E+08,-1.16909E+02
6.268800000E+08,-6.70520E+01
6.269200000E+08,-1.08254E+02
6.269200000E+08,-6.70215E+01
6.269600000E+08,-1.03414E+02
6.269600000E+08,-6.82330E+01
6.270000000E+08,-1.01802E+02
6.270000000E+08,-6.81323E+01
6.270400000E+08,-1.11150E+02
6.270400000E+08,-6.79126E+01
6.270800000E+08,-1.11293E+02
6.270800000E+08,-6.85809E+01
6.271200000E+08,-1.05452E+02
6.271200000E+08,-6.80713E+01
6.271600000E+08,-1.06453E+02
6.271600000E+08,-6.79095E+01
6.272000000E+08,-1.02529E+02
6.272000000E+08,-6.67041E+01
6.272400000E+08,-1.05416E+02
6.272400000E+08,-6.85962E+01
6.272800000E+08,-1.07134E+02
6.272800000E+08,-6.85016E+01
6.273200000E+08,-1.03542E+02
6.273200000E+08,-6.81232E+01
6.273600000E+08,-1.09386E+02
6.273600000E+08,-6.62433E+01
6.274000000E+08,-1.16521E+02
6.274000000E+08,-6.79706E+01
6.274400000E+08,-1.08095E+02
6.274400000E+08,-6.81934E+01
6.274800000E+08,-1.02812E+02
6.274800000E+08,-6.76532E+01
6.275200000E+08,-1.16481E+02
6.275200000E+08,-6.76654E+01
6.275600000E+08,-1.09722E+02
6.275600000E+08,-6.71893E+01
6.276000000E+08,-1.07299E+02
6.276000000E+08,-6.74091E+01
6.276400000E+08,-1.03539E+02
6.276400000E+08,-6.87152E+01
6.276800000E+08,-1.05941E+02
6.276800000E+08,-6.73206E+01
6.277200000E+08,-1.05004E+02
6.277200000E+08,-6.88190E+01
6.277600000E+08,-1.02535E+02
6.277600000E+08,-6.63654E+01
6.278000000E+08,-1.08968E+02
6.278000000E+08,-6.79736E+01
6.278400000E+08,-1.04225E+02
6.278400000E+08,-6.80713E+01
6.278800000E+08,-1.05101E+02
6.278800000E+08,-6.80865E+01
6.279200000E+08,-1.12282E+02
6.279200000E+08,-6.69940E+01
6.279600000E+08,-1.06066E+02
6.279600000E+08,-6.86023E+01
6.280000000E+08,-1.06441E+02
6.280000000E+08,-6.84802E+01
6.280400000E+08,-1.06481E+02
6.280400000E+08,-6.77966E+01
6.280800000E+08,-1.16567E+02
6.280800000E+08,-6.75647E+01
6.281200000E+08,-1.06984E+02
6.281200000E+08,-6.79736E+01
6.281600000E+08,-1.08193E+02
6.281600000E+08,-6.81445E+01
6.282000000E+08,-1.03633E+02
6.282000000E+08,-6.78607E+01
6.282400000E+08,-1.15001E+02
6.282400000E+08,-6.69757E+01
6.282800000E+08,-1.12853E+02
6.282800000E+08,-6.87091E+01
6.283200000E+08,-1.05730E+02
6.283200000E+08,-6.73022E+01
6.283600000E+08,-1.09413E+02
6.283600000E+08,-6.76624E+01
6.284000000E+08,-1.09420E+02
6.284000000E+08,-6.67468E+01
6.284400000E+08,-1.12526E+02
6.284400000E+08,-6.53522E+01
6.284800000E+08,-1.07753E+02
6.284800000E+08,-6.57031E+01
6.285200000E+08,-1.07790E+02
6.285200000E+08,-6.76868E+01
6.285600000E+08,-1.07100E+02
6.285600000E+08,-6.72595E+01
6.286000000E+08,-1.10683E+02
6.286000000E+08,-6.68475E+01
6.286400000E+08,-1.11257E+02
6.286400000E+08,-6.76685E+01
6.286800000E+08,-1.14510E+02
6.286800000E+08,-6.71954E+01
6.287200000E+08,-1.06105E+02
6.287200000E+08,-6.70032E+01
6.287600000E+08,-1.10802E+02
6.287600000E+08,-6.59351E+01
6.288000000E+08,-1.04109E+02
6.288000000E+08,-6.87640E+01
6.288400000E+08,-1.06377E+02
6.288400000E+08,-6.79187E+01
6.288800000E+08,-1.12264E+02
6.288800000E+08,-6.75342E+01
6.289200000E+08,-1.14522E+02
6.289200000E+08,-6.53278E+01
6.289600000E+08,-1.03389E+02
6.289600000E+08,-6.87854E+01
6.290000000E+08,-1.04805E+02
6.290000000E+08,-6.71344E+01
6.290400000E+08,-1.01717E+02
6.290400000E+08,-6.70734E+01
6.290800000E+08,-1.12053E+02
6.290800000E+08,-6.80652E+01
6.291200000E+08,-1.04912E+02
6.291200000E+08,-6.67682E+01
6.291600000E+08,-1.04021E+02
6.291600000E+08,-6.83673E+01
6.292000000E+08,-1.16527E+02
6.292000000E+08,-6.71313E+01
6.292400000E+08,-1.13488E+02
6.292400000E+08,-6.70306E+01
6.292800000E+08,-1.04601E+02
6.292800000E+08,-6.71008E+01
6.293200000E+08,-1.03002E+02
6.293200000E+08,-6.59320E+01
6.293600000E+08,-1.06975E+02
6.293600000E+08,-6.81934E+01
6.294000000E+08,-1.08882E+02
6.294000000E+08,-6.76196E+01
6.294400000E+08,-1.07891E+02
6.294400000E+08,-6.80774E+01
6.294800000E+08,-1.14263E+02
6.294800000E+08,-6.68445E+01
6.295200000E+08,-1.01726E+02
6.295200000E+08,-6.74213E+01
6.295600000E+08,-1.03118E+02
6.295600000E+08,-6.63318E+01
6.296000000E+08,-1.05510E+02
6.296000000E+08,-6.66888E+01
6.296400000E+08,-1.04131E+02
6.296400000E+08,-6.70123E+01
6.296800000E+08,-1.08507E+02
6.296800000E+08,-6.75128E+01
6.297200000E+08,-1.06090E+02
6.297200000E+08,-6.57581E+01
6.297600000E+08,-1.22011E+02
6.297600000E+08,-6.70551E+01
6.298000000E+08,-1.05263E+02
6.298000000E+08,-6.65424E+01
6.298400000E+08,-1.02883E+02
6.298400000E+08,-6.72351E+01
6.298800000E+08,-1.05632E+02
6.298800000E+08,-6.68750E+01
6.299200000E+08,-1.02538E+02
6.299200000E+08,-6.70581E+01
6.299600000E+08,-1.03521E+02
6.299600000E+08,-6.74670E+01
6.300000000E+08,-1.09813E+02
6.300000000E+08,-6.79431E+01
6.300400000E+08,-1.14806E+02
6.300400000E+08,-6.83551E+01
6.300800000E+08,-1.04988E+02
6.300800000E+08,-6.75800E+01
6.301200000E+08,-1.03826E+02
6.301200000E+08,-6.75739E+01
6.301600000E+08,-1.04985E+02
6.301600000E+08,-6.63501E+01
6.302000000E+08,-1.05672E+02
6.302000000E+08,-6.81781E+01
6.302400000E+08,-1.08690E+02
6.302400000E+08,-6.84039E+01
6.302800000E+08,-1.01573E+02
6.302800000E+08,-6.74426E+01
6.303200000E+08,-1.02098E+02
6.303200000E+08,-6.78973E+01
6.303600000E+08,-1.09029E+02
6.303600000E+08,-6.68781E+01
6.304000000E+08,-1.02617E+02
6.304000000E+08,-6.84924E+01
6.304400000E+08,-1.15346E+02
6.304400000E+08,-6.73999E+01
6.304800000E+08,-1.07860E+02
6.304800000E+08,-6.85931E+01
6.305200000E+08,-1.11089E+02
6.305200000E+08,-6.67896E+01
6.305600000E+08,-1.08556E+02
6.305600000E+08,-6.68567E+01
6.306000000E+08,-1.03258E+02
6.306000000E+08,-6.73785E+01
6.306400000E+08,-1.09722E+02
6.306400000E+08,-6.76532E+01
6.306800000E+08,-1.13201E+02
6.306800000E+08,-6.67468E+01
6.307200000E+08,-1.09835E+02
6.307200000E+08,-6.79279E+01
6.307600000E+08,-1.06304E+02
6.307600000E+08,-6.73938E+01
6.308000000E+08,-1.04058E+02
6.308000000E+08,-6.79004E+01
6.308400000E+08,-1.06356E+02
6.308400000E+08,-6.70917E+01
6.308800000E+08,-1.07115E+02
6.308800000E+08,-6.70947E+01
6.309200000E+08,-1.07595E+02
6.309200000E+08,-6.79462E+01
6.309600000E+08,-1.10451E+02
6.309600000E+08,-6.63348E+01
6.310000000E+08,-1.13900E+02
6.310000000E+08,-6.58710E+01
6.310400000E+08,-1.09963E+02
6.310400000E+08,-6.72473E+01
6.310800000E+08,-1.09066E+02
6.310800000E+08,-6.77600E+01
6.311200000E+08,-1.08525E+02
6.311200000E+08,-6.77753E+01
6.311600000E+08,-1.03170E+02
6.311600000E+08,-6.61609E+01
6.312000000E+08,-1.20833E+02
6.312000000E+08,-6.74274E+01
6.312400000E+08,-1.01784E+02
6.312400000E+08,-6.65332E+01
6.312800000E+08,-1.08510E+02
6.312800000E+08,-6.62036E+01
6.313200000E+08,-1.03862E+02
6.313200000E+08,-6.76990E+01
6.313600000E+08,-1.00920E+02
6.313600000E+08,-6.76379E+01
6.314000000E+08,-1.05626E+02
6.314000000E+08,-6.52881E+01
6.314400000E+08,-1.04766E+02
6.314400000E+08,-6.57184E+01
6.314800000E+08,-1.05104E+02
6.314800000E+08,-6.65515E+01
6.315200000E+08,-1.04146E+02
6.315200000E+08,-6.63898E+01
6.315600000E+08,-1.09188E+02
6.315600000E+08,-6.67560E+01
6.316000000E+08,-1.08730E+02
6.316000000E+08,-6.70032E+01
6.316400000E+08,-1.10857E+02
6.316400000E+08,-6.61334E+01
6.316800000E+08,-1.03344E+02
6.316800000E+08,-6.72931E+01
6.317200000E+08,-1.04418E+02
6.317200000E+08,-6.72656E+01
6.317600000E+08,-1.01354E+02
6.317600000E+08,-6.74457E+01
6.318000000E+08,-1.01229E+02
6.318000000E+08,-6.54773E+01
6.318400000E+08,-1.01912E+02
6.318400000E+08,-6.74487E+01
6.318800000E+08,-1.14003E+02
6.318800000E+08,-6.64691E+01
6.319200000E+08,-1.14098E+02
6.319200000E+08,-6.65363E+01
6.319600000E+08,-1.04222E+02
6.319600000E+08,-6.54102E+01
6.320000000E+08,-9.75055E+01
6.320000000E+08,-6.63379E+01
6.320400000E+08,-9.84485E+01
6.320400000E+08,-6.48517E+01
6.320800000E+08,-1.13338E+02
6.320800000E+08,-6.59900E+01
6.321200000E+08,-1.08452E+02
6.321200000E+08,-6.62128E+01
6.321600000E+08,-9.87964E+01
6.321600000E+08,-6.55231E+01
6.322000000E+08,-1.18499E+02
6.322000000E+08,-6.55139E+01
6.322400000E+08,-9.87659E+01
6.322400000E+08,-6.65485E+01
6.322800000E+08,-1.03713E+02
6.322800000E+08,-6.66187E+01
6.323200000E+08,-1.02388E+02
6.323200000E+08,-6.62036E+01
6.323600000E+08,-9.94800E+01
6.323600000E+08,-6.65729E+01
6.324000000E+08,-1.03249E+02
6.324000000E+08,-6.64111E+01
6.324400000E+08,-1.16542E+02
6.324400000E+08,-6.63531E+01
6.324800000E+08,-1.06423E+02
6.324800000E+08,-6.79034E+01
6.325200000E+08,-1.04467E+02
6.325200000E+08,-6.53491E+01
6.325600000E+08,-1.06887E+02
6.325600000E+08,-6.57642E+01
6.326000000E+08,-1.09203E+02
6.326000000E+08,-6.70093E+01
6.326400000E+08,-1.12661E+02
6.326400000E+08,-6.66125E+01
6.326800000E+08,-9.96783E+01
6.326800000E+08,-6.72900E+01
6.327200000E+08,-1.03353E+02
6.327200000E+08,-6.50836E+01
6.327600000E+08,-1.02626E+02
6.327600000E+08,-6.59290E+01
6.328000000E+08,-1.10848E+02
6.328000000E+08,-6.57336E+01
6.328400000E+08,-1.01525E+02
6.328400000E+08,-6.58527E+01
6.328800000E+08,-1.08782E+02
6.328800000E+08,-6.46167E+01
6.329200000E+08,-1.02037E+02
6.329200000E+08,-6.48944E+01
6.329600000E+08,-1.03771E+02
6.329600000E+08,-6.47357E+01
6.330000000E+08,-1.06609E+02
6.330000000E+08,-6.65942E+01
6.330400000E+08,-1.02651E+02
6.330400000E+08,-6.55750E+01
6.330800000E+08,-1.00902E+02
6.330800000E+08,-6.44031E+01
6.331200000E+08,-1.08303E+02
6.331200000E+08,-6.48700E+01
6.331600000E+08,-1.04009E+02
6.331600000E+08,-6.36218E+01
6.332000000E+08,-1.07088E+02
6.332000000E+08,-6.42474E+01
6.332400000E+08,-1.12902E+02
6.332400000E+08,-6.38538E+01
6.332800000E+08,-1.00569E+02
6.332800000E+08,-6.40491E+01
6.333200000E+08,-1.05397E+02
6.333200000E+08,-6.45892E+01
6.333600000E+08,-1.00603E+02
6.333600000E+08,-6.53156E+01
6.334000000E+08,-1.01403E+02
6.334000000E+08,-6.39941E+01
6.334400000E+08,-1.02767E+02
6.334400000E+08,-6.41589E+01
6.334800000E+08,-1.05107E+02
6.334800000E+08,-6.37836E+01
6.335200000E+08,-1.06707E+02
6.335200000E+08,-6.46991E+01
6.335600000E+08,-1.03975E+02
6.335600000E+08,-6.41345E+01
6.336000000E+08,-1.09917E+02
6.336000000E+08,-6.36035E+01
6.336400000E+08,-1.00002E+02
6.336400000E+08,-6.37195E+01
6.336800000E+08,-1.13784E+02
6.336800000E+08,-6.45587E+01
6.337200000E+08,-9.85645E+01
6.337200000E+08,-6.40674E+01
6.337600000E+08,-1.03868E+02
6.337600000E+08,-6.42169E+01
6.338000000E+08,-1.01961E+02
6.338000000E+08,-6.43909E+01
6.338400000E+08,-1.09270E+02
6.338400000E+08,-6.32556E+01
6.338800000E+08,-1.02330E+02
6.338800000E+08,-6.24591E+01
6.339200000E+08,-9.97180E+01
6.339200000E+08,-6.27429E+01
6.339600000E+08,-1.06795E+02
6.339600000E+08,-6.27460E+01
6.340000000E+08,-9.92053E+01
6.340000000E+08,-6.33960E+01
6.340400000E+08,-1.13790E+02
6.340400000E+08,-6.24347E+01
6.340800000E+08,-9.64618E+01
6.340800000E+08,-6.12201E+01
6.341200000E+08,-1.01262E+02
6.341200000E+08,-5.97736E+01
6.341600000E+08,-9.74780E+01
6.341600000E+08,-6.10767E+01
6.342000000E+08,-1.00609E+02
6.342000000E+08,-6.00269E+01
6.342400000E+08,-9.97333E+01
6.342400000E+08,-5.98163E+01
6.342800000E+08,-1.04158E+02
6.342800000E+08,-6.03809E+01
6.343200000E+08,-9.79053E+01
6.343200000E+08,-6.03992E+01
6.343600000E+08,-1.06465E+02
6.343600000E+08,-5.86597E+01
6.344000000E+08,-9.58514E+01
6.344000000E+08,-5.95050E+01
6.344400000E+08,-9.19116E+01
6.344400000E+08,-6.07318E+01
6.344800000E+08,-9.69836E+01
6.344800000E+08,-5.82904E+01
6.345200000E+08,-9.30560E+01
6.345200000E+08,-5.86322E+01
6.345600000E+08,-9.02362E+01
6.345600000E+08,-5.85162E+01
6.346000000E+08,-1.02816E+02
6.346000000E+08,-5.77350E+01
6.346400000E+08,-9.37488E+01
6.346400000E+08,-5.74969E+01
6.346800000E+08,-9.52106E+01
6.346800000E+08,-5.68866E+01
6.347200000E+08,-8.97876E+01
6.347200000E+08,-5.44574E+01
6.347600000E+08,-9.42157E+01
6.347600000E+08,-5.46680E+01
6.348000000E+08,-9.01599E+01
6.348000000E+08,-5.54034E+01
6.348400000E+08,-9.13837E+01
6.348400000E+08,-5.43445E+01
6.348800000E+08,-9.24670E+01
6.348800000E+08,-5.38623E+01
6.349200000E+08,-9.06512E+01
6.349200000E+08,-5.22479E+01
6.349600000E+08,-9.43683E+01
6.349600000E+08,-5.24982E+01
6.350000000E+08,-8.36292E+01
6.350000000E+08,-5.03589E+01
6.350400000E+08,-8.32965E+01
6.350400000E+08,-4.68402E+01
6.350800000E+08,-8.76331E+01
6.350800000E+08,-4.79175E+01
6.351200000E+08,-8.37360E+01
6.351200000E+08,-4.88666E+01
6.351600000E+08,-8.18866E+01
6.351600000E+08,-4.63397E+01
6.352000000E+08,-7.95612E+01
6.352000000E+08,-4.09808E+01
6.352400000E+08,-7.69794E+01
6.352400000E+08,-3.41937E+01
6.352800000E+08,-6.59686E+01
6.352800000E+08,-2.09796E+01
6.353200000E+08,-5.68805E+01
6.353200000E+08,-2.00092E+01
6.353600000E+08,-7.38727E+01
6.353600000E+08,-2.20233E+01
6.354000000E+08,-7.45135E+01
6.354000000E+08,-3.59760E+01
6.354400000E+08,-7.49591E+01
6.354400000E+08,-4.14081E+01
6.354800000E+08,-8.41571E+01
6.354800000E+08,-4.23938E+01
6.355200000E+08,-7.94269E+01
6.355200000E+08,-4.40265E+01
6.355600000E+08,-8.59698E+01
6.355600000E+08,-4.76276E+01
6.356000000E+08,-8.50909E+01
6.356000000E+08,-4.97241E+01
6.356400000E+08,-8.47797E+01
6.356400000E+08,-5.19916E+01
6.356800000E+08,-9.06085E+01
6.356800000E+08,-5.08014E+01
6.357200000E+08,-8.75751E+01
6.357200000E+08,-5.34290E+01
6.357600000E+08,-8.94153E+01
6.357600000E+08,-5.21564E+01
6.358000000E+08,-8.68610E+01
6.358000000E+08,-5.27271E+01
6.358400000E+08,-9.23328E+01
6.358400000E+08,-5.51074E+01
6.358800000E+08,-9.04803E+01
6.358800000E+08,-5.58002E+01
6.359200000E+08,-9.62146E+01
6.359200000E+08,-5.45795E+01
6.359600000E+08,-8.94183E+01
6.359600000E+08,-5.78601E+01
6.360000000E+08,-9.78687E+01
6.360000000E+08,-5.78754E+01
6.360400000E+08,-9.79938E+01
6.360400000E+08,-5.86292E+01
6.360800000E+08,-1.03411E+02
6.360800000E+08,-5.74603E+01
6.361200000E+08,-9.25494E+01
6.361200000E+08,-5.96576E+01
6.361600000E+08,-9.54028E+01
6.361600000E+08,-5.89191E+01
6.362000000E+08,-9.25616E+01
6.362000000E+08,-5.94470E+01
6.362400000E+08,-1.00685E+02
6.362400000E+08,-6.05914E+01
6.362800000E+08,-1.06102E+02
6.362800000E+08,-5.91205E+01
6.363200000E+08,-1.00026E+02
6.363200000E+08,-6.17877E+01
6.363600000E+08,-1.05275E+02
6.363600000E+08,-6.00879E+01
6.364000000E+08,-9.82654E+01
6.364000000E+08,-6.03259E+01
6.364400000E+08,-9.71576E+01
6.364400000E+08,-6.04846E+01
6.364800000E+08,-9.60193E+01
6.364800000E+08,-6.08295E+01
6.365200000E+08,-9.68127E+01
6.365200000E+08,-6.23981E+01
6.365600000E+08,-9.52625E+01
6.365600000E+08,-6.19403E+01
6.366000000E+08,-1.00466E+02
6.366000000E+08,-6.27216E+01
6.366400000E+08,-9.78564E+01
6.366400000E+08,-6.16016E+01
6.366800000E+08,-1.11071E+02
6.366800000E+08,-6.13788E+01
6.367200000E+08,-1.08614E+02
6.367200000E+08,-6.24774E+01
6.367600000E+08,-9.87384E+01
6.367600000E+08,-6.17358E+01
6.368000000E+08,-9.85126E+01
6.368000000E+08,-6.29657E+01
6.368400000E+08,-9.93945E+01
6.368400000E+08,-6.38660E+01
6.368800000E+08,-1.05052E+02
6.368800000E+08,-6.46960E+01
6.369200000E+08,-1.07811E+02
6.369200000E+08,-6.16962E+01
6.369600000E+08,-1.05764E+02
6.369600000E+08,-6.33899E+01
6.370000000E+08,-1.04546E+02
6.370000000E+08,-6.42963E+01
6.370400000E+08,-1.07430E+02
6.370400000E+08,-6.33136E+01
6.370800000E+08,-1.00679E+02
6.370800000E+08,-6.48059E+01
6.371200000E+08,-1.02346E+02
6.371200000E+08,-6.16321E+01
6.371600000E+08,-9.86438E+01
6.371600000E+08,-6.47571E+01
6.372000000E+08,-9.64587E+01
6.372000000E+08,-6.36127E+01
6.372400000E+08,-9.99561E+01
6.372400000E+08,-6.42535E+01
6.372800000E+08,-9.95471E+01
6.372800000E+08,-6.29596E+01
6.373200000E+08,-1.09597E+02
6.373200000E+08,-6.58740E+01
6.373600000E+08,-1.02449E+02
6.373600000E+08,-6.41833E+01
6.374000000E+08,-1.04512E+02
6.374000000E+08,-6.47144E+01
6.374400000E+08,-9.83447E+01
6.374400000E+08,-6.44672E+01
6.374800000E+08,-1.07561E+02
6.374800000E+08,-6.34082E+01
6.375200000E+08,-1.02275E+02
6.375200000E+08,-6.51874E+01
6.375600000E+08,-1.03282E+02
6.375600000E+08,-6.45892E+01
6.376000000E+08,-1.00374E+02
6.376000000E+08,-6.57977E+01
6.376400000E+08,-1.06102E+02
6.376400000E+08,-6.56085E+01
6.376800000E+08,-1.02883E+02
6.376800000E+08,-6.36523E+01
6.377200000E+08,-1.00887E+02
6.377200000E+08,-6.48608E+01
6.377600000E+08,-9.62482E+01
6.377600000E+08,-6.47113E+01
6.378000000E+08,-1.07723E+02
6.378000000E+08,-6.42413E+01
6.378400000E+08,-1.05950E+02
6.378400000E+08,-6.46686E+01
6.378800000E+08,-1.02367E+02
6.378800000E+08,-6.50775E+01
6.379200000E+08,-1.03298E+02
6.379200000E+08,-6.51141E+01
6.379600000E+08,-1.01805E+02
6.379600000E+08,-6.57733E+01
6.380000000E+08,-1.00142E+02
6.380000000E+08,-6.60815E+01
6.380400000E+08,-1.08791E+02
6.380400000E+08,-6.52271E+01
6.380800000E+08,-1.01870E+02
6.380800000E+08,-6.64752E+01
6.381200000E+08,-1.02397E+02
6.381200000E+08,-6.58160E+01
6.381600000E+08,-1.10939E+02
6.381600000E+08,-6.60297E+01
6.382000000E+08,-1.01720E+02
6.382000000E+08,-6.66766E+01
6.382400000E+08,-1.01403E+02
6.382400000E+08,-6.62799E+01
6.382800000E+08,-1.11702E+02
6.382800000E+08,-6.61609E+01
6.383200000E+08,-1.06874E+02
6.383200000E+08,-6.64630E+01
6.383600000E+08,-1.02651E+02
6.383600000E+08,-6.62616E+01
6.384000000E+08,-1.06108E+02
6.384000000E+08,-6.59534E+01
6.384400000E+08,-1.04985E+02
6.384400000E+08,-6.62036E+01
6.384800000E+08,-9.75818E+01
6.384800000E+08,-6.64203E+01
6.385200000E+08,-1.09117E+02
6.385200000E+08,-6.54773E+01
6.385600000E+08,-1.02257E+02
6.385600000E+08,-6.77325E+01
6.386000000E+08,-1.00444E+02
6.386000000E+08,-6.67590E+01
6.386400000E+08,-1.13921E+02
6.386400000E+08,-6.57275E+01
6.386800000E+08,-1.22112E+02
6.386800000E+08,-6.67163E+01
6.387200000E+08,-1.05968E+02
6.387200000E+08,-6.71100E+01
6.387600000E+08,-1.08541E+02
6.387600000E+08,-6.68079E+01
6.388000000E+08,-1.02758E+02
6.388000000E+08,-6.62006E+01
6.388400000E+08,-1.05986E+02
6.388400000E+08,-6.63989E+01
6.388800000E+08,-1.02657E+02
6.388800000E+08,-6.58435E+01
6.389200000E+08,-1.03636E+02
6.389200000E+08,-6.60327E+01
6.389600000E+08,-1.10656E+02
6.389600000E+08,-6.67896E+01
6.390000000E+08,-1.02397E+02
6.390000000E+08,-6.70306E+01
6.390400000E+08,-1.04128E+02
6.390400000E+08,-6.59747E+01
6.390800000E+08,-1.11812E+02
6.390800000E+08,-6.69940E+01
6.391200000E+08,-1.03792E+02
6.391200000E+08,-6.68536E+01
6.391600000E+08,-1.10497E+02
6.391600000E+08,-6.54681E+01
6.392000000E+08,-1.10790E+02
6.392000000E+08,-6.70184E+01
6.392400000E+08,-1.05233E+02
6.392400000E+08,-6.66370E+01
6.392800000E+08,-1.07009E+02
6.392800000E+08,-6.53400E+01
6.393200000E+08,-1.02822E+02
6.393200000E+08,-6.62463E+01
6.393600000E+08,-1.04985E+02
6.393600000E+08,-6.63654E+01
6.394000000E+08,-1.03749E+02
6.394000000E+08,-6.67957E+01
6.394400000E+08,-1.03011E+02
6.394400000E+08,-6.76807E+01
6.394800000E+08,-1.06377E+02
6.394800000E+08,-6.44580E+01
6.395200000E+08,-1.11986E+02
6.395200000E+08,-6.77234E+01
6.395600000E+08,-1.06325E+02
6.395600000E+08,-6.72748E+01
6.396000000E+08,-1.07207E+02
6.396000000E+08,-6.69818E+01
6.396400000E+08,-1.16707E+02
6.396400000E+08,-6.77112E+01
6.396800000E+08,-1.05910E+02
6.396800000E+08,-6.64691E+01
6.397200000E+08,-1.03649E+02
6.397200000E+08,-6.79340E+01
6.397600000E+08,-1.07601E+02
6.397600000E+08,-6.72595E+01
6.398000000E+08,-1.06307E+02
6.398000000E+08,-6.59503E+01
6.398400000E+08,-1.03545E+02
6.398400000E+08,-6.88434E+01
6.398800000E+08,-1.17485E+02
6.398800000E+08,-6.71283E+01
6.399200000E+08,-1.07973E+02
6.399200000E+08,-6.68781E+01
6.399600000E+08,-1.12908E+02
6.399600000E+08,-6.52942E+01
6.400000000E+08,-1.09841E+02
6.400000000E+08,-6.69940E+01
6.400400000E+08,-1.06505E+02
6.400400000E+08,-6.78790E+01
6.400800000E+08,-1.00426E+02
6.400800000E+08,-6.54346E+01
6.401200000E+08,-1.03707E+02
6.401200000E+08,-6.64203E+01
6.401600000E+08,-1.00243E+02
6.401600000E+08,-6.76288E+01
6.402000000E+08,-9.89978E+01
6.402000000E+08,-6.80225E+01
6.402400000E+08,-1.02507E+02
6.402400000E+08,-6.74457E+01
6.402800000E+08,-1.09291E+02
6.402800000E+08,-6.68658E+01
6.403200000E+08,-1.07360E+02
6.403200000E+08,-6.64111E+01
6.403600000E+08,-1.07695E+02
6.403600000E+08,-6.82697E+01
6.404000000E+08,-1.05873E+02
6.404000000E+08,-6.72778E+01
6.404400000E+08,-1.00981E+02
6.404400000E+08,-6.68597E+01
6.404800000E+08,-1.05999E+02
6.404800000E+08,-6.78363E+01
