[Hz],Trace1[dBm]
6.654900000E+08,-9.13226E+01
6.655040000E+08,-1.03090E+02
6.655040000E+08,-9.00592E+01
6.655180000E+08,-1.07115E+02
6.655180000E+08,-9.03400E+01
6.655320000E+08,-1.05883E+02
6.655320000E+08,-9.05322E+01
6.655460000E+08,-1.06420E+02
6.655460000E+08,-8.99707E+01
6.655600000E+08,-1.03023E+02
6.655600000E+08,-9.14020E+01
6.655740000E+08,-1.04866E+02
6.655740000E+08,-9.06329E+01
6.655880000E+08,-1.05059E+02
6.655880000E+08,-9.14142E+01
6.656020000E+08,-1.04531E+02
6.656020000E+08,-9.11426E+01
6.656160000E+08,-1.05931E+02
6.656160000E+08,-9.09534E+01
6.656300000E+08,-1.05367E+02
6.656300000E+08,-9.12677E+01
6.656440000E+08,-1.02941E+02
6.656440000E+08,-9.06573E+01
6.656580000E+08,-1.02227E+02
6.656580000E+08,-9.12952E+01
6.656720000E+08,-1.06038E+02
6.656720000E+08,-9.12097E+01
6.656860000E+08,-1.04274E+02
6.656860000E+08,-9.04437E+01
6.657000000E+08,-1.03841E+02
6.657000000E+08,-9.07397E+01
6.657140000E+08,-1.06047E+02
6.657140000E+08,-9.07336E+01
6.657280000E+08,-1.07976E+02
6.657280000E+08,-9.13379E+01
6.657420000E+08,-1.05028E+02
6.657420000E+08,-9.05078E+01
6.657560000E+08,-1.04195E+02
6.657560000E+08,-9.16614E+01
6.657700000E+08,-1.05074E+02
6.657700000E+08,-8.98792E+01
6.657840000E+08,-1.06795E+02
6.657840000E+08,-9.07123E+01
6.657980000E+08,-1.04619E+02
6.657980000E+08,-9.02820E+01
6.658120000E+08,-1.02944E+02
6.658120000E+08,-9.13226E+01
6.658260000E+08,-1.04329E+02
6.658260000E+08,-8.96259E+01
6.658400000E+08,-1.04427E+02
6.658400000E+08,-9.11426E+01
6.658540000E+08,-1.06975E+02
6.658540000E+08,-9.09381E+01
6.658680000E+08,-1.05162E+02
6.658680000E+08,-9.06818E+01
6.658820000E+08,-1.04521E+02
6.658820000E+08,-9.00409E+01
6.658960000E+08,-1.04851E+02
6.658960000E+08,-8.98792E+01
6.659100000E+08,-1.05571E+02
6.659100000E+08,-9.01569E+01
6.659240000E+08,-1.04641E+02
6.659240000E+08,-9.04559E+01
6.659380000E+08,-1.06771E+02
6.659380000E+08,-9.07916E+01
6.659520000E+08,-1.03649E+02
6.659520000E+08,-9.03339E+01
6.659660000E+08,-1.05065E+02
6.659660000E+08,-9.09595E+01
6.659800000E+08,-1.03676E+02
6.659800000E+08,-9.07825E+01
6.659940000E+08,-1.06923E+02
6.659940000E+08,-8.96808E+01
6.660080000E+08,-1.05895E+02
6.660080000E+08,-9.15271E+01
6.660220000E+08,-1.05278E+02
6.660220000E+08,-9.10419E+01
6.660360000E+08,-1.07277E+02
6.660360000E+08,-9.06940E+01
6.660500000E+08,-1.04973E+02
6.660500000E+08,-9.07428E+01
6.660640000E+08,-1.03032E+02
6.660640000E+08,-9.06787E+01
6.660780000E+08,-1.04381E+02
6.660780000E+08,-8.96716E+01
6.660920000E+08,-1.06673E+02
6.660920000E+08,-9.00714E+01
6.661060000E+08,-1.05080E+02
6.661060000E+08,-9.02606E+01
6.661200000E+08,-1.03905E+02
6.661200000E+08,-9.00378E+01
6.661340000E+08,-1.03978E+02
6.661340000E+08,-9.11151E+01
6.661480000E+08,-1.05925E+02
6.661480000E+08,-9.07336E+01
6.661620000E+08,-1.04561E+02
6.661620000E+08,-8.98151E+01
6.661760000E+08,-1.04833E+02
6.661760000E+08,-8.94092E+01
6.661900000E+08,-1.03575E+02
6.661900000E+08,-9.09778E+01
6.662040000E+08,-1.03276E+02
6.662040000E+08,-9.09290E+01
6.662180000E+08,-1.03478E+02
6.662180000E+08,-9.03583E+01
6.662320000E+08,-1.04180E+02
6.662320000E+08,-8.96045E+01
6.662460000E+08,-1.05281E+02
6.662460000E+08,-8.92719E+01
6.662600000E+08,-1.02169E+02
6.662600000E+08,-9.10693E+01
6.662740000E+08,-1.04055E+02
6.662740000E+08,-9.08618E+01
6.662880000E+08,-1.04106E+02
6.662880000E+08,-9.15576E+01
6.663020000E+08,-1.07506E+02
6.663020000E+08,-9.05933E+01
6.663160000E+08,-1.06053E+02
6.663160000E+08,-8.92810E+01
6.663300000E+08,-1.03438E+02
6.663300000E+08,-8.99310E+01
6.663440000E+08,-1.04372E+02
6.663440000E+08,-9.02026E+01
6.663580000E+08,-1.03627E+02
6.663580000E+08,-9.00775E+01
6.663720000E+08,-1.02898E+02
6.663720000E+08,-9.16766E+01
6.663860000E+08,-1.03081E+02
6.663860000E+08,-9.06085E+01
6.664000000E+08,-1.05345E+02
6.664000000E+08,-9.00348E+01
6.664140000E+08,-1.03817E+02
6.664140000E+08,-8.98822E+01
6.664280000E+08,-1.05272E+02
6.664280000E+08,-9.02911E+01
6.664420000E+08,-1.04985E+02
6.664420000E+08,-9.03400E+01
6.664560000E+08,-1.03743E+02
6.664560000E+08,-9.09869E+01
6.664700000E+08,-1.05327E+02
6.664700000E+08,-9.02301E+01
6.664840000E+08,-1.04030E+02
6.664840000E+08,-9.08649E+01
6.664980000E+08,-1.04525E+02
6.664980000E+08,-8.98486E+01
6.665120000E+08,-1.04094E+02
6.665120000E+08,-8.86462E+01
6.665260000E+08,-1.03701E+02
6.665260000E+08,-9.11517E+01
6.665400000E+08,-1.08135E+02
6.665400000E+08,-8.96198E+01
6.665540000E+08,-1.04351E+02
6.665540000E+08,-9.08740E+01
6.665680000E+08,-1.05596E+02
6.665680000E+08,-9.14661E+01
6.665820000E+08,-1.06435E+02
6.665820000E+08,-8.99982E+01
6.665960000E+08,-1.04009E+02
6.665960000E+08,-8.99921E+01
6.666100000E+08,-1.07305E+02
6.666100000E+08,-9.06512E+01
6.666240000E+08,-1.04247E+02
6.666240000E+08,-9.04742E+01
6.666380000E+08,-1.04692E+02
6.666380000E+08,-8.97174E+01
6.666520000E+08,-1.05583E+02
6.666520000E+08,-8.99188E+01
6.666660000E+08,-1.03209E+02
6.666660000E+08,-9.13043E+01
6.666800000E+08,-1.04326E+02
6.666800000E+08,-9.00989E+01
6.666940000E+08,-1.03002E+02
6.666940000E+08,-9.06970E+01
6.667080000E+08,-1.05745E+02
6.667080000E+08,-8.93756E+01
6.667220000E+08,-1.04387E+02
6.667220000E+08,-9.02057E+01
6.667360000E+08,-1.03652E+02
6.667360000E+08,-8.99219E+01
6.667500000E+08,-1.03459E+02
6.667500000E+08,-8.97266E+01
6.667640000E+08,-1.03118E+02
6.667640000E+08,-9.11517E+01
6.667780000E+08,-1.04708E+02
6.667780000E+08,-9.09564E+01
6.667920000E+08,-1.02797E+02
6.667920000E+08,-8.95709E+01
6.668060000E+08,-1.05184E+02
6.668060000E+08,-9.06177E+01
6.668200000E+08,-1.02928E+02
6.668200000E+08,-8.98486E+01
6.668340000E+08,-1.02306E+02
6.668340000E+08,-8.92322E+01
6.668480000E+08,-1.03408E+02
6.668480000E+08,-9.04956E+01
6.668620000E+08,-1.03908E+02
6.668620000E+08,-8.94946E+01
6.668760000E+08,-1.02739E+02
6.668760000E+08,-8.90643E+01
6.668900000E+08,-1.02898E+02
6.668900000E+08,-8.99097E+01
6.669040000E+08,-1.01982E+02
6.669040000E+08,-8.98303E+01
6.669180000E+08,-1.04030E+02
6.669180000E+08,-8.90369E+01
6.669320000E+08,-1.03304E+02
6.669320000E+08,-8.97296E+01
6.669460000E+08,-1.02425E+02
6.669460000E+08,-8.84357E+01
6.669600000E+08,-1.02590E+02
6.669600000E+08,-8.91437E+01
6.669740000E+08,-1.04927E+02
6.669740000E+08,-8.95526E+01
6.669880000E+08,-1.04354E+02
6.669880000E+08,-8.99615E+01
6.670020000E+08,-1.01439E+02
6.670020000E+08,-8.97845E+01
6.670160000E+08,-1.02028E+02
6.670160000E+08,-8.88232E+01
6.670300000E+08,-1.04280E+02
6.670300000E+08,-8.94214E+01
6.670440000E+08,-1.04418E+02
6.670440000E+08,-8.96564E+01
6.670580000E+08,-1.02431E+02
6.670580000E+08,-8.88629E+01
6.670720000E+08,-1.01671E+02
6.670720000E+08,-8.80206E+01
6.670860000E+08,-1.03585E+02
6.670860000E+08,-8.91895E+01
6.671000000E+08,-1.02776E+02
6.671000000E+08,-8.83685E+01
6.671140000E+08,-1.01622E+02
6.671140000E+08,-8.75018E+01
6.671280000E+08,-1.00927E+02
6.671280000E+08,-8.74805E+01
6.671420000E+08,-1.01058E+02
6.671420000E+08,-8.72943E+01
6.671560000E+08,-1.00939E+02
6.671560000E+08,-8.82373E+01
6.671700000E+08,-1.01396E+02
6.671700000E+08,-8.73248E+01
6.671840000E+08,-1.00923E+02
6.671840000E+08,-8.74957E+01
6.671980000E+08,-1.00652E+02
6.671980000E+08,-8.67480E+01
6.672120000E+08,-9.94189E+01
6.672120000E+08,-8.63269E+01
6.672260000E+08,-9.99561E+01
6.672260000E+08,-8.63239E+01
6.672400000E+08,-9.81433E+01
6.672400000E+08,-8.63025E+01
6.672540000E+08,-9.91748E+01
6.672540000E+08,-8.64795E+01
6.672680000E+08,-1.02736E+02
6.672680000E+08,-8.48254E+01
6.672820000E+08,-9.79694E+01
6.672820000E+08,-8.53778E+01
6.672960000E+08,-9.92908E+01
6.672960000E+08,-8.59576E+01
6.673100000E+08,-9.85248E+01
6.673100000E+08,-8.45935E+01
6.673240000E+08,-9.73224E+01
6.673240000E+08,-8.41815E+01
6.673380000E+08,-9.71027E+01
6.673380000E+08,-8.36414E+01
6.673520000E+08,-9.97699E+01
6.673520000E+08,-8.29059E+01
6.673660000E+08,-9.55798E+01
6.673660000E+08,-8.16516E+01
6.673800000E+08,-9.44934E+01
6.673800000E+08,-8.06598E+01
6.673940000E+08,-9.30011E+01
6.673940000E+08,-7.66162E+01
6.674080000E+08,-9.09198E+01
6.674080000E+08,-7.56976E+01
6.674220000E+08,-8.85699E+01
6.674220000E+08,-7.16235E+01
6.674360000E+08,-8.89697E+01
6.674360000E+08,-6.97314E+01
6.674500000E+08,-7.93170E+01
6.674500000E+08,-5.76099E+01
6.674640000E+08,-7.34729E+01
6.674640000E+08,-4.71088E+01
6.674780000E+08,-6.94568E+01
6.674780000E+08,-4.69135E+01
6.674920000E+08,-7.94849E+01
6.674920000E+08,-4.75482E+01
6.675060000E+08,-8.41998E+01
6.675060000E+08,-6.26300E+01
6.675200000E+08,-8.83624E+01
6.675200000E+08,-7.24200E+01
6.675340000E+08,-8.74896E+01
6.675340000E+08,-7.19226E+01
6.675480000E+08,-8.87225E+01
6.675480000E+08,-7.35400E+01
6.675620000E+08,-8.91162E+01
6.675620000E+08,-7.59021E+01
6.675760000E+08,-9.34650E+01
6.675760000E+08,-7.64575E+01
6.675900000E+08,-9.44080E+01
6.675900000E+08,-7.83344E+01
6.676040000E+08,-9.28271E+01
6.676040000E+08,-7.94116E+01
6.676180000E+08,-9.41730E+01
6.676180000E+08,-7.94177E+01
6.676320000E+08,-9.55859E+01
6.676320000E+08,-8.09131E+01
6.676460000E+08,-9.73682E+01
6.676460000E+08,-8.24390E+01
6.676600000E+08,-9.74445E+01
6.676600000E+08,-8.33911E+01
6.676740000E+08,-9.72034E+01
6.676740000E+08,-8.38855E+01
6.676880000E+08,-9.93976E+01
6.676880000E+08,-8.42853E+01
6.677020000E+08,-9.80121E+01
6.677020000E+08,-8.49658E+01
6.677160000E+08,-9.95776E+01
6.677160000E+08,-8.48987E+01
6.677300000E+08,-9.80548E+01
6.677300000E+08,-8.43341E+01
6.677440000E+08,-9.85034E+01
6.677440000E+08,-8.55609E+01
6.677580000E+08,-9.95013E+01
6.677580000E+08,-8.59058E+01
6.677720000E+08,-1.01650E+02
6.677720000E+08,-8.63239E+01
6.677860000E+08,-9.91351E+01
6.677860000E+08,-8.62476E+01
6.678000000E+08,-1.00106E+02
6.678000000E+08,-8.66962E+01
6.678140000E+08,-9.97455E+01
6.678140000E+08,-8.56586E+01
6.678280000E+08,-9.91809E+01
6.678280000E+08,-8.62689E+01
6.678420000E+08,-1.00576E+02
6.678420000E+08,-8.51031E+01
6.678560000E+08,-1.00603E+02
6.678560000E+08,-8.74408E+01
6.678700000E+08,-1.02025E+02
6.678700000E+08,-8.78223E+01
6.678840000E+08,-1.00420E+02
6.678840000E+08,-8.79047E+01
6.678980000E+08,-1.01601E+02
6.678980000E+08,-8.80817E+01
6.679120000E+08,-1.02907E+02
6.679120000E+08,-8.76758E+01
6.679260000E+08,-9.97241E+01
6.679260000E+08,-8.80359E+01
6.679400000E+08,-1.01009E+02
6.679400000E+08,-8.76086E+01
6.679540000E+08,-1.00930E+02
6.679540000E+08,-8.79077E+01
6.679680000E+08,-1.00487E+02
6.679680000E+08,-8.81122E+01
6.679820000E+08,-1.01995E+02
6.679820000E+08,-8.86005E+01
6.679960000E+08,-1.02587E+02
6.679960000E+08,-8.86005E+01
6.680100000E+08,-1.01351E+02
6.680100000E+08,-8.74103E+01
6.680240000E+08,-1.02086E+02
6.680240000E+08,-8.82678E+01
6.680380000E+08,-1.02748E+02
6.680380000E+08,-8.85822E+01
6.680520000E+08,-1.02812E+02
6.680520000E+08,-8.97540E+01
6.680660000E+08,-1.02706E+02
6.680660000E+08,-8.92657E+01
6.680800000E+08,-1.03783E+02
6.680800000E+08,-8.92230E+01
6.680940000E+08,-1.04088E+02
6.680940000E+08,-8.84265E+01
6.681080000E+08,-1.02501E+02
6.681080000E+08,-8.95953E+01
6.681220000E+08,-1.04735E+02
6.681220000E+08,-8.91895E+01
6.681360000E+08,-1.04027E+02
6.681360000E+08,-9.02271E+01
6.681500000E+08,-1.05968E+02
6.681500000E+08,-8.83289E+01
6.681640000E+08,-1.02455E+02
6.681640000E+08,-8.86523E+01
6.681780000E+08,-1.04390E+02
6.681780000E+08,-8.92108E+01
6.681920000E+08,-1.01998E+02
6.681920000E+08,-8.99829E+01
6.682060000E+08,-1.02852E+02
6.682060000E+08,-8.87622E+01
6.682200000E+08,-1.03609E+02
6.682200000E+08,-9.00409E+01
6.682340000E+08,-1.03856E+02
6.682340000E+08,-8.90216E+01
6.682480000E+08,-1.03676E+02
6.682480000E+08,-8.89484E+01
6.682620000E+08,-1.04482E+02
6.682620000E+08,-9.07214E+01
6.682760000E+08,-1.04076E+02
6.682760000E+08,-8.99371E+01
6.682900000E+08,-1.05910E+02
6.682900000E+08,-9.01538E+01
6.683040000E+08,-1.03841E+02
6.683040000E+08,-9.03857E+01
6.683180000E+08,-1.05236E+02
6.683180000E+08,-9.01843E+01
6.683320000E+08,-1.03856E+02
6.683320000E+08,-9.04315E+01
6.683460000E+08,-1.04860E+02
6.683460000E+08,-8.90735E+01
6.683600000E+08,-1.03997E+02
6.683600000E+08,-9.07672E+01
6.683740000E+08,-1.04137E+02
6.683740000E+08,-8.94733E+01
6.683880000E+08,-1.03411E+02
6.683880000E+08,-9.11823E+01
6.684020000E+08,-1.01888E+02
6.684020000E+08,-9.05444E+01
6.684160000E+08,-1.04314E+02
6.684160000E+08,-9.08405E+01
6.684300000E+08,-1.03524E+02
6.684300000E+08,-8.97601E+01
6.684440000E+08,-1.04164E+02
6.684440000E+08,-9.13043E+01
6.684580000E+08,-1.04653E+02
6.684580000E+08,-8.93298E+01
6.684720000E+08,-1.06255E+02
6.684720000E+08,-9.04254E+01
6.684860000E+08,-1.04924E+02
6.684860000E+08,-9.00897E+01
6.685000000E+08,-1.04714E+02
6.685000000E+08,-9.06757E+01
6.685140000E+08,-1.03344E+02
6.685140000E+08,-8.97784E+01
6.685280000E+08,-1.04061E+02
6.685280000E+08,-8.95801E+01
6.685420000E+08,-1.03060E+02
6.685420000E+08,-9.10785E+01
6.685560000E+08,-1.03652E+02
6.685560000E+08,-8.97388E+01
6.685700000E+08,-1.04366E+02
6.685700000E+08,-8.98792E+01
6.685840000E+08,-1.06310E+02
6.685840000E+08,-9.05292E+01
6.685980000E+08,-1.03524E+02
6.685980000E+08,-9.00836E+01
6.686120000E+08,-1.05709E+02
6.686120000E+08,-9.00714E+01
6.686260000E+08,-1.05519E+02
6.686260000E+08,-9.04712E+01
6.686400000E+08,-1.04253E+02
6.686400000E+08,-8.98883E+01
6.686540000E+08,-1.03716E+02
6.686540000E+08,-9.04987E+01
6.686680000E+08,-1.05852E+02
6.686680000E+08,-9.12830E+01
6.686820000E+08,-1.03084E+02
6.686820000E+08,-9.05444E+01
6.686960000E+08,-1.08031E+02
6.686960000E+08,-9.00348E+01
6.687100000E+08,-1.05135E+02
6.687100000E+08,-8.91956E+01
6.687240000E+08,-1.05764E+02
6.687240000E+08,-9.11792E+01
6.687380000E+08,-1.05690E+02
6.687380000E+08,-8.97083E+01
6.687520000E+08,-1.03322E+02
6.687520000E+08,-8.91895E+01
6.687660000E+08,-1.03170E+02
6.687660000E+08,-9.04407E+01
6.687800000E+08,-1.05696E+02
6.687800000E+08,-8.94366E+01
6.687940000E+08,-1.05208E+02
6.687940000E+08,-9.08282E+01
6.688080000E+08,-1.05822E+02
6.688080000E+08,-9.14752E+01
6.688220000E+08,-1.03508E+02
6.688220000E+08,-9.09045E+01
6.688360000E+08,-1.06234E+02
6.688360000E+08,-9.10449E+01
6.688500000E+08,-1.04732E+02
6.688500000E+08,-9.04895E+01
6.688640000E+08,-1.04045E+02
6.688640000E+08,-9.01691E+01
6.688780000E+08,-1.04222E+02
6.688780000E+08,-9.05139E+01
6.688920000E+08,-1.04534E+02
6.688920000E+08,-9.12677E+01
6.689060000E+08,-1.02819E+02
6.689060000E+08,-9.07916E+01
6.689200000E+08,-1.04558E+02
6.689200000E+08,-9.05353E+01
6.689340000E+08,-1.03356E+02
6.689340000E+08,-9.05170E+01
6.689480000E+08,-1.04299E+02
6.689480000E+08,-9.04895E+01
6.689620000E+08,-1.03603E+02
6.689620000E+08,-8.98273E+01
6.689760000E+08,-1.06618E+02
6.689760000E+08,-9.03003E+01
6.689900000E+08,-1.03255E+02
6.689900000E+08,-9.09747E+01
6.690040000E+08,-1.06517E+02
6.690040000E+08,-9.01721E+01
6.690180000E+08,-1.05330E+02
6.690180000E+08,-9.16675E+01
6.690320000E+08,-1.05022E+02
6.690320000E+08,-9.09229E+01
6.690460000E+08,-1.03130E+02
6.690460000E+08,-9.09869E+01
6.690600000E+08,-1.03679E+02
6.690600000E+08,-9.13165E+01
6.690740000E+08,-1.04161E+02
6.690740000E+08,-9.15515E+01
6.690880000E+08,-1.02709E+02
6.690880000E+08,-9.14661E+01
6.691020000E+08,-1.05065E+02
6.691020000E+08,-9.05536E+01
6.691160000E+08,-1.04949E+02
6.691160000E+08,-9.10022E+01
6.691300000E+08,-1.02892E+02
6.691300000E+08,-9.07306E+01
6.691440000E+08,-1.03557E+02
6.691440000E+08,-9.07001E+01
6.691580000E+08,-1.04955E+02
6.691580000E+08,-9.09961E+01
6.691720000E+08,-1.04085E+02
6.691720000E+08,-9.07977E+01
6.691860000E+08,-1.03615E+02
6.691860000E+08,-9.08252E+01
6.692000000E+08,-1.04122E+02
6.692000000E+08,-9.12463E+01
6.692140000E+08,-1.05599E+02
6.692140000E+08,-9.11609E+01
6.692280000E+08,-1.06365E+02
6.692280000E+08,-9.11426E+01
6.692420000E+08,-1.04311E+02
6.692420000E+08,-9.01965E+01
6.692560000E+08,-1.03438E+02
6.692560000E+08,-9.07733E+01
6.692700000E+08,-1.03145E+02
6.692700000E+08,-9.16400E+01
6.692840000E+08,-1.06224E+02
6.692840000E+08,-9.19238E+01
6.692980000E+08,-1.05532E+02
6.692980000E+08,-9.22382E+01
6.693120000E+08,-1.06444E+02
6.693120000E+08,-9.06085E+01
6.693260000E+08,-1.04290E+02
6.693260000E+08,-9.10999E+01
6.693400000E+08,-1.04805E+02
6.693400000E+08,-9.09930E+01
6.693540000E+08,-1.03774E+02
6.693540000E+08,-9.09320E+01
6.693680000E+08,-1.07512E+02
6.693680000E+08,-9.11975E+01
6.693820000E+08,-1.03688E+02
6.693820000E+08,-9.13440E+01
6.693960000E+08,-1.05428E+02
6.693960000E+08,-9.05780E+01
6.694100000E+08,-1.04860E+02
6.694100000E+08,-9.17407E+01
6.694240000E+08,-1.04546E+02
6.694240000E+08,-9.05963E+01
6.694380000E+08,-1.05318E+02
6.694380000E+08,-9.10693E+01
6.694520000E+08,-1.04698E+02
6.694520000E+08,-8.99249E+01
6.694660000E+08,-1.02785E+02
6.694660000E+08,-9.15454E+01
6.694800000E+08,-1.04949E+02
6.694800000E+08,-9.09259E+01
6.694940000E+08,-1.04875E+02
6.694940000E+08,-9.07642E+01
6.695080000E+08,-1.06426E+02
6.695080000E+08,-8.99738E+01
6.695220000E+08,-1.06548E+02
6.695220000E+08,-9.05933E+01
6.695360000E+08,-1.03884E+02
6.695360000E+08,-9.06024E+01
6.695500000E+08,-1.06169E+02
6.695500000E+08,-9.06940E+01
6.695640000E+08,-1.06798E+02
6.695640000E+08,-9.02484E+01
6.695780000E+08,-1.03273E+02
6.695780000E+08,-8.98517E+01
6.695920000E+08,-1.05175E+02
6.695920000E+08,-9.11334E+01
6.696060000E+08,-1.05297E+02
6.696060000E+08,-9.11151E+01
6.696200000E+08,-1.03804E+02
6.696200000E+08,-9.07825E+01
6.696340000E+08,-1.03990E+02
6.696340000E+08,-8.97876E+01
6.696480000E+08,-1.04433E+02
6.696480000E+08,-9.02942E+01
6.696620000E+08,-1.03640E+02
6.696620000E+08,-9.04803E+01
6.696760000E+08,-1.04976E+02
6.696760000E+08,-9.15973E+01
6.696900000E+08,-1.04039E+02
6.696900000E+08,-9.14661E+01
6.697040000E+08,-1.03432E+02
6.697040000E+08,-9.06970E+01
6.697180000E+08,-1.05449E+02
6.697180000E+08,-9.07550E+01
6.697320000E+08,-1.03932E+02
6.697320000E+08,-9.04742E+01
6.697460000E+08,-1.07729E+02
6.697460000E+08,-9.08313E+01
6.697600000E+08,-1.03087E+02
6.697600000E+08,-9.06482E+01
6.697740000E+08,-1.05571E+02
6.697740000E+08,-9.16156E+01
6.697880000E+08,-1.04238E+02
6.697880000E+08,-9.13226E+01
6.698020000E+08,-1.05800E+02
6.698020000E+08,-9.15851E+01
6.698160000E+08,-1.04546E+02
6.698160000E+08,-9.14752E+01
6.698300000E+08,-1.05092E+02
6.698300000E+08,-8.99615E+01
6.698440000E+08,-1.04357E+02
6.698440000E+08,-9.03400E+01
6.698580000E+08,-1.04467E+02
6.698580000E+08,-9.10236E+01
6.698720000E+08,-1.02373E+02
6.698720000E+08,-9.12860E+01
6.698860000E+08,-1.06072E+02
6.698860000E+08,-9.13959E+01
6.699000000E+08,-1.05013E+02
6.699000000E+08,-9.10327E+01
6.699140000E+08,-1.05016E+02
6.699140000E+08,-9.08984E+01
6.699280000E+08,-1.07411E+02
6.699280000E+08,-9.15240E+01
6.699420000E+08,-1.06020E+02
6.699420000E+08,-8.96289E+01
6.699560000E+08,-1.04036E+02
6.699560000E+08,-9.03644E+01
6.699700000E+08,-1.04543E+02
6.699700000E+08,-9.11578E+01
6.699840000E+08,-1.06765E+02
6.699840000E+08,-9.10815E+01
6.699980000E+08,-1.06865E+02
6.699980000E+08,-9.05048E+01
6.700120000E+08,-1.05529E+02
6.700120000E+08,-9.01172E+01
6.700260000E+08,-1.03246E+02
6.700260000E+08,-9.13257E+01
6.700400000E+08,-1.05388E+02
6.700400000E+08,-9.10114E+01
6.700540000E+08,-1.03612E+02
6.700540000E+08,-9.05902E+01
6.700680000E+08,-1.05013E+02
6.700680000E+08,-9.15210E+01
6.700820000E+08,-1.04485E+02
6.700820000E+08,-9.16248E+01
6.700960000E+08,-1.04906E+02
6.700960000E+08,-9.12219E+01
6.701100000E+08,-1.04854E+02
6.701100000E+08,-8.96533E+01
6.701240000E+08,-1.03652E+02
6.701240000E+08,-9.13562E+01
6.701380000E+08,-1.03585E+02
6.701380000E+08,-9.11121E+01
6.701520000E+08,-1.04821E+02
6.701520000E+08,-9.03766E+01
6.701660000E+08,-1.05590E+02
6.701660000E+08,-9.01569E+01
6.701800000E+08,-1.05773E+02
6.701800000E+08,-9.12769E+01
6.701940000E+08,-1.06115E+02
6.701940000E+08,-9.13501E+01
6.702080000E+08,-1.06182E+02
6.702080000E+08,-9.05811E+01
6.702220000E+08,-1.03484E+02
6.702220000E+08,-8.94061E+01
6.702360000E+08,-1.03276E+02
6.702360000E+08,-9.13348E+01
6.702500000E+08,-1.05092E+02
6.702500000E+08,-9.13013E+01
6.702640000E+08,-1.06276E+02
6.702640000E+08,-9.11395E+01
6.702780000E+08,-1.05007E+02
6.702780000E+08,-9.04254E+01
6.702920000E+08,-1.05080E+02
6.702920000E+08,-8.95038E+01
6.703060000E+08,-1.04894E+02
6.703060000E+08,-9.12982E+01
6.703200000E+08,-1.05812E+02
6.703200000E+08,-9.02728E+01
6.703340000E+08,-1.07552E+02
6.703340000E+08,-9.04712E+01
6.703480000E+08,-1.06200E+02
6.703480000E+08,-9.12189E+01
6.703620000E+08,-1.04210E+02
6.703620000E+08,-9.15607E+01
6.703760000E+08,-1.04702E+02
6.703760000E+08,-9.11945E+01
6.703900000E+08,-1.05144E+02
6.703900000E+08,-9.13776E+01
6.704040000E+08,-1.04464E+02
6.704040000E+08,-9.11243E+01
6.704180000E+08,-1.05968E+02
6.704180000E+08,-9.06909E+01
